Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,053048,1964,01,01,,,
IDCJAC0011,053048,1964,01,02,,,
IDCJAC0011,053048,1964,01,03,,,
IDCJAC0011,053048,1964,01,04,,,
IDCJAC0011,053048,1964,01,05,,,
IDCJAC0011,053048,1964,01,06,,,
IDCJAC0011,053048,1964,01,07,,,
IDCJAC0011,053048,1964,01,08,,,
IDCJAC0011,053048,1964,01,09,,,
IDCJAC0011,053048,1964,01,10,,,
IDCJAC0011,053048,1964,01,11,,,
IDCJAC0011,053048,1964,01,12,,,
IDCJAC0011,053048,1964,01,13,,,
IDCJAC0011,053048,1964,01,14,,,
IDCJAC0011,053048,1964,01,15,,,
IDCJAC0011,053048,1964,01,16,,,
IDCJAC0011,053048,1964,01,17,,,
IDCJAC0011,053048,1964,01,18,,,
IDCJAC0011,053048,1964,01,19,,,
IDCJAC0011,053048,1964,01,20,,,
IDCJAC0011,053048,1964,01,21,,,
IDCJAC0011,053048,1964,01,22,,,
IDCJAC0011,053048,1964,01,23,,,
IDCJAC0011,053048,1964,01,24,,,
IDCJAC0011,053048,1964,01,25,,,
IDCJAC0011,053048,1964,01,26,,,
IDCJAC0011,053048,1964,01,27,,,
IDCJAC0011,053048,1964,01,28,,,
IDCJAC0011,053048,1964,01,29,,,
IDCJAC0011,053048,1964,01,30,,,
IDCJAC0011,053048,1964,01,31,,,
IDCJAC0011,053048,1964,02,01,,,
IDCJAC0011,053048,1964,02,02,,,
IDCJAC0011,053048,1964,02,03,,,
IDCJAC0011,053048,1964,02,04,,,
IDCJAC0011,053048,1964,02,05,,,
IDCJAC0011,053048,1964,02,06,,,
IDCJAC0011,053048,1964,02,07,,,
IDCJAC0011,053048,1964,02,08,,,
IDCJAC0011,053048,1964,02,09,,,
IDCJAC0011,053048,1964,02,10,,,
IDCJAC0011,053048,1964,02,11,,,
IDCJAC0011,053048,1964,02,12,,,
IDCJAC0011,053048,1964,02,13,,,
IDCJAC0011,053048,1964,02,14,,,
IDCJAC0011,053048,1964,02,15,,,
IDCJAC0011,053048,1964,02,16,,,
IDCJAC0011,053048,1964,02,17,,,
IDCJAC0011,053048,1964,02,18,,,
IDCJAC0011,053048,1964,02,19,,,
IDCJAC0011,053048,1964,02,20,,,
IDCJAC0011,053048,1964,02,21,,,
IDCJAC0011,053048,1964,02,22,,,
IDCJAC0011,053048,1964,02,23,,,
IDCJAC0011,053048,1964,02,24,,,
IDCJAC0011,053048,1964,02,25,,,
IDCJAC0011,053048,1964,02,26,,,
IDCJAC0011,053048,1964,02,27,,,
IDCJAC0011,053048,1964,02,28,,,
IDCJAC0011,053048,1964,02,29,,,
IDCJAC0011,053048,1964,03,01,,,
IDCJAC0011,053048,1964,03,02,,,
IDCJAC0011,053048,1964,03,03,,,
IDCJAC0011,053048,1964,03,04,,,
IDCJAC0011,053048,1964,03,05,,,
IDCJAC0011,053048,1964,03,06,,,
IDCJAC0011,053048,1964,03,07,,,
IDCJAC0011,053048,1964,03,08,,,
IDCJAC0011,053048,1964,03,09,,,
IDCJAC0011,053048,1964,03,10,,,
IDCJAC0011,053048,1964,03,11,,,
IDCJAC0011,053048,1964,03,12,,,
IDCJAC0011,053048,1964,03,13,,,
IDCJAC0011,053048,1964,03,14,,,
IDCJAC0011,053048,1964,03,15,,,
IDCJAC0011,053048,1964,03,16,,,
IDCJAC0011,053048,1964,03,17,,,
IDCJAC0011,053048,1964,03,18,,,
IDCJAC0011,053048,1964,03,19,,,
IDCJAC0011,053048,1964,03,20,,,
IDCJAC0011,053048,1964,03,21,,,
IDCJAC0011,053048,1964,03,22,,,
IDCJAC0011,053048,1964,03,23,,,
IDCJAC0011,053048,1964,03,24,,,
IDCJAC0011,053048,1964,03,25,,,
IDCJAC0011,053048,1964,03,26,13.5,,Y
IDCJAC0011,053048,1964,03,27,11.9,1,Y
IDCJAC0011,053048,1964,03,28,11.1,1,Y
IDCJAC0011,053048,1964,03,29,12.2,1,Y
IDCJAC0011,053048,1964,03,30,14.8,1,Y
IDCJAC0011,053048,1964,03,31,17.6,1,Y
IDCJAC0011,053048,1964,04,01,17.1,1,Y
IDCJAC0011,053048,1964,04,02,17.8,1,Y
IDCJAC0011,053048,1964,04,03,16.7,1,Y
IDCJAC0011,053048,1964,04,04,13.2,1,Y
IDCJAC0011,053048,1964,04,05,13.2,1,Y
IDCJAC0011,053048,1964,04,06,15.4,1,Y
IDCJAC0011,053048,1964,04,07,14.7,1,Y
IDCJAC0011,053048,1964,04,08,16.1,1,Y
IDCJAC0011,053048,1964,04,09,11.7,1,Y
IDCJAC0011,053048,1964,04,10,6.8,1,Y
IDCJAC0011,053048,1964,04,11,4.8,1,Y
IDCJAC0011,053048,1964,04,12,9.5,1,Y
IDCJAC0011,053048,1964,04,13,10.2,1,Y
IDCJAC0011,053048,1964,04,14,12.1,1,Y
IDCJAC0011,053048,1964,04,15,16.1,1,Y
IDCJAC0011,053048,1964,04,16,16.8,1,Y
IDCJAC0011,053048,1964,04,17,12.1,1,Y
IDCJAC0011,053048,1964,04,18,11.6,1,Y
IDCJAC0011,053048,1964,04,19,11.4,1,Y
IDCJAC0011,053048,1964,04,20,19.1,1,Y
IDCJAC0011,053048,1964,04,21,19.2,1,Y
IDCJAC0011,053048,1964,04,22,17.4,1,Y
IDCJAC0011,053048,1964,04,23,10.7,1,Y
IDCJAC0011,053048,1964,04,24,10.7,1,Y
IDCJAC0011,053048,1964,04,25,7.8,1,Y
IDCJAC0011,053048,1964,04,26,13.1,1,Y
IDCJAC0011,053048,1964,04,27,5.4,1,Y
IDCJAC0011,053048,1964,04,28,3.8,1,Y
IDCJAC0011,053048,1964,04,29,2.7,1,Y
IDCJAC0011,053048,1964,04,30,6.1,1,Y
IDCJAC0011,053048,1964,05,01,12.9,1,Y
IDCJAC0011,053048,1964,05,02,17.2,1,Y
IDCJAC0011,053048,1964,05,03,16.1,1,Y
IDCJAC0011,053048,1964,05,04,15.2,1,Y
IDCJAC0011,053048,1964,05,05,5.7,1,Y
IDCJAC0011,053048,1964,05,06,7.1,1,Y
IDCJAC0011,053048,1964,05,07,7.9,1,Y
IDCJAC0011,053048,1964,05,08,10.4,1,Y
IDCJAC0011,053048,1964,05,09,9.9,1,Y
IDCJAC0011,053048,1964,05,10,6.9,1,Y
IDCJAC0011,053048,1964,05,11,6.6,1,Y
IDCJAC0011,053048,1964,05,12,6.7,1,Y
IDCJAC0011,053048,1964,05,13,8.0,1,Y
IDCJAC0011,053048,1964,05,14,4.5,1,Y
IDCJAC0011,053048,1964,05,15,5.9,1,Y
IDCJAC0011,053048,1964,05,16,6.5,1,Y
IDCJAC0011,053048,1964,05,17,5.1,1,Y
IDCJAC0011,053048,1964,05,18,6.1,1,Y
IDCJAC0011,053048,1964,05,19,5.6,1,Y
IDCJAC0011,053048,1964,05,20,6.7,1,Y
IDCJAC0011,053048,1964,05,21,6.6,1,Y
IDCJAC0011,053048,1964,05,22,8.1,1,Y
IDCJAC0011,053048,1964,05,23,2.9,1,Y
IDCJAC0011,053048,1964,05,24,1.5,1,Y
IDCJAC0011,053048,1964,05,25,2.2,1,Y
IDCJAC0011,053048,1964,05,26,3.0,1,Y
IDCJAC0011,053048,1964,05,27,-1.1,1,Y
IDCJAC0011,053048,1964,05,28,-0.2,1,Y
IDCJAC0011,053048,1964,05,29,-1.0,1,Y
IDCJAC0011,053048,1964,05,30,7.6,1,Y
IDCJAC0011,053048,1964,05,31,10.0,1,Y
IDCJAC0011,053048,1964,06,01,3.2,1,Y
IDCJAC0011,053048,1964,06,02,3.4,1,Y
IDCJAC0011,053048,1964,06,03,4.1,1,Y
IDCJAC0011,053048,1964,06,04,-0.4,1,Y
IDCJAC0011,053048,1964,06,05,-1.1,1,Y
IDCJAC0011,053048,1964,06,06,2.3,1,Y
IDCJAC0011,053048,1964,06,07,2.6,1,Y
IDCJAC0011,053048,1964,06,08,8.2,1,Y
IDCJAC0011,053048,1964,06,09,5.4,1,Y
IDCJAC0011,053048,1964,06,10,3.2,1,Y
IDCJAC0011,053048,1964,06,11,3.3,1,Y
IDCJAC0011,053048,1964,06,12,6.9,1,Y
IDCJAC0011,053048,1964,06,13,5.7,1,Y
IDCJAC0011,053048,1964,06,14,3.3,1,Y
IDCJAC0011,053048,1964,06,15,4.6,1,Y
IDCJAC0011,053048,1964,06,16,2.6,1,Y
IDCJAC0011,053048,1964,06,17,3.1,1,Y
IDCJAC0011,053048,1964,06,18,6.8,1,Y
IDCJAC0011,053048,1964,06,19,12.2,1,Y
IDCJAC0011,053048,1964,06,20,3.3,1,Y
IDCJAC0011,053048,1964,06,21,1.8,1,Y
IDCJAC0011,053048,1964,06,22,1.4,1,Y
IDCJAC0011,053048,1964,06,23,2.9,1,Y
IDCJAC0011,053048,1964,06,24,1.0,1,Y
IDCJAC0011,053048,1964,06,25,-0.3,1,Y
IDCJAC0011,053048,1964,06,26,2.8,1,Y
IDCJAC0011,053048,1964,06,27,-0.1,1,Y
IDCJAC0011,053048,1964,06,28,0.2,1,Y
IDCJAC0011,053048,1964,06,29,7.7,1,Y
IDCJAC0011,053048,1964,06,30,8.9,1,Y
IDCJAC0011,053048,1964,07,01,9.8,1,Y
IDCJAC0011,053048,1964,07,02,8.7,1,Y
IDCJAC0011,053048,1964,07,03,8.0,1,Y
IDCJAC0011,053048,1964,07,04,6.2,1,Y
IDCJAC0011,053048,1964,07,05,-1.6,1,Y
IDCJAC0011,053048,1964,07,06,-0.4,1,Y
IDCJAC0011,053048,1964,07,07,-0.2,1,Y
IDCJAC0011,053048,1964,07,08,0.9,1,Y
IDCJAC0011,053048,1964,07,09,2.4,1,Y
IDCJAC0011,053048,1964,07,10,3.9,1,Y
IDCJAC0011,053048,1964,07,11,5.4,1,Y
IDCJAC0011,053048,1964,07,12,4.0,1,Y
IDCJAC0011,053048,1964,07,13,11.6,1,Y
IDCJAC0011,053048,1964,07,14,10.4,1,Y
IDCJAC0011,053048,1964,07,15,2.8,1,Y
IDCJAC0011,053048,1964,07,16,3.4,1,Y
IDCJAC0011,053048,1964,07,17,8.6,1,Y
IDCJAC0011,053048,1964,07,18,4.7,1,Y
IDCJAC0011,053048,1964,07,19,4.9,1,Y
IDCJAC0011,053048,1964,07,20,5.0,1,Y
IDCJAC0011,053048,1964,07,21,1.1,1,Y
IDCJAC0011,053048,1964,07,22,-2.0,1,Y
IDCJAC0011,053048,1964,07,23,-0.6,1,Y
IDCJAC0011,053048,1964,07,24,3.1,1,Y
IDCJAC0011,053048,1964,07,25,0.4,1,Y
IDCJAC0011,053048,1964,07,26,-0.8,1,Y
IDCJAC0011,053048,1964,07,27,-0.2,1,Y
IDCJAC0011,053048,1964,07,28,5.4,1,Y
IDCJAC0011,053048,1964,07,29,1.9,1,Y
IDCJAC0011,053048,1964,07,30,4.4,1,Y
IDCJAC0011,053048,1964,07,31,4.9,1,Y
IDCJAC0011,053048,1964,08,01,5.8,1,Y
IDCJAC0011,053048,1964,08,02,-0.1,1,Y
IDCJAC0011,053048,1964,08,03,-1.7,1,Y
IDCJAC0011,053048,1964,08,04,-0.1,1,Y
IDCJAC0011,053048,1964,08,05,0.3,1,Y
IDCJAC0011,053048,1964,08,06,2.2,1,Y
IDCJAC0011,053048,1964,08,07,2.2,1,Y
IDCJAC0011,053048,1964,08,08,1.7,1,Y
IDCJAC0011,053048,1964,08,09,7.6,1,Y
IDCJAC0011,053048,1964,08,10,-3.6,1,Y
IDCJAC0011,053048,1964,08,11,-2.8,1,Y
IDCJAC0011,053048,1964,08,12,-2.9,1,Y
IDCJAC0011,053048,1964,08,13,-2.1,1,Y
IDCJAC0011,053048,1964,08,14,6.3,1,Y
IDCJAC0011,053048,1964,08,15,4.6,1,Y
IDCJAC0011,053048,1964,08,16,-0.5,1,Y
IDCJAC0011,053048,1964,08,17,-0.7,1,Y
IDCJAC0011,053048,1964,08,18,-0.9,1,Y
IDCJAC0011,053048,1964,08,19,0.0,1,Y
IDCJAC0011,053048,1964,08,20,1.4,1,Y
IDCJAC0011,053048,1964,08,21,3.5,1,Y
IDCJAC0011,053048,1964,08,22,4.7,1,Y
IDCJAC0011,053048,1964,08,23,6.1,1,Y
IDCJAC0011,053048,1964,08,24,9.4,1,Y
IDCJAC0011,053048,1964,08,25,5.0,1,Y
IDCJAC0011,053048,1964,08,26,4.1,1,Y
IDCJAC0011,053048,1964,08,27,4.7,1,Y
IDCJAC0011,053048,1964,08,28,4.4,1,Y
IDCJAC0011,053048,1964,08,29,2.5,1,Y
IDCJAC0011,053048,1964,08,30,2.2,1,Y
IDCJAC0011,053048,1964,08,31,2.8,1,Y
IDCJAC0011,053048,1964,09,01,4.7,1,Y
IDCJAC0011,053048,1964,09,02,9.6,1,Y
IDCJAC0011,053048,1964,09,03,6.9,1,Y
IDCJAC0011,053048,1964,09,04,11.4,1,Y
IDCJAC0011,053048,1964,09,05,12.7,1,Y
IDCJAC0011,053048,1964,09,06,12.7,1,Y
IDCJAC0011,053048,1964,09,07,14.1,1,Y
IDCJAC0011,053048,1964,09,08,4.5,1,Y
IDCJAC0011,053048,1964,09,09,11.9,1,Y
IDCJAC0011,053048,1964,09,10,12.2,1,Y
IDCJAC0011,053048,1964,09,11,16.1,1,Y
IDCJAC0011,053048,1964,09,12,7.6,1,Y
IDCJAC0011,053048,1964,09,13,3.5,1,Y
IDCJAC0011,053048,1964,09,14,1.4,1,Y
IDCJAC0011,053048,1964,09,15,6.9,1,Y
IDCJAC0011,053048,1964,09,16,12.3,1,Y
IDCJAC0011,053048,1964,09,17,2.2,1,Y
IDCJAC0011,053048,1964,09,18,1.0,1,Y
IDCJAC0011,053048,1964,09,19,4.6,1,Y
IDCJAC0011,053048,1964,09,20,10.7,1,Y
IDCJAC0011,053048,1964,09,21,14.5,1,Y
IDCJAC0011,053048,1964,09,22,11.6,1,Y
IDCJAC0011,053048,1964,09,23,14.3,1,Y
IDCJAC0011,053048,1964,09,24,7.1,1,Y
IDCJAC0011,053048,1964,09,25,4.3,1,Y
IDCJAC0011,053048,1964,09,26,9.2,1,Y
IDCJAC0011,053048,1964,09,27,13.6,1,Y
IDCJAC0011,053048,1964,09,28,13.7,1,Y
IDCJAC0011,053048,1964,09,29,17.3,1,Y
IDCJAC0011,053048,1964,09,30,5.1,1,Y
IDCJAC0011,053048,1964,10,01,6.7,1,Y
IDCJAC0011,053048,1964,10,02,14.7,1,Y
IDCJAC0011,053048,1964,10,03,14.5,1,Y
IDCJAC0011,053048,1964,10,04,6.4,1,Y
IDCJAC0011,053048,1964,10,05,3.3,1,Y
IDCJAC0011,053048,1964,10,06,11.7,1,Y
IDCJAC0011,053048,1964,10,07,9.4,1,Y
IDCJAC0011,053048,1964,10,08,14.6,1,Y
IDCJAC0011,053048,1964,10,09,6.7,1,Y
IDCJAC0011,053048,1964,10,10,7.7,1,Y
IDCJAC0011,053048,1964,10,11,13.8,1,Y
IDCJAC0011,053048,1964,10,12,11.4,1,Y
IDCJAC0011,053048,1964,10,13,7.2,1,Y
IDCJAC0011,053048,1964,10,14,6.3,1,Y
IDCJAC0011,053048,1964,10,15,7.3,1,Y
IDCJAC0011,053048,1964,10,16,9.7,1,Y
IDCJAC0011,053048,1964,10,17,11.2,1,Y
IDCJAC0011,053048,1964,10,18,6.1,1,Y
IDCJAC0011,053048,1964,10,19,6.0,1,Y
IDCJAC0011,053048,1964,10,20,9.8,1,Y
IDCJAC0011,053048,1964,10,21,9.6,1,Y
IDCJAC0011,053048,1964,10,22,10.7,1,Y
IDCJAC0011,053048,1964,10,23,20.9,1,Y
IDCJAC0011,053048,1964,10,24,10.6,1,Y
IDCJAC0011,053048,1964,10,25,3.0,1,Y
IDCJAC0011,053048,1964,10,26,8.9,1,Y
IDCJAC0011,053048,1964,10,27,11.1,1,Y
IDCJAC0011,053048,1964,10,28,9.8,1,Y
IDCJAC0011,053048,1964,10,29,13.2,1,Y
IDCJAC0011,053048,1964,10,30,15.6,1,Y
IDCJAC0011,053048,1964,10,31,6.2,1,Y
IDCJAC0011,053048,1964,11,01,5.4,1,Y
IDCJAC0011,053048,1964,11,02,9.7,1,Y
IDCJAC0011,053048,1964,11,03,11.3,1,Y
IDCJAC0011,053048,1964,11,04,7.8,1,Y
IDCJAC0011,053048,1964,11,05,11.7,1,Y
IDCJAC0011,053048,1964,11,06,7.7,1,Y
IDCJAC0011,053048,1964,11,07,5.3,1,Y
IDCJAC0011,053048,1964,11,08,5.8,1,Y
IDCJAC0011,053048,1964,11,09,8.2,1,Y
IDCJAC0011,053048,1964,11,10,11.7,1,Y
IDCJAC0011,053048,1964,11,11,14.9,1,Y
IDCJAC0011,053048,1964,11,12,16.9,1,Y
IDCJAC0011,053048,1964,11,13,,,
IDCJAC0011,053048,1964,11,14,14.9,,Y
IDCJAC0011,053048,1964,11,15,,,
IDCJAC0011,053048,1964,11,16,,,
IDCJAC0011,053048,1964,11,17,15.2,,Y
IDCJAC0011,053048,1964,11,18,16.8,1,Y
IDCJAC0011,053048,1964,11,19,17.2,1,Y
IDCJAC0011,053048,1964,11,20,,,
IDCJAC0011,053048,1964,11,21,10.9,,Y
IDCJAC0011,053048,1964,11,22,,,
IDCJAC0011,053048,1964,11,23,,,
IDCJAC0011,053048,1964,11,24,,,
IDCJAC0011,053048,1964,11,25,,,
IDCJAC0011,053048,1964,11,26,19.8,,Y
IDCJAC0011,053048,1964,11,27,,,
IDCJAC0011,053048,1964,11,28,22.0,,Y
IDCJAC0011,053048,1964,11,29,19.0,1,Y
IDCJAC0011,053048,1964,11,30,,,
IDCJAC0011,053048,1964,12,01,18.4,,Y
IDCJAC0011,053048,1964,12,02,17.8,1,Y
IDCJAC0011,053048,1964,12,03,7.6,1,Y
IDCJAC0011,053048,1964,12,04,,,
IDCJAC0011,053048,1964,12,05,,,
IDCJAC0011,053048,1964,12,06,,,
IDCJAC0011,053048,1964,12,07,,,
IDCJAC0011,053048,1964,12,08,,,
IDCJAC0011,053048,1964,12,09,,,
IDCJAC0011,053048,1964,12,10,,,
IDCJAC0011,053048,1964,12,11,,,
IDCJAC0011,053048,1964,12,12,,,
IDCJAC0011,053048,1964,12,13,,,
IDCJAC0011,053048,1964,12,14,,,
IDCJAC0011,053048,1964,12,15,,,
IDCJAC0011,053048,1964,12,16,,,
IDCJAC0011,053048,1964,12,17,,,
IDCJAC0011,053048,1964,12,18,,,
IDCJAC0011,053048,1964,12,19,,,
IDCJAC0011,053048,1964,12,20,,,
IDCJAC0011,053048,1964,12,21,,,
IDCJAC0011,053048,1964,12,22,,,
IDCJAC0011,053048,1964,12,23,,,
IDCJAC0011,053048,1964,12,24,15.0,,Y
IDCJAC0011,053048,1964,12,25,21.1,1,Y
IDCJAC0011,053048,1964,12,26,13.3,1,Y
IDCJAC0011,053048,1964,12,27,20.9,1,Y
IDCJAC0011,053048,1964,12,28,17.5,1,Y
IDCJAC0011,053048,1964,12,29,21.0,1,Y
IDCJAC0011,053048,1964,12,30,12.9,1,Y
IDCJAC0011,053048,1964,12,31,17.3,1,Y
IDCJAC0011,053048,1965,01,01,,,
IDCJAC0011,053048,1965,01,02,,,
IDCJAC0011,053048,1965,01,03,,,
IDCJAC0011,053048,1965,01,04,,,
IDCJAC0011,053048,1965,01,05,,,
IDCJAC0011,053048,1965,01,06,20.6,,Y
IDCJAC0011,053048,1965,01,07,16.7,1,Y
IDCJAC0011,053048,1965,01,08,13.9,1,Y
IDCJAC0011,053048,1965,01,09,16.1,1,Y
IDCJAC0011,053048,1965,01,10,18.9,1,Y
IDCJAC0011,053048,1965,01,11,23.9,1,Y
IDCJAC0011,053048,1965,01,12,11.1,1,Y
IDCJAC0011,053048,1965,01,13,11.2,1,Y
IDCJAC0011,053048,1965,01,14,13.9,1,Y
IDCJAC0011,053048,1965,01,15,19.3,1,Y
IDCJAC0011,053048,1965,01,16,21.0,1,Y
IDCJAC0011,053048,1965,01,17,20.8,1,Y
IDCJAC0011,053048,1965,01,18,20.5,1,Y
IDCJAC0011,053048,1965,01,19,24.3,1,Y
IDCJAC0011,053048,1965,01,20,17.7,1,Y
IDCJAC0011,053048,1965,01,21,14.1,1,Y
IDCJAC0011,053048,1965,01,22,20.4,1,Y
IDCJAC0011,053048,1965,01,23,23.8,1,Y
IDCJAC0011,053048,1965,01,24,18.8,1,Y
IDCJAC0011,053048,1965,01,25,16.4,1,Y
IDCJAC0011,053048,1965,01,26,15.6,1,Y
IDCJAC0011,053048,1965,01,27,18.9,1,Y
IDCJAC0011,053048,1965,01,28,17.1,1,Y
IDCJAC0011,053048,1965,01,29,20.4,1,Y
IDCJAC0011,053048,1965,01,30,22.1,1,Y
IDCJAC0011,053048,1965,01,31,16.0,1,Y
IDCJAC0011,053048,1965,02,01,16.9,1,Y
IDCJAC0011,053048,1965,02,02,16.9,1,Y
IDCJAC0011,053048,1965,02,03,13.6,1,Y
IDCJAC0011,053048,1965,02,04,14.6,1,Y
IDCJAC0011,053048,1965,02,05,14.7,1,Y
IDCJAC0011,053048,1965,02,06,15.6,1,Y
IDCJAC0011,053048,1965,02,07,16.6,1,Y
IDCJAC0011,053048,1965,02,08,21.0,1,Y
IDCJAC0011,053048,1965,02,09,19.3,1,Y
IDCJAC0011,053048,1965,02,10,17.4,1,Y
IDCJAC0011,053048,1965,02,11,14.4,1,Y
IDCJAC0011,053048,1965,02,12,14.4,1,Y
IDCJAC0011,053048,1965,02,13,20.1,1,Y
IDCJAC0011,053048,1965,02,14,19.4,1,Y
IDCJAC0011,053048,1965,02,15,17.3,1,Y
IDCJAC0011,053048,1965,02,16,19.6,1,Y
IDCJAC0011,053048,1965,02,17,20.8,1,Y
IDCJAC0011,053048,1965,02,18,19.8,1,Y
IDCJAC0011,053048,1965,02,19,20.3,1,Y
IDCJAC0011,053048,1965,02,20,21.0,1,Y
IDCJAC0011,053048,1965,02,21,22.2,1,Y
IDCJAC0011,053048,1965,02,22,23.2,1,Y
IDCJAC0011,053048,1965,02,23,23.7,1,Y
IDCJAC0011,053048,1965,02,24,19.6,1,Y
IDCJAC0011,053048,1965,02,25,23.4,1,Y
IDCJAC0011,053048,1965,02,26,21.8,1,Y
IDCJAC0011,053048,1965,02,27,20.9,1,Y
IDCJAC0011,053048,1965,02,28,16.8,1,Y
IDCJAC0011,053048,1965,03,01,17.7,1,Y
IDCJAC0011,053048,1965,03,02,16.8,1,Y
IDCJAC0011,053048,1965,03,03,14.7,1,Y
IDCJAC0011,053048,1965,03,04,17.1,1,Y
IDCJAC0011,053048,1965,03,05,22.8,1,Y
IDCJAC0011,053048,1965,03,06,21.6,1,Y
IDCJAC0011,053048,1965,03,07,19.8,1,Y
IDCJAC0011,053048,1965,03,08,20.1,1,Y
IDCJAC0011,053048,1965,03,09,20.2,1,Y
IDCJAC0011,053048,1965,03,10,18.3,1,Y
IDCJAC0011,053048,1965,03,11,18.5,1,Y
IDCJAC0011,053048,1965,03,12,18.4,1,Y
IDCJAC0011,053048,1965,03,13,18.0,1,Y
IDCJAC0011,053048,1965,03,14,11.3,1,Y
IDCJAC0011,053048,1965,03,15,8.0,1,Y
IDCJAC0011,053048,1965,03,16,15.7,1,Y
IDCJAC0011,053048,1965,03,17,13.8,1,Y
IDCJAC0011,053048,1965,03,18,16.1,1,Y
IDCJAC0011,053048,1965,03,19,15.9,1,Y
IDCJAC0011,053048,1965,03,20,17.8,1,Y
IDCJAC0011,053048,1965,03,21,17.8,1,Y
IDCJAC0011,053048,1965,03,22,11.1,1,Y
IDCJAC0011,053048,1965,03,23,12.5,1,Y
IDCJAC0011,053048,1965,03,24,18.1,1,Y
IDCJAC0011,053048,1965,03,25,10.2,1,Y
IDCJAC0011,053048,1965,03,26,14.3,1,Y
IDCJAC0011,053048,1965,03,27,12.1,1,Y
IDCJAC0011,053048,1965,03,28,8.6,1,Y
IDCJAC0011,053048,1965,03,29,10.5,1,Y
IDCJAC0011,053048,1965,03,30,19.6,1,Y
IDCJAC0011,053048,1965,03,31,10.2,1,Y
