Date,Precipitation
19310101,90
19310102,60
19310103,90
19310104,20
19310105,0
19310106,0
19310107,10
19310108,110
19310109,20
19310110,50
19310111,60
19310112,50
19310113,60
19310114,50
19310115,60
19310116,170
19310117,20
19310118,140
19310119,50
19310120,10
19310121,40
19310122,40
19310123,50
19310124,50
19310125,50
19310126,40
19310127,10
19310128,30
19310129,20
19310130,60
19310131,450
19310201,30
19310202,10
19310203,10
19310204,80
19310205,30
19310206,0
19310207,60
19310208,20
19310209,130
19310210,120
19310211,130
19310212,140
19310213,30
19310214,70
19310215,110
19310216,80
19310217,0
19310218,30
19310219,100
19310220,60
19310221,50
19310222,50
19310223,60
19310224,210
19310225,40
19310226,30
19310227,20
19310228,60
19310301,110
19310302,20
19310303,0
19310304,0
19310305,0
19310306,10
19310307,0
19310308,0
19310309,20
19310310,10
19310311,10
19310312,10
19310313,10
19310314,0
19310315,0
19310316,0
19310317,0
19310318,0
19310319,30
19310320,70
19310321,10
19310322,0
19310323,0
19310324,0
19310325,0
19310326,0
19310327,70
19310328,0
19310329,0
19310330,0
19310331,0
19310401,0
19310402,50
19310403,10
19310404,70
19310405,0
19310406,10
19310407,10
19310408,60
19310409,20
19310410,40
19310411,50
19310412,20
19310413,0
19310414,30
19310415,20
19310416,120
19310417,80
19310418,30
19310419,0
19310420,0
19310421,20
19310422,10
19310423,0
19310424,0
19310425,10
19310426,40
19310427,40
19310428,0
19310429,20
19310430,80
19310501,20
19310502,20
19310503,0
19310504,20
19310505,10
19310506,10
19310507,0
19310508,0
19310509,20
19310510,150
19310511,90
19310512,30
19310513,60
19310514,110
19310515,90
19310516,10
19310517,0
19310518,0
19310519,0
19310520,0
19310521,0
19310522,40
19310523,10
19310524,10
19310525,0
19310526,0
19310527,0
19310528,130
19310529,30
19310530,0
19310531,90
19310601,20
19310602,0
19310603,10
19310604,0
19310605,0
19310606,10
19310607,30
19310608,60
19310609,10
19310610,50
19310611,0
19310612,0
19310613,50
19310614,210
19310615,60
19310616,0
19310617,30
19310618,0
19310619,0
19310620,30
19310621,30
19310622,0
19310623,0
19310624,0
19310625,20
19310626,90
19310627,10
19310628,60
19310629,10
19310630,40
19310701,70
19310702,0
19310703,30
19310704,10
19310705,0
19310706,70
19310707,0
19310708,0
19310709,0
19310710,0
19310711,0
19310712,20
19310713,0
19310714,0
19310715,0
19310716,10
19310717,0
19310718,10
19310719,0
19310720,0
19310721,150
19310722,10
19310723,30
19310724,20
19310725,0
19310726,50
19310727,10
19310728,10
19310729,10
19310730,0
19310731,20
19310801,0
19310802,0
19310803,0
19310804,0
19310805,0
19310806,0
19310807,0
19310808,0
19310809,80
19310810,0
19310811,10
19310812,0
19310813,0
19310814,0
19310815,0
19310816,0
19310817,0
19310818,0
19310819,0
19310820,60
19310821,80
19310822,10
19310823,10
19310824,10
19310825,100
19310826,0
19310827,0
19310828,0
19310829,0
19310830,0
19310831,0
19310901,0
19310902,50
19310903,50
19310904,10
19310905,40
19310906,10
19310907,0
19310908,0
19310909,10
19310910,170
19310911,10
19310912,0
19310913,0
19310914,0
19310915,0
19310916,10
19310917,10
19310918,0
19310919,0
19310920,10
19310921,0
19310922,10
19310923,0
19310924,0
19310925,0
19310926,0
19310927,10
19310928,0
19310929,0
19310930,20
19311001,40
19311002,80
19311003,10
19311004,20
19311005,100
19311006,80
19311007,100
19311008,140
19311009,30
19311010,20
19311011,40
19311012,90
19311013,20
19311014,0
19311015,0
19311016,0
19311017,0
19311018,0
19311019,20
19311020,0
19311021,0
19311022,40
19311023,70
19311024,10
19311025,10
19311026,80
19311027,60
19311028,20
19311029,160
19311030,0
19311031,30
19311101,10
19311102,140
19311103,70
19311104,230
19311105,110
19311106,30
19311107,60
19311108,20
19311109,20
19311110,0
19311111,0
19311112,10
19311113,30
19311114,0
19311115,0
19311116,10
19311117,80
19311118,30
19311119,10
19311120,70
19311121,20
19311122,30
19311123,0
19311124,80
19311125,90
19311126,40
19311127,10
19311128,40
19311129,0
19311130,10
19311201,40
19311202,100
19311203,150
19311204,90
19311205,60
19311206,80
19311207,70
19311208,60
19311209,60
19311210,0
19311211,10
19311212,10
19311213,20
19311214,20
19311215,10
19311216,0
