Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Tauranga Aero Aws,1615,B76624,-37.67068,176.19660,5,H,Metservice
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Rain: Daily
Station,Date(UTC),Amount(mm),SofG,Deficit(mm),Runoff(mm),Period(Hrs),Freq
1615,19900601:2100,11.6,-,-,-,24,D
1615,19900602:2100,0.0,-,-,-,24,D
1615,19900603:2100,1.4,-,-,-,24,D
1615,19900604:2100,3.6,-,-,-,24,D
1615,19900605:2100,0.0,-,-,-,24,D
1615,19900606:2100,0.0,-,-,-,24,D
1615,19900607:2100,0.0,-,-,-,24,D
1615,19900608:2100,0.0,-,-,-,24,D
1615,19900609:2100,0.0,-,-,-,24,D
1615,19900610:2100,0.2,-,-,-,24,D
1615,19900611:2100,0.0,-,-,-,24,D
1615,19900612:2100,0.0,-,-,-,24,D
1615,19900613:2100,1.4,-,-,-,24,D
1615,19900614:2100,0.0,-,-,-,24,D
1615,19900615:2100,0.0,-,-,-,24,D
1615,19900616:2100,0.0,-,-,-,24,D
1615,19900617:2100,0.0,-,-,-,24,D
1615,19900618:2100,7.6,-,-,-,24,D
1615,19900619:2100,49.8,-,-,-,24,D
1615,19900620:2100,2.2,-,-,-,24,D
1615,19900621:2100,0.6,-,-,-,24,D
1615,19900622:2100,1.0,-,-,-,24,D
1615,19900627:2100,61.8,-,6.9,0.0,120,D
1615,19900628:2100,0.0,-,7.3,0.0,24,D
1615,19900629:2100,3.8,-,3.9,0.0,24,D
1615,19900630:2100,0.4,-,3.9,0.0,24,D
1615,19900701:2100,0.0,-,4.3,0.0,24,D
1615,19900702:2100,0.0,-,4.8,0.0,24,D
1615,19900703:2100,1.2,-,4.0,0.0,24,D
1615,19900704:2100,17.4,-,0.0,12.9,24,D
1615,19900705:2100,0.6,-,0.0,0.1,24,D
1615,19900706:2100,22.6,-,0.0,22.1,24,D
1615,19900707:2100,25.8,-,0.0,25.3,24,D
1615,19900708:2100,0.0,-,0.5,0.0,24,D
1615,19900709:2100,0.0,-,0.9,0.0,24,D
1615,19900710:2100,3.2,-,0.0,1.8,24,D
1615,19900711:2100,0.0,-,0.5,0.0,24,D
1615,19900712:2100,5.2,-,0.0,4.3,24,D
1615,19900713:2100,0.0,-,0.5,0.0,24,D
1615,19900714:2100,0.0,-,0.9,0.0,24,D
1615,19900715:2100,0.0,-,1.4,0.0,24,D
1615,19900716:2100,0.4,-,1.4,0.0,24,D
1615,19900717:2100,12.4,-,0.0,10.5,24,D
1615,19900718:2100,1.0,-,0.0,0.5,24,D
1615,19900719:2100,0.0,-,0.5,0.0,24,D
1615,19900720:2100,0.0,-,0.9,0.0,24,D
1615,19900721:2100,3.2,-,0.0,1.8,24,D
1615,19900722:2100,0.4,-,0.1,0.0,24,D
1615,19900723:2100,0.4,-,0.1,0.0,24,D
1615,19900724:2100,0.0,-,0.6,0.0,24,D
1615,19900725:2100,0.0,-,1.0,0.0,24,D
1615,19900726:2100,15.2,-,0.0,13.7,24,D
1615,19900727:2100,6.2,-,0.0,5.7,24,D
1615,19900728:2100,35.0,-,0.0,34.5,24,D
1615,19900729:2100,7.8,-,0.0,7.3,24,D
1615,19900730:2100,0.0,-,0.5,0.0,24,D
1615,19900731:2100,0.0,-,0.9,0.0,24,D
1615,19900801:2100,0.0,-,1.8,0.0,24,D
1615,19900802:2100,0.0,-,2.7,0.0,24,D
1615,19900803:2100,0.0,-,3.7,0.0,24,D
1615,19900804:2100,4.6,-,0.0,0.0,24,D
1615,19900805:2100,18.4,-,0.0,17.5,24,D
1615,19900806:2100,11.6,-,0.0,10.7,24,D
1615,19900807:2100,5.8,-,0.0,4.9,24,D
1615,19900808:2100,0.0,-,0.9,0.0,24,D
1615,19900809:2100,0.0,-,1.8,0.0,24,D
1615,19900810:2100,0.6,-,2.1,0.0,24,D
1615,19900811:2100,16.4,-,0.0,13.3,24,D
1615,19900812:2100,6.4,-,0.0,5.5,24,D
1615,19900813:2100,6.2,-,0.0,5.3,24,D
1615,19900814:2100,3.6,-,0.0,2.7,24,D
1615,19900815:2100,0.0,-,0.9,0.0,24,D
1615,19900816:2100,17.8,-,0.0,16.0,24,D
1615,19900817:2100,12.0,-,0.0,11.1,24,D
1615,19900818:2100,0.0,-,0.9,0.0,24,D
1615,19900819:2100,0.0,-,1.8,0.0,24,D
1615,19900820:2100,0.2,-,2.5,0.0,24,D
1615,19900821:2100,0.0,-,3.5,0.0,24,D
1615,19900822:2100,30.6,-,0.0,26.2,24,D
1615,19900823:2100,28.2,-,0.0,27.3,24,D
1615,19900824:2100,11.6,-,0.0,10.7,24,D
1615,19900825:2100,3.2,-,0.0,2.3,24,D
1615,19900826:2100,1.4,-,0.0,0.5,24,D
1615,19900827:2100,0.2,-,0.7,0.0,24,D
1615,19900828:2100,0.0,-,1.6,0.0,24,D
1615,19900829:2100,0.0,-,2.5,0.0,24,D
1615,19900830:2100,0.0,-,3.5,0.0,24,D
1615,19900831:2100,0.0,-,4.4,0.0,24,D
1615,19900901:2100,0.0,-,6.1,0.0,24,D
1615,19900902:2100,0.0,-,7.7,0.0,24,D
1615,19900903:2100,8.4,-,1.0,0.0,24,D
1615,19900904:2100,1.8,-,0.9,0.0,24,D
1615,19900905:2100,18.0,-,0.0,15.5,24,D
1615,19900906:2100,0.0,-,1.7,0.0,24,D
1615,19900907:2100,0.0,-,3.3,0.0,24,D
1615,19900908:2100,1.0,-,4.0,0.0,24,D
1615,19900909:2100,0.0,-,5.7,0.0,24,D
1615,19900910:2100,0.0,-,7.4,0.0,24,D
1615,19900911:2100,0.0,-,9.0,0.0,24,D
1615,19900912:2100,0.0,-,10.7,0.0,24,D
1615,19900913:2100,0.0,-,12.4,0.0,24,D
1615,19900914:2100,0.0,-,14.1,0.0,24,D
1615,19900915:2100,0.0,-,15.7,0.0,24,D
1615,19900916:2100,0.0,-,17.4,0.0,24,D
1615,19900917:2100,0.0,-,19.1,0.0,24,D
1615,19900918:2100,0.0,-,20.8,0.0,24,D
1615,19900919:2100,0.0,-,22.4,0.0,24,D
1615,19900920:2100,0.0,-,24.1,0.0,24,D
1615,19900921:2100,0.0,-,25.8,0.0,24,D
1615,19900922:2100,0.0,-,27.4,0.0,24,D
1615,19900923:2100,0.6,-,28.5,0.0,24,D
1615,19900924:2100,6.2,-,24.0,0.0,24,D
1615,19900925:2100,2.4,-,23.3,0.0,24,D
1615,19900926:2100,0.0,-,24.9,0.0,24,D
