Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Mt Ruapehu,Chateau 1,2363,C95251,-39.202,175.540,1119,G,N/A
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Rain: Daily
Station,Date(UTC),Amount(mm),SofG,Deficit(mm),Runoff(mm),Period(Hrs),Freq
2363,19400601:2100,4.1,-,-,-,24,D
2363,19400602:2100,19.3,-,-,-,24,D
2363,19400603:2100,7.9,-,-,-,24,D
2363,19400604:2100,16.8,-,-,-,24,D
2363,19400605:2100,13.7,-,-,-,24,D
2363,19400606:2100,20.1,-,-,-,24,D
2363,19400607:2100,4.1,-,-,-,24,D
2363,19400608:2100,3.6,-,-,-,24,D
2363,19400609:2100,31.5,-,-,-,24,D
2363,19400610:2100,3.3,-,-,-,24,D
2363,19400611:2100,16.8,-,-,-,24,D
2363,19400612:2100,0.0,-,-,-,24,D
2363,19400613:2100,0.0,-,-,-,24,D
2363,19400614:2100,0.0,-,-,-,24,D
2363,19400615:2100,0.0,-,-,-,24,D
2363,19400616:2100,0.0,-,-,-,24,D
2363,19400617:2100,0.0,-,-,-,24,D
2363,19400618:2100,2.8,-,-,-,24,D
2363,19400619:2100,0.0,-,-,-,24,D
2363,19400620:2100,0.0,-,-,-,24,D
2363,19400621:2100,0.0,-,-,-,24,D
2363,19400622:2100,2.0,-,-,-,24,D
2363,19400623:2100,41.7,-,-,-,24,D
2363,19400624:2100,0.0,-,-,-,24,D
2363,19400625:2100,0.0,-,-,-,24,D
2363,19400626:2100,29.0,-,-,-,24,D
2363,19400627:2100,0.0,-,-,-,24,D
2363,19400628:2100,0.0,-,-,-,24,D
2363,19400629:2100,0.0,-,-,-,24,D
2363,19400630:2100,0.0,-,-,-,24,D
2363,19400701:2100,0.5,-,-,-,24,D
2363,19400702:2100,0.0,-,-,-,24,D
2363,19400703:2100,0.0,-,-,-,24,D
2363,19400704:2100,0.0,-,-,-,24,D
2363,19400705:2100,9.7,-,-,-,24,D
2363,19400706:2100,0.0,-,-,-,24,D
2363,19400707:2100,0.0,-,-,-,24,D
2363,19400708:2100,0.0,-,-,-,24,D
2363,19400709:2100,0.0,-,-,-,24,D
2363,19400710:2100,0.0,-,-,-,24,D
2363,19400711:2100,0.0,-,-,-,24,D
2363,19400712:2100,0.0,-,-,-,24,D
2363,19400713:2100,0.0,-,-,-,24,D
2363,19400714:2100,60.7,-,-,-,24,D
2363,19400715:2100,0.0,-,-,-,24,D
2363,19400716:2100,0.0,-,-,-,24,D
2363,19400717:2100,0.0,-,-,-,24,D
2363,19400718:2100,0.0,-,-,-,24,D
2363,19400719:2100,0.0,-,-,-,24,D
2363,19400720:2100,0.0,-,-,-,24,D
2363,19400721:2100,0.0,-,-,-,24,D
2363,19400722:2100,25.7,-,-,-,24,D
2363,19400723:2100,4.8,-,-,-,24,D
2363,19400724:2100,15.5,-,-,-,24,D
2363,19400725:2100,9.9,-,-,-,24,D
2363,19400726:2100,0.0,-,-,-,24,D
2363,19400727:2100,0.0,-,-,-,24,D
2363,19400728:2100,0.0,-,-,-,24,D
2363,19400729:2100,0.0,-,-,-,24,D
2363,19400730:2100,0.0,-,-,-,24,D
2363,19400731:2100,0.0,-,-,-,24,D
2363,19400801:2100,0.0,-,-,-,24,D
2363,19400802:2100,0.0,-,-,-,24,D
2363,19400803:2100,0.0,-,-,-,24,D
2363,19400804:2100,0.5,-,-,-,24,D
2363,19400805:2100,0.0,-,-,-,24,D
2363,19400806:2100,0.0,-,-,-,24,D
2363,19400807:2100,0.0,-,-,-,24,D
2363,19400808:2100,3.8,-,-,-,24,D
2363,19400809:2100,0.0,-,-,-,24,D
2363,19400810:2100,0.0,-,-,-,24,D
2363,19400811:2100,13.5,-,-,-,24,D
2363,19400812:2100,0.0,-,-,-,24,D
2363,19400813:2100,3.0,-,-,-,24,D
2363,19400814:2100,0.0,-,-,-,24,D
2363,19400815:2100,0.0,-,-,-,24,D
2363,19400816:2100,18.5,-,-,-,24,D
2363,19400817:2100,0.0,-,-,-,24,D
2363,19400818:2100,0.0,-,-,-,24,D
2363,19400819:2100,0.0,-,-,-,24,D
2363,19400820:2100,0.0,-,-,-,24,D
2363,19400821:2100,0.0,-,-,-,24,D
2363,19400822:2100,1.8,-,-,-,24,D
2363,19400823:2100,0.0,-,-,-,24,D
2363,19400824:2100,0.0,-,-,-,24,D
2363,19400825:2100,0.0,-,-,-,24,D
2363,19400826:2100,0.0,-,-,-,24,D
2363,19400827:2100,8.6,-,-,-,24,D
2363,19400828:2100,0.0,-,-,-,24,D
2363,19400829:2100,0.0,-,-,-,24,D
2363,19400830:2100,0.0,-,-,-,24,D
2363,19400831:2100,16.8,-,-,-,24,D
2363,19400901:2100,9.9,-,-,-,24,D
2363,19400902:2100,0.0,-,-,-,24,D
2363,19400903:2100,6.9,-,-,-,24,D
2363,19400904:2100,4.3,-,-,-,24,D
2363,19400905:2100,8.9,-,-,-,24,D
2363,19400906:2100,4.1,-,-,-,24,D
2363,19400907:2100,7.4,-,-,-,24,D
2363,19400908:2100,0.0,-,-,-,24,D
2363,19400909:2100,4.1,-,-,-,24,D
2363,19400910:2100,0.8,-,-,-,24,D
2363,19400911:2100,0.0,-,-,-,24,D
2363,19400912:2100,0.0,-,-,-,24,D
2363,19400913:2100,0.0,-,-,-,24,D
2363,19400914:2100,0.0,-,-,-,24,D
2363,19400915:2100,16.8,-,-,-,24,D
2363,19400916:2100,0.0,-,-,-,24,D
2363,19400917:2100,3.6,-,-,-,24,D
