Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Queenstown,5446,I58061,-45.03476,168.66364,322,H,N/A
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Rain: Daily
Station,Date(UTC),Amount(mm),SofG,Deficit(mm),Runoff(mm),Period(Hrs),Freq
5446,18900101:2100,0.0,-,-,-,24,D
5446,18900102:2100,0.0,-,-,-,24,D
5446,18900103:2100,0.3,-,-,-,24,D
5446,18900104:2100,0.3,-,-,-,24,D
5446,18900105:2100,0.0,-,-,-,24,D
5446,18900106:2100,0.0,-,-,-,24,D
5446,18900107:2100,0.0,-,-,-,24,D
5446,18900108:2100,0.0,-,-,-,24,D
5446,18900109:2100,0.0,-,-,-,24,D
5446,18900110:2100,0.0,-,-,-,24,D
5446,18900111:2100,0.0,-,-,-,24,D
5446,18900112:2100,0.0,-,-,-,24,D
5446,18900113:2100,8.4,-,-,-,24,D
5446,18900114:2100,0.5,-,-,-,24,D
5446,18900115:2100,2.0,-,-,-,24,D
5446,18900116:2100,0.0,-,-,-,24,D
5446,18900117:2100,0.0,-,-,-,24,D
5446,18900118:2100,0.0,-,-,-,24,D
5446,18900119:2100,0.0,-,-,-,24,D
5446,18900120:2100,0.0,-,-,-,24,D
5446,18900121:2100,0.0,-,-,-,24,D
5446,18900122:2100,0.0,-,-,-,24,D
5446,18900123:2100,0.0,-,-,-,24,D
5446,18900124:2100,0.0,-,-,-,24,D
5446,18900125:2100,0.0,-,-,-,24,D
5446,18900126:2100,0.0,-,-,-,24,D
5446,18900127:2100,0.0,-,-,-,24,D
5446,18900128:2100,0.0,-,-,-,24,D
5446,18900129:2100,0.0,-,-,-,24,D
5446,18900130:2100,0.8,-,-,-,24,D
5446,18900131:2100,0.0,-,-,-,24,D
5446,18900201:2100,0.0,-,-,-,24,D
5446,18900202:2100,0.0,-,-,-,24,D
5446,18900203:2100,0.0,-,-,-,24,D
5446,18900204:2100,0.0,-,-,-,24,D
5446,18900205:2100,0.0,-,-,-,24,D
5446,18900206:2100,0.0,-,-,-,24,D
5446,18900207:2100,0.0,-,-,-,24,D
5446,18900208:2100,0.0,-,-,-,24,D
5446,18900209:2100,0.0,-,-,-,24,D
5446,18900210:2100,0.0,-,-,-,24,D
5446,18900211:2100,0.0,-,-,-,24,D
5446,18900212:2100,0.0,-,-,-,24,D
5446,18900213:2100,0.0,-,-,-,24,D
5446,18900214:2100,0.0,-,-,-,24,D
5446,18900215:2100,0.0,-,140.8,0.0,24,D
5446,18900216:2100,0.0,-,141.2,0.0,24,D
5446,18900217:2100,23.4,-,118.3,0.0,24,D
5446,18900218:2100,1.8,-,118.1,0.0,24,D
5446,18900219:2100,0.0,-,119.8,0.0,24,D
5446,18900220:2100,0.0,-,121.3,0.0,24,D
5446,18900221:2100,0.0,-,122.8,0.0,24,D
5446,18900222:2100,0.0,-,124.2,0.0,24,D
5446,18900223:2100,0.0,-,125.6,0.0,24,D
5446,18900224:2100,0.0,-,126.8,0.0,24,D
5446,18900225:2100,0.0,-,128.0,0.0,24,D
5446,18900226:2100,0.0,-,129.2,0.0,24,D
5446,18900227:2100,0.0,-,130.2,0.0,24,D
5446,18900228:2100,0.0,-,131.3,0.0,24,D
5446,18900301:2100,0.0,-,131.9,0.0,24,D
5446,18900302:2100,0.0,-,132.5,0.0,24,D
5446,18900303:2100,0.0,-,133.1,0.0,24,D
5446,18900304:2100,0.0,-,133.6,0.0,24,D
5446,18900305:2100,0.0,-,134.2,0.0,24,D
5446,18900306:2100,0.0,-,134.7,0.0,24,D
5446,18900307:2100,0.0,-,135.2,0.0,24,D
5446,18900308:2100,0.0,-,135.7,0.0,24,D
5446,18900309:2100,0.0,-,136.2,0.0,24,D
5446,18900310:2100,0.0,-,136.6,0.0,24,D
5446,18900311:2100,0.0,-,137.1,0.0,24,D
5446,18900312:2100,0.0,-,137.5,0.0,24,D
5446,18900313:2100,3.8,-,134.1,0.0,24,D
5446,18900314:2100,0.0,-,134.6,0.0,24,D
5446,18900315:2100,0.0,-,135.1,0.0,24,D
5446,18900316:2100,0.0,-,135.6,0.0,24,D
5446,18900317:2100,0.0,-,136.1,0.0,24,D
5446,18900318:2100,0.0,-,136.6,0.0,24,D
5446,18900319:2100,0.0,-,137.0,0.0,24,D
5446,18900320:2100,0.0,-,137.4,0.0,24,D
5446,18900321:2100,0.0,-,137.9,0.0,24,D
5446,18900322:2100,11.4,-,126.9,0.0,24,D
5446,18900323:2100,6.4,-,121.2,0.0,24,D
5446,18900324:2100,1.8,-,120.4,0.0,24,D
5446,18900325:2100,0.5,-,120.9,0.0,24,D
5446,18900326:2100,0.0,-,121.8,0.0,24,D
5446,18900327:2100,0.0,-,122.8,0.0,24,D
5446,18900328:2100,16.8,-,106.9,0.0,24,D
5446,18900329:2100,0.0,-,108.3,0.0,24,D
5446,18900330:2100,1.3,-,108.4,0.0,24,D
5446,18900331:2100,0.0,-,109.7,0.0,24,D
5446,18900401:2100,7.1,-,103.3,0.0,24,D
5446,18900402:2100,7.1,-,97.0,0.0,24,D
5446,18900403:2100,0.0,-,97.9,0.0,24,D
5446,18900404:2100,0.0,-,98.8,0.0,24,D
5446,18900405:2100,0.0,-,99.7,0.0,24,D
5446,18900406:2100,0.0,-,100.6,0.0,24,D
5446,18900407:2100,0.0,-,101.4,0.0,24,D
5446,18900408:2100,0.0,-,102.3,0.0,24,D
5446,18900409:2100,0.0,-,103.1,0.0,24,D
5446,18900410:2100,1.0,-,102.9,0.0,24,D
5446,18900411:2100,0.5,-,103.2,0.0,24,D
5446,18900412:2100,3.0,-,101.0,0.0,24,D
5446,18900413:2100,3.6,-,98.2,0.0,24,D
5446,18900414:2100,0.0,-,99.1,0.0,24,D
5446,18900415:2100,0.0,-,100.0,0.0,24,D
5446,18900416:2100,0.0,-,100.9,0.0,24,D
5446,18900417:2100,0.0,-,101.7,0.0,24,D
5446,18900418:2100,0.0,-,102.5,0.0,24,D
5446,18900419:2100,0.0,-,103.3,0.0,24,D
5446,18900420:2100,0.0,-,104.1,0.0,24,D
5446,18900421:2100,0.0,-,104.9,0.0,24,D
5446,18900422:2100,0.0,-,105.7,0.0,24,D
5446,18900423:2100,0.0,-,106.5,0.0,24,D
5446,18900424:2100,0.0,-,107.2,0.0,24,D
5446,18900425:2100,0.0,-,107.9,0.0,24,D
5446,18900426:2100,0.0,-,108.7,0.0,24,D
5446,18900427:2100,0.0,-,109.4,0.0,24,D
5446,18900428:2100,0.0,-,110.1,0.0,24,D
5446,18900429:2100,12.7,-,98.1,0.0,24,D
5446,18900430:2100,20.6,-,78.4,0.0,24,D
5446,18900501:2100,0.0,-,78.9,0.0,24,D
5446,18900502:2100,0.0,-,79.5,0.0,24,D
5446,18900503:2100,0.0,-,80.1,0.0,24,D
