Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Auckland, Albert Park,1427,A64871,-36.853,174.767,49,G,N/A
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Rain: Daily
Station,Date(UTC),Amount(mm),SofG,Deficit(mm),Runoff(mm),Period(Hrs),Freq
1427,18630101:2100,0.0,-,-,-,24,D
1427,18630102:2100,0.0,-,-,-,24,D
1427,18630103:2100,0.0,-,-,-,24,D
1427,18630104:2100,0.0,-,-,-,24,D
1427,18630105:2100,0.0,-,-,-,24,D
1427,18630106:2100,0.0,-,-,-,24,D
1427,18630107:2100,0.0,-,-,-,24,D
1427,18630108:2100,0.0,-,-,-,24,D
1427,18630109:2100,0.0,-,-,-,24,D
1427,18630110:2100,0.0,-,-,-,24,D
1427,18630111:2100,0.0,-,-,-,24,D
1427,18630112:2100,0.0,-,-,-,24,D
1427,18630113:2100,0.0,-,-,-,24,D
1427,18630114:2100,0.0,-,-,-,24,D
1427,18630115:2100,0.0,-,-,-,24,D
1427,18630116:2100,0.0,-,-,-,24,D
1427,18630117:2100,0.0,-,-,-,24,D
1427,18630118:2100,0.0,-,-,-,24,D
1427,18630119:2100,0.0,-,-,-,24,D
1427,18630120:2100,0.0,-,-,-,24,D
1427,18630121:2100,0.0,-,-,-,24,D
1427,18630122:2100,0.0,-,-,-,24,D
1427,18630123:2100,0.0,-,-,-,24,D
1427,18630124:2100,9.1,-,-,-,24,D
1427,18630125:2100,0.0,-,-,-,24,D
1427,18630126:2100,0.0,-,-,-,24,D
1427,18630127:2100,0.0,-,-,-,24,D
1427,18630128:2100,0.0,-,-,-,24,D
1427,18630129:2100,0.0,-,-,-,24,D
1427,18630130:2100,0.0,-,-,-,24,D
1427,18630131:2100,0.0,-,-,-,24,D
1427,18630201:2100,0.8,-,-,-,24,D
1427,18630202:2100,0.0,-,-,-,24,D
1427,18630203:2100,0.0,-,-,-,24,D
1427,18630204:2100,0.0,-,-,-,24,D
1427,18630205:2100,0.0,-,-,-,24,D
1427,18630206:2100,0.0,-,-,-,24,D
1427,18630207:2100,0.3,-,-,-,24,D
1427,18630208:2100,0.0,-,-,-,24,D
1427,18630209:2100,0.0,-,-,-,24,D
1427,18630210:2100,0.0,-,-,-,24,D
1427,18630211:2100,3.6,-,-,-,24,D
1427,18630212:2100,0.0,-,-,-,24,D
1427,18630213:2100,0.0,-,-,-,24,D
1427,18630214:2100,0.0,-,-,-,24,D
1427,18630215:2100,0.0,-,-,-,24,D
1427,18630216:2100,0.0,-,-,-,24,D
1427,18630217:2100,1.3,-,-,-,24,D
1427,18630218:2100,1.3,-,-,-,24,D
1427,18630219:2100,1.0,-,-,-,24,D
1427,18630220:2100,0.0,-,-,-,24,D
1427,18630221:2100,0.0,-,-,-,24,D
1427,18630222:2100,0.0,-,-,-,24,D
1427,18630223:2100,0.0,-,-,-,24,D
1427,18630224:2100,0.0,-,-,-,24,D
1427,18630225:2100,9.1,-,-,-,24,D
1427,18630226:2100,2.0,-,-,-,24,D
1427,18630227:2100,0.0,-,-,-,24,D
1427,18630228:2100,4.3,-,-,-,24,D
1427,18630301:2100,4.8,-,-,-,24,D
1427,18630302:2100,0.0,-,-,-,24,D
1427,18630303:2100,0.0,-,-,-,24,D
1427,18630304:2100,0.0,-,-,-,24,D
1427,18630305:2100,0.0,-,-,-,24,D
1427,18630306:2100,0.0,-,-,-,24,D
1427,18630307:2100,0.0,-,-,-,24,D
1427,18630308:2100,0.0,-,-,-,24,D
1427,18630309:2100,0.0,-,-,-,24,D
1427,18630310:2100,0.0,-,-,-,24,D
1427,18630311:2100,0.0,-,-,-,24,D
1427,18630312:2100,0.0,-,-,-,24,D
1427,18630313:2100,2.8,-,-,-,24,D
1427,18630314:2100,0.0,-,-,-,24,D
1427,18630315:2100,0.0,-,-,-,24,D
1427,18630316:2100,0.0,-,-,-,24,D
1427,18630317:2100,2.0,-,-,-,24,D
1427,18630318:2100,0.0,-,-,-,24,D
1427,18630319:2100,0.8,-,-,-,24,D
1427,18630320:2100,0.0,-,-,-,24,D
1427,18630321:2100,0.0,-,-,-,24,D
