Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Tauranga Aero,1612,B76621,-37.67242,176.19635,0,H,N/A
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Rain: Daily
Station,Date(UTC),Amount(mm),SofG,Deficit(mm),Runoff(mm),Period(Hrs),Freq
1612,19100101:2100,0.0,-,-,-,24,D
1612,19100102:2100,0.0,-,-,-,24,D
1612,19100103:2100,0.0,-,-,-,24,D
1612,19100104:2100,0.0,-,-,-,24,D
1612,19100105:2100,0.8,-,-,-,24,D
1612,19100106:2100,0.0,-,-,-,24,D
1612,19100107:2100,0.0,-,-,-,24,D
1612,19100108:2100,0.0,-,-,-,24,D
1612,19100109:2100,13.0,-,-,-,24,D
1612,19100110:2100,0.5,-,-,-,24,D
1612,19100111:2100,0.8,-,-,-,24,D
1612,19100112:2100,3.3,-,-,-,24,D
1612,19100113:2100,3.3,-,-,-,24,D
1612,19100114:2100,0.3,-,-,-,24,D
1612,19100115:2100,0.0,-,-,-,24,D
1612,19100116:2100,0.0,-,-,-,24,D
1612,19100117:2100,0.5,-,-,-,24,D
1612,19100118:2100,0.0,-,-,-,24,D
1612,19100119:2100,10.2,-,-,-,24,D
1612,19100120:2100,14.0,-,-,-,24,D
1612,19100121:2100,0.0,-,-,-,24,D
1612,19100122:2100,0.0,-,-,-,24,D
1612,19100123:2100,0.0,-,-,-,24,D
1612,19100124:2100,0.0,-,-,-,24,D
1612,19100125:2100,0.0,-,-,-,24,D
1612,19100126:2100,0.0,-,-,-,24,D
1612,19100127:2100,0.0,-,-,-,24,D
1612,19100128:2100,0.8,-,-,-,24,D
1612,19100129:2100,12.4,-,-,-,24,D
1612,19100130:2100,99.1,-,-,-,24,D
1612,19100131:2100,3.6,-,-,-,24,D
1612,19100201:2100,13.5,-,-,-,24,D
1612,19100202:2100,0.0,-,-,-,24,D
1612,19100203:2100,0.0,-,-,-,24,D
1612,19100204:2100,0.0,-,-,-,24,D
1612,19100205:2100,0.8,-,-,-,24,D
1612,19100206:2100,0.3,-,-,-,24,D
1612,19100207:2100,0.0,-,-,-,24,D
1612,19100208:2100,0.0,-,-,-,24,D
1612,19100209:2100,0.0,-,-,-,24,D
1612,19100210:2100,0.0,-,-,-,24,D
1612,19100211:2100,0.0,-,-,-,24,D
1612,19100212:2100,4.3,-,-,-,24,D
1612,19100213:2100,0.0,-,-,-,24,D
1612,19100214:2100,0.0,-,-,-,24,D
1612,19100215:2100,0.0,-,-,-,24,D
1612,19100216:2100,2.3,-,-,-,24,D
1612,19100217:2100,1.3,-,-,-,24,D
1612,19100218:2100,1.8,-,-,-,24,D
1612,19100219:2100,0.5,-,-,-,24,D
1612,19100220:2100,0.0,-,-,-,24,D
1612,19100221:2100,0.0,-,-,-,24,D
