Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1930,,,0,
1931,8.324725,24.804384,1,"=""018044"""
1932,8.764754,25.236065,1,"=""018044"""
1933,8.684383,25.406301,1,"=""018044"""
1934,9.731233,26.399452,1,"=""018044"""
1935,9.413151,25.351507,1,"=""018044"""
1936,8.803552,25.538797,1,"=""018044"""
1937,9.413151,25.476439,1,"=""018044"""
1938,9.225754,25.726576,1,"=""018044"""
1939,9.606868,25.758904,1,"=""018044"""
1940,8.682513,25.993715,1,"=""018044"""
1941,9.517534,25.178356,1,"=""018044"""
1942,9.872176,24.911232,1,"=""018044"""
1943,8.368493,23.760548,1,"=""018044"""
1944,8.754918,24.819672,1,"=""018044"""
1945,8.971233,24.534246,1,"=""018044"""
1946,9.350959,24.194246,1,"=""018044"""
1947,9.541369,24.94685,1,"=""018044"""
1948,8.49153,24.975683,1,"=""018044"""
1949,8.74,23.987123,1,"=""018044"""
1950,9.237808,24.843288,1,"=""018044"""
1951,9.553151,24.731506,1,"=""018044"""
1952,7.9950547,23.969864,1,"=""018044"""
1953,8.480274,24.79315,1,"=""018044"""
1954,8.46768,25.005262,1,"=""018044"""
1955,9.528768,24.555891,1,"=""018044"""
1956,9.026374,23.573698,1,"=""018044"""
1957,8.336712,25.709864,1,"=""018044"""
1958,8.6293955,24.316484,1,"=""018044"""
1959,9.060715,25.579945,1,"=""018044"""
1960,9.043562,23.579453,1,"=""018044"""
1961,9.205206,25.633242,1,"=""018044"""
1962,9.294794,25.00411,1,"=""018044"""
1963,9.922928,24.734247,1,"=""018044"""
1964,8.739891,24.107672,1,"=""018044"""
1965,9.191781,25.75096,1,"=""018044"""
1966,9.0936985,24.101095,1,"=""018044"""
1967,,,0,
1968,,,0,
1969,8.67726,24.6964,1,"=""018044"""
1970,8.550137,24.455343,1,"=""018044"""
1971,9.502466,24.411507,1,"=""018044"""
1972,8.578689,25.398634,1,"=""018044"""
1973,10.064657,25.13168,1,"=""018044"""
1974,9.572602,24.625843,1,"=""018044"""
1975,9.227397,25.227901,1,"=""018044"""
1976,8.4724045,24.827147,1,"=""018044"""
1977,,,0,
1978,9.028219,24.540274,1,"=""018044"""
1979,9.807672,24.964384,1,"=""018044"""
1980,9.145902,25.558905,1,"=""018044"""
1981,9.983835,25.000547,1,"=""018044"""
1982,9.328219,25.523561,1,"=""018044"""
1983,9.736814,24.928219,1,"=""018044"""
1984,8.957377,24.332787,1,"=""018044"""
1985,9.23863,24.915068,1,"=""018044"""
1986,9.107671,24.641758,1,"=""018044"""
1987,8.989863,24.963835,1,"=""018044"""
1988,9.986066,25.849728,1,"=""018044"""
1989,9.69449,24.700548,1,"=""018044"""
1990,10.044384,25.394247,1,"=""018044"""
1991,10.060822,25.79863,1,"=""018044"""
1992,9.203013,23.983288,1,"=""018044"""
1993,9.276439,25.447672,1,"=""018044"""
1994,8.983288,25.890684,1,"=""018044"""
1995,9.726575,24.896986,1,"=""018044"""
1996,8.817213,25.420765,1,"=""018044"""
1997,9.462466,25.308767,1,"=""018044"""
1998,8.687397,25.17041,1,"=""018044"""
1999,9.688187,25.481918,1,"=""018044"""
2000,10.404132,25.54754,1,"=""018044"""
2001,9.4720545,25.096712,1,"=""018044"""
2002,9.066942,25.640934,1,"=""018044"""
2003,9.340659,25.366209,1,"=""018044"""
2004,9.45442,25.893353,1,"=""018044"""
2005,9.704683,25.951933,1,"=""018044"""
2006,9.332783,25.777136,1,"=""018044"""
2007,9.961945,26.354445,1,"=""018044"""
2008,9.131768,25.523352,1,"=""018044"""
2009,9.912984,25.96639,1,"=""018044"""
2010,9.7153845,24.500824,1,"=""018044"""
2011,10.128453,24.930578,1,"=""018044"""
2012,9.343443,25.748634,1,"=""018044"""
2013,10.492541,26.4221,1,"=""018044"""
2014,10.083934,26.393353,1,"=""018044"""
2015,9.578082,25.779179,1,"=""018044"""
2016,9.593132,25.541096,1,"=""018044"""
