Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1892,,,0,
1893,16.957808,27.687672,1,"=""039015"""
1894,16.30959,27.491234,1,"=""039015"""
1895,16.091736,27.898066,1,"=""039015"""
1896,15.797541,28.509668,1,"=""039015"""
1897,16.794794,29.435068,1,"=""039015"""
1898,16.49589,28.086575,1,"=""039015"""
1899,15.837534,25.599726,1,"=""039015"""
1900,15.940548,26.686575,1,"=""039015"""
1901,16.176987,26.537535,1,"=""039015"""
1902,16.056318,27.725824,1,"=""039015"""
1903,16.45179,26.597527,1,"=""039015"""
1904,15.671311,26.560822,1,"=""039015"""
1905,14.836164,26.592857,1,"=""039015"""
1906,15.724932,26.948494,1,"=""039015"""
1907,15.97863,26.781044,1,"=""039015"""
1908,15.356011,26.431147,1,"=""039015"""
1909,15.017033,26.376308,1,"=""039015"""
1910,16.508888,26.54137,1,"=""039015"""
1911,15.2997265,26.483013,1,"=""039015"""
1912,15.800547,26.684973,1,"=""039015"""
1913,15.43863,26.30467,1,"=""039015"""
1914,16.21621,26.857576,1,"=""039015"""
1915,16.052055,27.599453,1,"=""039015"""
1916,15.967308,26.33863,1,"=""039015"""
1917,14.969505,25.960882,1,"=""039015"""
1918,15.252055,26.523836,1,"=""039015"""
1919,15.823562,27.244932,1,"=""039015"""
1920,15.867033,26.413662,1,"=""039015"""
1921,16.24401,26.156044,1,"=""039015"""
1922,15.74558,26.826849,1,"=""039015"""
1923,15.165194,26.88767,1,"=""039015"""
1924,16.0554,26.781967,1,"=""039015"""
1925,,,0,
1926,15.652368,27.369589,1,"=""039015"""
1927,15.047237,26.132418,1,"=""039015"""
1928,,,0,
1929,16.008333,26.714521,1,"=""039015"""
1930,15.279063,25.982466,1,"=""039015"""
1931,16.467857,26.707945,1,"=""039015"""
1932,15.881968,26.874521,1,"=""039015"""
1933,16.182467,26.025206,1,"=""039015"""
1934,15.82,25.819725,1,"=""039015"""
1935,15.409315,26.527122,1,"=""039015"""
1936,16.291233,26.451094,1,"=""039015"""
1937,15.858904,26.528494,1,"=""039015"""
1938,16.563288,26.441917,1,"=""039015"""
1939,15.404384,26.01726,1,"=""039015"""
1940,16.207651,26.793716,1,"=""039015"""
1941,15.796987,26.344383,1,"=""039015"""
1942,16.870958,26.962465,1,"=""039015"""
1943,15.511507,26.412876,1,"=""039015"""
1944,15.862568,26.514753,1,"=""039015"""
1945,16.36566,27.065384,1,"=""039015"""
1946,15.836843,27.726519,1,"=""039015"""
1947,16.462534,26.600273,1,"=""039015"""
1948,15.8087435,26.806831,1,"=""039015"""
1949,15.885754,26.651781,1,"=""039015"""
1950,16.726849,26.34411,1,"=""039015"""
1951,15.294794,26.867397,1,"=""039015"""
1952,16.26858,26.934153,1,"=""039015"""
1953,15.7668495,26.700548,1,"=""039015"""
1954,16.240274,26.041643,1,"=""039015"""
1955,16.508863,26.579178,1,"=""039015"""
1956,15.949727,26.073626,1,"=""039015"""
1957,16.199726,26.933424,1,"=""039015"""
1958,16.923351,26.861095,1,"=""039015"""
1959,16.46411,26.087124,1,"=""039015"""
1960,15.273543,26.0167395,2,"=""039128;039015"""
1961,15.585428499999999,25.769177499999998,2,"=""039128;039015"""
1962,16.174129,26.158628999999998,2,"=""039128;039015"""
1963,16.059331,25.892328,2,"=""039128;039015"""
1964,16.3799185,26.539891,2,"=""039128;039015"""
1965,16.0554855,26.192172,2,"=""039128;039015"""
1966,15.796851,25.841572499999998,2,"=""039128;039015"""
1967,16.235154,25.889053500000003,2,"=""039128;039015"""
1968,16.181754,26.346045500000002,2,"=""039128;039015"""
1969,16.7791785,26.570117,2,"=""039128;039015"""
1970,16.15,26.573418,2,"=""039128;039015"""
1971,16.815933,26.39452,1,"=""039015"""
1972,,,0,
1973,18.08296,27.105618,1,"=""039015"""
1974,16.761452,26.202785,1,"=""039015"""
1975,17.452055,26.496439,1,"=""039015"""
1976,17.29315,26.411507,1,"=""039015"""
1977,17.238186,26.49339,1,"=""039015"""
1978,,,0,
1979,17.145605,26.858517,1,"=""039015"""
1980,17.557535,27.385475,1,"=""039015"""
1981,16.676323,26.837088,1,"=""039015"""
1982,15.760165,26.736914,1,"=""039015"""
1983,17.181644,26.687672,1,"=""039015"""
1984,16.904919,26.69563,1,"=""039015"""
1985,16.976583,26.891666,1,"=""039015"""
1986,17.23863,27.073425,1,"=""039015"""
1987,17.385319,27.32022,1,"=""039015"""
1988,17.723627,27.39945,1,"=""039015"""
1989,,,0,
1990,,,0,
1991,16.748077,27.139177,1,"=""039128"""
1992,16.48306,26.174591,1,"=""039128"""
1993,16.933424,26.560822,1,"=""039128"""
1994,16.14904,26.44137,1,"=""039128"""
1995,16.83022,26.530685,1,"=""039128"""
1996,16.747269,26.751366,1,"=""039128"""
1997,16.87863,26.675617,1,"=""039128"""
1998,,,0,
1999,16.296919,26.491573,1,"=""039128"""
2000,,,0,
2001,16.652876,27.452747,1,"=""039128"""
2002,16.692799,27.453186,1,"=""039128"""
2003,16.625555,27.018282,1,"=""039128"""
2004,16.707714,27.384022,1,"=""039128"""
2005,17.546389,27.25639,1,"=""039128"""
2006,16.66854,27.01545,1,"=""039128"""
2007,,,0,
2008,16.506128,26.700277,1,"=""039128"""
2009,17.184122,27.303324,1,"=""039128"""
2010,17.28858,26.55978,1,"=""039128"""
2011,15.781918,26.806593,1,"=""039128"""
2012,15.824043,26.816711,1,"=""039128"""
2013,16.419725,27.577534,1,"=""039128"""
2014,16.243013,27.594246,1,"=""039128"""
2015,16.346977,27.479452,1,"=""039128"""
2016,17.039345,27.799726,1,"=""039128"""
