Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1907,11.307967,20.06456,1,"=""009500"""
1908,10.778688,19.737705,1,"=""009500"""
1909,11.3164835,19.938082,1,"=""009500"""
1910,11.025753,20.157692,1,"=""009500"""
1911,11.269315,19.924658,1,"=""009500"""
1912,11.238252,19.857103,1,"=""009500"""
1913,11.732328,19.517534,1,"=""009500"""
1914,12.069041,19.738356,1,"=""009500"""
1915,12.466027,19.936712,1,"=""009500"""
1916,11.570765,19.938251,1,"=""009500"""
1917,,,0,
1918,12.452877,20.74,1,"=""009500"""
1919,11.28548,20.220821,1,"=""009500"""
1920,11.856284,20.63224,1,"=""009500"""
1921,12.388767,20.95589,1,"=""009500"""
1922,11.130137,19.921097,1,"=""009500"""
1923,11.7038355,20.01096,1,"=""009500"""
1924,11.303279,20.003824,1,"=""009500"""
1925,11.679178,19.45111,1,"=""009500"""
1926,11.453698,19.212603,1,"=""009500"""
1927,11.434794,19.339453,1,"=""009500"""
1928,11.397267,19.253279,1,"=""009500"""
1929,11.211911,18.824862,1,"=""009500"""
1930,11.798077,20.325205,1,"=""009500"""
1931,11.335616,19.29726,1,"=""009500"""
1932,11.606831,19.803553,1,"=""009500"""
1933,11.601918,20.236712,1,"=""009500"""
1934,11.744931,20.273424,1,"=""009500"""
1935,11.03452,19.4,1,"=""009500"""
1936,11.921311,19.813389,1,"=""009500"""
1937,11.607397,20,1,"=""009500"""
1938,,,0,
1939,11.588219,19.848219,1,"=""009500"""
1940,11.442349,20.400547,1,"=""009500"""
1941,,,0,
1942,,,0,
1943,11.355068,19.067123,1,"=""009500"""
1944,11.830748,19.548033,1,"=""009500"""
1945,12.132329,19.698357,1,"=""009500"""
1946,11.270278,19.456905,1,"=""009500"""
1947,11.6895895,19.31452,1,"=""009500"""
1948,11.850547,19.945354,1,"=""009500"""
1949,12.032967,20.089315,1,"=""009500"""
1950,12.083836,19.98274,1,"=""009500"""
1951,12.036713,19.24904,1,"=""009500"""
1952,11.433972,19.328415,1,"=""009500"""
1953,11.906887,19.374105,1,"=""009500"""
1954,11.952892,19.707163,1,"=""009500"""
1955,11.797766,19,1,"=""009500"""
1956,11.665181,19.336338,1,"=""009500"""
1957,12.228413,20.24274,1,"=""009500"""
1958,12.522006,19.713802,1,"=""009500"""
1959,12.551233,20.074656,1,"=""009500"""
1960,11.339071,18.73224,1,"=""009500"""
1961,12.714794,20.28411,1,"=""009500"""
1962,12.487671,20.05178,1,"=""009500"""
1963,12.690411,20.081919,1,"=""009500"""
1964,11.8301935,19.111912,1,"=""009500"""
1965,,,0,
1966,9.918631,20.22822,1,"=""009741"""
1967,10.505205,20.579725,1,"=""009741"""
1968,9.626776,19.431421,1,"=""009741"""
1969,10.069315,20.770685,1,"=""009741"""
1970,10.301096,20.146849,1,"=""009741"""
1971,10.080822,19.465479,1,"=""009741"""
1972,10.633607,21.105465,1,"=""009741"""
1973,10.351233,19.677809,1,"=""009741"""
1974,10.499726,20.262466,1,"=""009741"""
1975,10.437808,20.240274,1,"=""009741"""
1976,10.847815,20.621584,1,"=""009741"""
1977,10.498631,20.550411,1,"=""009741"""
1978,11.047945,20.781096,1,"=""009741"""
1979,10.532877,20.004658,1,"=""009741"""
1980,10.322404,20.029236,1,"=""009741"""
1981,9.993424,20.04274,1,"=""009741"""
1982,10.196986,20.358904,1,"=""009741"""
1983,11.025479,21.216164,1,"=""009741"""
1984,10.633607,20.514208,1,"=""009741"""
1985,10.788462,20.205278,1,"=""009741"""
1986,10.045205,19.529945,1,"=""009741"""
1987,10.232603,20.411781,1,"=""009741"""
1988,10.87541,20.450819,1,"=""009741"""
1989,10.663562,20.475069,1,"=""009741"""
1990,10.401644,19.77589,1,"=""009741"""
1991,10.924383,20.630136,1,"=""009741"""
1992,10.6153,19.769945,1,"=""009741"""
1993,9.945879,19.436712,1,"=""009741"""
1994,10.6008215,20.779726,1,"=""009741"""
1995,10.662466,19.892328,1,"=""009741"""
1996,10.5737705,20.01858,1,"=""009741"""
1997,10.800274,20.155617,1,"=""009741"""
1998,10.452602,20.020273,1,"=""009741"""
1999,10.998904,20.322466,1,"=""009741"""
2000,10.784699,20.446175,1,"=""009741"""
2001,10.572329,19.798357,1,"=""009741"""
2002,10.606301,20.151781,1,"=""009741"""
2003,11.773534999999999,20.083841,2,"=""009500;009741"""
2004,11.431284000000002,19.87418,2,"=""009500;009741"""
2005,11.507409249999998,19.5156165,2,"=""009500;009741"""
2006,11.383489,19.974255,2,"=""009500;009741"""
2007,11.75357675,19.9640305,2,"=""009500;009741"""
2008,11.599137500000001,19.65847,2,"=""009500;009741"""
2009,11.592191499999998,19.887974,2,"=""009500;009741"""
2010,10.391507,20.448494,1,"=""009741"""
2011,11.187397,20.810684,1,"=""009741"""
2012,,,0,
2013,11.273150999999999,20.9642465,2,"=""009999;009741"""
2014,10.915891,21.284658,1,"=""009999"""
2015,10.823562,21.232876,1,"=""009999"""
2016,10.304645,20.06767,1,"=""009999"""
