Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1954,,,0,
1955,15.678873,29.208427,1,"=""038002"""
1956,,,0,
1957,,,0,
1958,,,0,
1959,,,0,
1960,,,0,
1961,,,0,
1962,,,0,
1963,,,0,
1964,15.988795,30.287043,1,"=""038002"""
1965,15.947324,31.308168,1,"=""038002"""
1966,,,0,
1967,15.873151,30.469042,1,"=""038002"""
1968,,,0,
1969,,,0,
1970,,,0,
1971,15.235294,30.01826,1,"=""038002"""
1972,,,0,
1973,,,0,
1974,,,0,
1975,15.570718,30.274656,1,"=""038002"""
1976,14.49153,28.990711,1,"=""038002"""
1977,,,0,
1978,15.507123,29.82548,1,"=""038002"""
1979,16.381643,31.068768,1,"=""038002"""
1980,16.268421,31.809643,1,"=""038002"""
1981,16.004683,30.557703,1,"=""038002"""
1982,15.665194,31.565933,1,"=""038002"""
1983,16.420055,30.726849,1,"=""038002"""
1984,14.743681,29.913223,1,"=""038002"""
1985,15.208264,30.73434,1,"=""038002"""
1986,15.191758,30.607672,1,"=""038002"""
1987,15.780166,30.747528,1,"=""038002"""
1988,16.450829,31.432865,1,"=""038002"""
1989,15.536464,29.891436,1,"=""038002"""
1990,16.393406,30.876099,1,"=""038002"""
1991,15.801685,31.287912,1,"=""038002"""
1992,15.1456585,30.279236,1,"=""038002"""
1993,16.492054,30.821918,1,"=""038002"""
1994,14.893939,30.815342,1,"=""038002"""
1995,15.869614,30.56548,1,"=""038002"""
1996,16.217857,31.10028,1,"=""038002"""
1997,16.24959,30.890137,1,"=""038002"""
1998,17.004179,30.856869,1,"=""038002"""
1999,16.59832,31.122929,1,"=""038002"""
2000,16.837294,30.482044,1,"=""038002"""
2001,,,0,
2002,16.060606,32.582962,1,"=""038002"""
2003,16.947645,31.447645,1,"=""038002"""
2004,16.504131,31.821428,1,"=""038002"""
2005,,,0,
2006,,,0,
2007,,,0,
2008,16.470474,31.187778,1,"=""038026"""
2009,16.587606,31.567688,1,"=""038026"""
2010,,,0,
2011,,,0,
2012,16.238186,31.602186,1,"=""038026"""
2013,17.145605,32.792877,1,"=""038026"""
2014,17.243288,32.155067,1,"=""038026"""
2015,16.853699,31.65522,1,"=""038026"""
2016,17.39507,31.104372,1,"=""038026"""
