Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1912,,,0,
1913,,,0,
1914,,,0,
1915,20.95233,31.059727,1,"=""004002"""
1916,20.278961,31.156284,1,"=""004002"""
1917,20.015343,30.59452,1,"=""004002"""
1918,20.132603,31.433424,1,"=""004002"""
1919,20.770138,31.585754,1,"=""004002"""
1920,,,0,
1921,20.668957,31.153023,1,"=""004002"""
1922,20.311234,30.928766,1,"=""004002"""
1923,20.432602,31.027397,1,"=""004002"""
1924,20.60683,31.953825,1,"=""004002"""
1925,19.912876,31.440548,1,"=""004002"""
1926,20.82411,31.581097,1,"=""004002"""
1927,20.826849,31.319178,1,"=""004002"""
1928,20.563114,32.325684,1,"=""004002"""
1929,19.549314,30.943287,1,"=""004002"""
1930,20.918957,31.608494,1,"=""004002"""
1931,20.270834,31.387945,1,"=""004002"""
1932,20.352459,31.412294,1,"=""004002"""
1933,20.407946,31.69178,1,"=""004002"""
1934,19.998356,30.64904,1,"=""004002"""
1935,19.744383,31.43726,1,"=""004002"""
1936,20.336885,32.067215,1,"=""004002"""
1937,20.37233,32.311234,1,"=""004002"""
1938,21.122465,33.043133,1,"=""004002"""
1939,19.725069,32.335457,1,"=""004002"""
1940,20.556557,32.8194,1,"=""004002"""
1941,21.387123,32.15589,1,"=""004002"""
1942,20.702778,31.92072,1,"=""004002"""
1943,20.049042,31.81507,1,"=""004002"""
1944,20.27459,32.875137,1,"=""004002"""
1945,19.58137,33.06329,1,"=""004002"""
1946,19.92967,32.850136,1,"=""004002"""
1947,20.810411,32.64767,1,"=""004002"""
1948,,,0,
1949,,,0,
1950,,,0,
1951,18.718283,32.567867,1,"=""004032"""
1952,18.352732,32.680054,1,"=""004032"""
1953,18.598904,33.1063,1,"=""004032"""
1954,19.448767,33.355618,1,"=""004032"""
1955,19.27863,32.346848,1,"=""004032"""
1956,18.35328,31.95519,1,"=""004032"""
1957,18.959066,33.299454,1,"=""004032"""
1958,19.427124,33.091232,1,"=""004032"""
1959,19.487362,33.49341,1,"=""004032"""
1960,18.859562,32.730053,1,"=""004032"""
1961,18.721096,33.633152,1,"=""004032"""
1962,19.058355,33.461918,1,"=""004032"""
1963,18.621918,33.112087,1,"=""004032"""
1964,18.997269,33.580326,1,"=""004032"""
1965,19.61589,33.579178,1,"=""004032"""
1966,18.487123,32.403835,1,"=""004032"""
1967,,,0,
1968,19.254246,32.638523,1,"=""004032"""
1969,18.235342,33.542465,1,"=""004032"""
1970,19.138083,33.567123,1,"=""004032"""
1971,18.492603,32.792328,1,"=""004032"""
1972,19.157377,34.23743,1,"=""004032"""
1973,20.860882,33.266117,1,"=""004032"""
1974,19.867945,31.979177,1,"=""004032"""
1975,19.867397,32.76356,1,"=""004032"""
1976,18.320833,32.524445,1,"=""004032"""
1977,19.32881,33.26154,1,"=""004032"""
1978,19.186028,32.112877,1,"=""004032"""
1979,19.306576,33.561646,1,"=""004032"""
1980,19.90554,33.595,1,"=""004032"""
1981,19.318872,33.11352,1,"=""004032"""
1982,19.44176,33.240658,1,"=""004032"""
1983,19.316164,33.301094,1,"=""004032"""
1984,19.60328,33.174862,1,"=""004032"""
1985,19.262466,33.347397,1,"=""004032"""
1986,19.643562,32.739452,1,"=""004032"""
1987,19.749311,32.992054,1,"=""004032"""
1988,20.16858,33.517487,1,"=""004032"""
1989,19.115469,32.68132,1,"=""004032"""
1990,19.0625,34.18986,1,"=""004032"""
1991,19.902205,33.73726,1,"=""004032"""
1992,19.732786,33.118305,1,"=""004032"""
1993,19.697252,33.00769,1,"=""004032"""
1994,18.840548,34.557808,1,"=""004032"""
1995,19.735891,32.846027,1,"=""004032"""
1996,20.60328,34.16202,1,"=""004032"""
1997,19.52685,32.662464,1,"=""004032"""
1998,20.976439,33.865753,1,"=""004032"""
1999,19.570684,32.56356,1,"=""004032"""
2000,19.322405,32.254646,1,"=""004032"""
2001,19.236986,32.564384,1,"=""004032"""
2002,19.582466,34.46685,1,"=""004032"""
2003,19.633972,33.806026,1,"=""004032"""
2004,20.21776,33.954098,1,"=""004032"""
2005,20.331781,34.052605,1,"=""004032"""
2006,19.732603,33.916985,1,"=""004032"""
2007,19.671507,33.744656,1,"=""004032"""
2008,19.911749,33.88552,1,"=""004032"""
2009,20.110685,34.102467,1,"=""004032"""
2010,21.248209,33.976925,1,"=""004032"""
2011,19.572876,32.486576,1,"=""004032"""
2012,19.255737,33.3537,1,"=""004032"""
2013,20.381868,33.467396,1,"=""004032"""
2014,20.136986,34.804382,1,"=""004032"""
2015,20.999725,34.239227,1,"=""004032"""
2016,21.536798,34.45955,1,"=""004032"""
