Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1859,,,0,
1860,,,0,
1861,,,0,
1862,,,0,
1863,,,0,
1864,,,0,
1865,,,0,
1866,,,0,
1867,,,0,
1868,,,0,
1869,,,0,
1870,,,0,
1871,,,0,
1872,,,0,
1873,,,0,
1874,,,0,
1875,,,0,
1876,,,0,
1877,,,0,
1878,12.087222,19.390808,1,"=""084016"""
1879,11.890808,18.755154,1,"=""084016"""
1880,12.114481,19.307924,1,"=""084016"""
1881,12.065385,18.997253,1,"=""084016"""
1882,12.279452,19.128492,1,"=""084016"""
1883,,,0,
1884,,,0,
1885,,,0,
1886,8.959726,19.902197,1,"=""084016"""
1887,12.592542,19.041046,1,"=""084016"""
1888,12.090934,19.260656,1,"=""084016"""
1889,12.799449,20.08411,1,"=""084016"""
1890,13.007398,20.27726,1,"=""084016"""
1891,13.374451,20.006044,1,"=""084016"""
1892,12.810164,20.020548,1,"=""084016"""
1893,12.445753,20.567398,1,"=""084016"""
1894,11.411507,20.090685,1,"=""084016"""
1895,9.663562,19.639177,1,"=""084016"""
1896,8.716666,18.855192,1,"=""084016"""
1897,6.8487673,21.064384,1,"=""084016"""
1898,10.29423,18.522528,1,"=""084016"""
1899,11.910411,17.983835,1,"=""084016"""
1900,11.427671,17.58685,1,"=""084016"""
1901,11.266209,17.37726,1,"=""084016"""
1902,11.806612,16.76923,1,"=""084016"""
1903,,,0,
1904,11.975069,16.920776,1,"=""084016"""
1905,11.542382,16.578453,1,"=""084016"""
1906,11.155647,16.78898,1,"=""084016"""
1907,,,0,
1908,12.197268,17.022652,1,"=""084016"""
1909,11.248493,16.719727,1,"=""084016"""
1910,12.219834,17.205206,1,"=""084016"""
1911,11.511846,17.019451,1,"=""084016"""
1912,12.389891,17.155191,1,"=""084016"""
1913,12.552603,17.353424,1,"=""084016"""
1914,13.212329,17.903563,1,"=""084016"""
1915,12.492055,17.147398,1,"=""084016"""
1916,,,0,
1917,,,0,
1918,,,0,
1919,,,0,
1920,,,0,
1921,,,0,
1922,,,0,
1923,12.4325905,17.656164,1,"=""084016"""
1924,12.039344,17.51776,1,"=""084016"""
1925,12.040659,16.948494,1,"=""084016"""
1926,12.230411,18.21022,1,"=""084016"""
1927,11.875342,18.597809,1,"=""084016"""
1928,12.428415,18.326777,1,"=""084016"""
1929,11.672329,17.131506,1,"=""084016"""
1930,12.3476715,17.572329,1,"=""084016"""
1931,12.056593,17.408218,1,"=""084016"""
1932,12.537432,17.439072,1,"=""084016"""
1933,12.025274,17.08137,1,"=""084016"""
1934,12.4764385,17.533972,1,"=""084016"""
1935,11.913698,17.04137,1,"=""084016"""
1936,11.709563,17.102459,1,"=""084016"""
1937,12.085753,17.14274,1,"=""084016"""
1938,12.522466,17.761095,1,"=""084016"""
1939,,,0,
1940,12.301093,17.50765,1,"=""084016"""
1941,12.167671,17.063562,1,"=""084016"""
1942,12.738082,17.433151,1,"=""084016"""
1943,11.100555,16.73863,1,"=""084016"""
1944,11.472603,16.802185,1,"=""084016"""
1945,11.686028,16.503014,1,"=""084016"""
1946,11.620822,16.66456,1,"=""084016"""
1947,,,0,
1948,12.129235,17.028688,1,"=""084016"""
1949,11.507945,16.752604,1,"=""084016"""
1950,12.858517,17.529121,1,"=""084016"""
1951,12.658357,17.55726,1,"=""084016"""
1952,12.60847,17.185246,1,"=""084016"""
1953,12.446849,17.203562,1,"=""084016"""
1954,12.849589,17.150684,1,"=""084016"""
1955,12.680274,17.568218,1,"=""084016"""
1956,,,0,
1957,11.561918,17.35233,1,"=""084016"""
1958,12.242466,17.331781,1,"=""084016"""
1959,12.576099,17.366209,1,"=""084016"""
1960,12.477323,17.273497,1,"=""084016"""
1961,12.7224655,17.506868,1,"=""084016"""
1962,,,0,
1963,,,0,
1964,12.215278,17.473225,1,"=""084016"""
1965,12.137741,17.406612,1,"=""084016"""
1966,,,0,
1967,,,0,
1968,12.383562,17.485792,1,"=""084016"""
1969,12.599726,17.25726,1,"=""084016"""
1970,12.306869,17.17096,1,"=""084016"""
1971,12.37726,17.252604,1,"=""084016"""
1972,12.538525,17.596449,1,"=""084016"""
1973,13.33726,18.165205,1,"=""084016"""
1974,,,0,
1975,12.870137,17.77781,1,"=""084016"""
1976,12.678689,17.314207,1,"=""084016"""
1977,12.444657,17.264109,1,"=""084016"""
1978,12.738357,17.524109,1,"=""084016"""
1979,12.750958,17.522192,1,"=""084016"""
1980,12.913388,17.787977,1,"=""084016"""
1981,12.590137,18.01726,1,"=""084016"""
1982,12.539452,18.245304,1,"=""084016"""
1983,12.449589,18.12137,1,"=""084016"""
1984,11.825206,17.680874,1,"=""084016"""
1985,12.257534,17.948767,1,"=""084016"""
1986,12.022253,18.09589,1,"=""084016"""
1987,11.83241,18.19589,1,"=""084016"""
1988,12.710863,18.863934,1,"=""084016"""
1989,12.420718,18.203562,1,"=""084016"""
1990,,,0,
1991,12.131025,18.28,1,"=""084016"""
1992,11.960221,17.608196,1,"=""084016"""
1993,12.12095,18.260439,1,"=""084016"""
1994,,,0,
1995,11.391597,17.247396,1,"=""084016"""
1996,,,0,
1997,12.314445,18.02961,1,"=""084016"""
1998,12.729945,18.436165,1,"=""084016"""
1999,13.019944,18.555586,1,"=""084016"""
2000,12.927606,18.647367,1,"=""084016"""
2001,12.750829,18.810307,1,"=""084016"""
2002,12.384507,18.759556,1,"=""084016"""
2003,12.326123,18.50303,1,"=""084016"""
2004,12.350833,18.413223,1,"=""084016"""
2005,12.705014,18.929588,1,"=""084016"""
2006,,,0,
2007,,,0,
2008,12.147092,18.322714,1,"=""084016"""
2009,12.856868,19.051506,1,"=""084016"""
2010,12.691781,18.67863,1,"=""084016"""
2011,12.65055,18.44533,1,"=""084016"""
2012,12.370492,18.235792,1,"=""084016"""
2013,12.766301,19.230495,1,"=""084016"""
2014,13.033151,19.251781,1,"=""084016"""
2015,12.653973,18.771507,1,"=""084016"""
2016,12.928689,19.287432,1,"=""084016"""
