Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1941,,,0,
1942,,,0,
1943,,,0,
1944,,,0,
1945,8.895317,18.893131,1,"=""087031"""
1946,8.755956,18.472376,1,"=""087031"""
1947,,,0,
1948,8.227978,18.9721,1,"=""087031"""
1949,8.333518,17.973204,1,"=""087031"""
1950,8.7038355,19.085754,1,"=""087031"""
1951,,,0,
1952,9.36456,18.421978,1,"=""087031"""
1953,9.233791,19.19233,1,"=""087031"""
1954,9.197246,19.084023,1,"=""087031"""
1955,9.088462,19.00577,1,"=""087031"""
1956,8.98674,18.938675,1,"=""087031"""
1957,8.255125,19.665096,1,"=""087031"""
1958,8.862363,18.862637,1,"=""087031"""
1959,9.270959,19.909315,1,"=""087031"""
1960,9.207843,19.325699,1,"=""087031"""
1961,9.556712,20.847397,1,"=""087031"""
1962,9.053425,19.914795,1,"=""087031"""
1963,9.420274,19.49315,1,"=""087031"""
1964,8.946721,19.090437,1,"=""087031"""
1965,8.69589,19.858082,1,"=""087031"""
1966,8.652603,19.314247,1,"=""087031"""
1967,8.482466,19.967123,1,"=""087031"""
1968,9.349454,20.081318,1,"=""087031"""
1969,9.173972,19.612877,1,"=""087031"""
1970,8.907671,19.23726,1,"=""087031"""
1971,9.08548,19.978355,1,"=""087031"""
1972,9.15765,20.444536,1,"=""087031"""
1973,9.47589,19.923836,1,"=""087031"""
1974,10.036986,19.744383,1,"=""087031"""
1975,9.989863,19.798904,1,"=""087031"""
1976,9.515847,19.805191,1,"=""087031"""
1977,9.319726,19.709589,1,"=""087031"""
1978,9.740822,19.156439,1,"=""087031"""
1979,9.796438,20.239452,1,"=""087031"""
1980,9.92459,20.546995,1,"=""087031"""
1981,10.223561,20.538357,1,"=""087031"""
1982,8.921918,20.664932,1,"=""087031"""
1983,9.336813,19.251781,1,"=""087031"""
1984,8.23306,19.411749,1,"=""087031"""
1985,9.185754,19.58356,1,"=""087031"""
1986,8.54,19.07096,1,"=""087031"""
1987,8.907124,19.212328,1,"=""087031"""
1988,9.997814,20.312841,1,"=""087031"""
1989,9.22137,19.437534,1,"=""087031"""
1990,9.66274,19.952877,1,"=""087031"""
1991,9.103288,19.467398,1,"=""087031"""
1992,9.339344,18.563389,1,"=""087031"""
1993,9.36274,19.60274,1,"=""087031"""
1994,8.833609,19.563562,1,"=""087031"""
1995,9.019726,18.513973,1,"=""087031"""
1996,8.713115,18.685518,1,"=""087031"""
1997,9.320274,19.704657,1,"=""087031"""
1998,8.991507,19.38959,1,"=""087031"""
1999,9.697253,19.963736,1,"=""087031"""
2000,9.768888,20.0625,1,"=""087031"""
2001,9.504121,19.764286,1,"=""087031"""
2002,9.249451,20.288673,1,"=""087031"""
2003,9.588154,20.080992,1,"=""087031"""
2004,9.477595,19.58142,1,"=""087031"""
2005,9.653424,20.898905,1,"=""087031"""
2006,9.144383,20.22274,1,"=""087031"""
2007,10.452877,21.250685,1,"=""087031"""
2008,9.639344,20.387978,1,"=""087031"""
2009,9.955069,20.863287,1,"=""087031"""
2010,10.116713,20.08904,1,"=""087031"""
2011,9.945152,19.795317,1,"=""087031"""
2012,9.900273,20.089891,1,"=""087031"""
2013,10.219726,20.632055,1,"=""087031"""
2014,10.525206,20.831507,1,"=""087031"""
2015,10.02,20.479395,1,"=""087031"""
2016,10.713115,20.276775,1,"=""087031"""
