Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1959,,,0,
1960,,,0,
1961,,,0,
1962,21.849035,32.10967,1,"=""027042"""
1963,20.637638,32.132595,1,"=""027042"""
1964,,,0,
1965,,,0,
1966,,,0,
1967,,,0,
1968,,,0,
1969,20.907263,32.35754,1,"=""027042"""
1970,21.657894,32.52022,1,"=""027042"""
1971,,,0,
1972,,,0,
1973,22.882692,32.35154,1,"=""027042"""
1974,,,0,
1975,,,0,
1976,,,0,
1977,21.818995,31.8,1,"=""027042"""
1978,,,0,
1979,,,0,
1980,21.904932,32.444504,1,"=""027042"""
1981,,,0,
1982,,,0,
1983,22.558496,32.556545,1,"=""027042"""
1984,21.812328,32.269974,1,"=""027042"""
1985,21.895891,32.09397,1,"=""027042"""
1986,21.947659,32.880714,1,"=""027042"""
1987,21.99589,32.740547,1,"=""027042"""
1988,22.5847,32.890984,1,"=""027042"""
1989,21.994795,32.56274,1,"=""027042"""
1990,21.793972,32.578083,1,"=""027042"""
1991,21.252329,32.21041,1,"=""027042"""
1992,21.957104,32.802185,1,"=""027042"""
1993,21.40343,32.434555,2,"=""027045;027042"""
1994,21.317808,32.562466,1,"=""027045"""
1995,22.208767,32.372055,1,"=""027045"""
1996,21.984426,32.47705,1,"=""027045"""
1997,21.362465,32.556164,1,"=""027045"""
1998,23.042856,32.973972,1,"=""027045"""
1999,21.91644,32.206867,1,"=""027045"""
2000,21.767214,32.005463,1,"=""027045"""
2001,21.741644,33.00192,1,"=""027045"""
2002,21.653973,33.216164,1,"=""027045"""
2003,21.923014,33.34849,1,"=""027045"""
2004,21.44754,32.839344,1,"=""027045"""
2005,21.897808,33.206573,1,"=""027045"""
2006,21.565754,32.38356,1,"=""027045"""
2007,22.016987,32.78,1,"=""027045"""
2008,22.141256,32.742622,1,"=""027045"""
2009,21.77863,33.12548,1,"=""027045"""
2010,23.255617,32.90356,1,"=""027045"""
2011,21.719727,32.4,1,"=""027045"""
2012,21.889345,32.859837,1,"=""027045"""
2013,22.284931,33.15918,1,"=""027045"""
2014,21.596437,32.74767,1,"=""027045"""
2015,21.578356,32.822193,1,"=""027045"""
2016,22.84685,33.857105,1,"=""027045"""
