Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1872,,,0,
1873,,,0,
1874,,,0,
1875,,,0,
1876,,,0,
1877,,,0,
1878,10.528768,20.06959,1,"=""085096"""
1879,,,0,
1880,11.112295,17.44429,1,"=""085096"""
1881,10.827124,16.958954,1,"=""085096"""
1882,10.764011,17.021978,1,"=""085096"""
1883,11.376164,17.478355,1,"=""085096"""
1884,10.64836,16.884153,1,"=""085096"""
1885,10.913698,17.297808,1,"=""085096"""
1886,11.0115385,17.931868,1,"=""085096"""
1887,11.329863,17.04274,1,"=""085096"""
1888,11.020492,16.397541,1,"=""085096"""
1889,11.553972,16.854795,1,"=""085096"""
1890,11.694752,16.67452,1,"=""085096"""
1891,,,0,
1892,9.86456,15.720329,1,"=""085096"""
1893,10.583836,16.050137,1,"=""085096"""
1894,,,0,
1895,11.032143,16.486263,1,"=""085096"""
1896,10.967759,16.275137,1,"=""085096"""
1897,,,0,
1898,11.022466,17.006302,1,"=""085096"""
1899,10.672876,16.597534,1,"=""085096"""
1900,,,0,
1901,9.153424,16.376713,1,"=""085096"""
1902,9.459065,15.875824,1,"=""085096"""
1903,9.487946,16.240822,1,"=""085096"""
1904,9.454902,16.334734,1,"=""085096"""
1905,8.71452,15.877809,1,"=""085096"""
1906,,,0,
1907,,,0,
1908,11.355068,16.122677,1,"=""085096"""
1909,10.790909,15.418631,1,"=""085096"""
1910,11.712913,16.35233,1,"=""085096"""
1911,11.541918,15.97863,1,"=""085096"""
1912,11.561476,16.062569,1,"=""085096"""
1913,11.063561,15.872877,1,"=""085096"""
1914,,,0,
1915,,,0,
1916,11.393716,15.930601,1,"=""085096"""
1917,11.40442,15.721918,1,"=""085096"""
1918,11.680834,16.159452,1,"=""085096"""
1919,,,0,
1920,11.50847,16.08411,1,"=""085096"""
1921,12.023205,16.715616,1,"=""085096"""
1922,11.330084,16.266758,1,"=""085096"""
1923,11.116012,15.968219,1,"=""085096"""
1924,10.357104,15.327596,1,"=""085096"""
1925,10.607671,15.607397,1,"=""085096"""
1926,11.036713,16.179453,1,"=""085096"""
1927,11.126849,15.69589,1,"=""085096"""
1928,11.437159,16.50765,1,"=""085096"""
1929,10.601923,15.398077,1,"=""085096"""
1930,11.769833,16.282465,1,"=""085096"""
1931,11.350693,15.473699,1,"=""085096"""
1932,11.661839,15.788251,1,"=""085096"""
1933,11.440221,16.098356,1,"=""085096"""
1934,12.406128,16.983791,1,"=""085096"""
1935,11.432603,16.092054,1,"=""085096"""
1936,11.500273,15.706011,1,"=""085096"""
1937,11.646575,15.866484,1,"=""085096"""
1938,11.598077,16.359179,1,"=""085096"""
1939,11.859452,16.25589,1,"=""085096"""
1940,11.378689,16.502459,1,"=""085096"""
1941,11.58077,16.219452,1,"=""085096"""
1942,11.733424,16.37178,1,"=""085096"""
1943,11.105525,15.516165,1,"=""085096"""
1944,11.093989,15.949041,1,"=""085096"""
1945,11.076986,15.729589,1,"=""085096"""
1946,10.88274,15.382465,1,"=""085096"""
1947,11.737363,16.187944,1,"=""085096"""
1948,11.040274,15.702186,1,"=""085096"""
1949,,,0,
1950,11.731233,16.439775,1,"=""085096"""
1951,,,0,
1952,,,0,
1953,11.089315,15.531216,1,"=""085096"""
1954,,,0,
1955,11.135,15.807672,1,"=""085096"""
1956,11.12967,15.379508,1,"=""085096"""
1957,10.529558,15.712913,1,"=""085096"""
1958,9.848767,15.687912,1,"=""085096"""
1959,,,0,
1960,10.281644,16.096722,1,"=""085096"""
1961,11.856825,16.821547,1,"=""085096"""
1962,11.030495,16.27863,1,"=""085096"""
1963,11.307693,16.003014,1,"=""085096"""
1964,10.688187,15.717759,1,"=""085096"""
1965,,,0,
1966,,,0,
1967,,,0,
1968,,,0,
1969,11.482535,16.056164,1,"=""085096"""
1970,11.106301,15.9320545,1,"=""085096"""
1971,,,0,
1972,11.44153,16.678873,1,"=""085096"""
1973,11.890685,16.660666,1,"=""085096"""
1974,10.833698,15.934066,1,"=""085096"""
1975,,,0,
1976,,,0,
1977,11.570137,16.130136,1,"=""085096"""
1978,11.62822,15.857967,1,"=""085096"""
1979,11.842192,16.302193,1,"=""085096"""
1980,11.774044,16.59317,1,"=""085096"""
1981,12.256868,16.593973,1,"=""085096"""
1982,11.871507,16.77452,1,"=""085096"""
1983,11.68685,16.03233,1,"=""085096"""
1984,11.673771,15.899727,1,"=""085096"""
1985,11.996164,16.035069,1,"=""085096"""
1986,11.583196,15.745753,1,"=""085096"""
1987,,,0,
1988,,,0,
1989,12.336915,16.349316,1,"=""085096"""
1990,11.994398,16.491781,1,"=""085096"""
1991,11.673389,16.33452,1,"=""085096"""
1992,,,0,
1993,11.983707,16.561096,1,"=""085096"""
1994,11.575419,16.391506,1,"=""085096"""
1995,11.197479,15.76411,1,"=""085096"""
1996,,,0,
1997,11.884357,16.305754,1,"=""085096"""
1998,,,0,
1999,12.366573,16.816298,1,"=""085096"""
2000,12.332682,16.708055,1,"=""085096"""
2001,12.470137,16.970879,1,"=""085096"""
2002,12.151934,16.725138,1,"=""085096"""
