Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1939,,,0,
1940,,,0,
1941,,,0,
1942,,,0,
1943,10.9542465,22.801643,1,"=""067033"""
1944,10.231148,24.556986,1,"=""067033"""
1945,10.8,23.804932,1,"=""067033"""
1946,,,0,
1947,,,0,
1948,,,0,
1949,,,0,
1950,,,0,
1951,,,0,
1952,,,0,
1953,,,0,
1954,11.028375,23.301924,1,"=""067033"""
1955,11.569863,23.342192,1,"=""067033"""
1956,,,0,
1957,,,0,
1958,,,0,
1959,11.832967,23.43956,1,"=""067033"""
1960,10.962568,23.284426,1,"=""067033"""
1961,11.311507,23.331318,1,"=""067033"""
1962,11.047398,23.198082,1,"=""067033"""
1963,11.945206,22.960821,1,"=""067033"""
1964,10.7715845,24.137978,1,"=""067033"""
1965,10.766391,24.269613,1,"=""067033"""
1966,10.68411,23.480274,1,"=""067033"""
1967,11.444657,23.350685,1,"=""067033"""
1968,11.407104,24.229507,1,"=""067033"""
1969,11.284384,23.562466,1,"=""067033"""
1970,9.75863,23.457808,1,"=""067033"""
1971,9.940548,23.239452,1,"=""067033"""
1972,10.618032,23.313114,1,"=""067033"""
1973,11.501644,23.964657,1,"=""067033"""
1974,11.275617,22.967123,1,"=""067033"""
1975,11.2775345,23.969042,1,"=""067033"""
1976,10.634426,23.283607,1,"=""067033"""
1977,10.83178,24.584658,1,"=""067033"""
1978,11.14685,23.288492,1,"=""067033"""
1979,11.192055,24.723013,1,"=""067033"""
1980,11.373771,25.377323,1,"=""067033"""
1981,11.486575,23.816986,1,"=""067033"""
1982,10.214794,24.353151,1,"=""067033"""
1983,11.667671,23.788767,1,"=""067033"""
1984,10.778142,23.13716,1,"=""067033"""
1985,11.317808,23.456165,1,"=""067033"""
1986,10.464109,23.728767,1,"=""067033"""
1987,11.390959,23.666302,1,"=""067033"""
1988,12.003825,23.884426,1,"=""067033"""
1989,11.7153425,23.033972,1,"=""067033"""
1990,11.752198,23.641096,1,"=""067033"""
1991,11.561918,24.942465,1,"=""067033"""
1992,11.012841,22.885792,1,"=""067033"""
1993,11.195068,23.980549,1,"=""067033"""
1994,,,0,
1995,10.706612,23.34533,1,"=""067105"""
1996,10.34137,23.59863,1,"=""067105"""
1997,10.671468,24.380054,1,"=""067105"""
1998,12.05884,24.029121,1,"=""067105"""
1999,,,0,
2000,10.938122,23.555248,1,"=""067105"""
2001,10.658402,23.798622,1,"=""067105"""
2002,10.642858,24.828571,1,"=""067105"""
2003,11.076713,23.941917,1,"=""067105"""
2004,10.721312,24.912022,1,"=""067105"""
2005,10.903306,24.777199,1,"=""067105"""
2006,10.301923,24.354395,1,"=""067105"""
2007,11.537535,23.671507,1,"=""067105"""
2008,10.187053,22.802198,1,"=""067105"""
2009,11.517808,24.636986,1,"=""067105"""
2010,11.345055,23.693699,1,"=""067105"""
2011,11.207124,23.337809,1,"=""067105"""
2012,10.50683,23.95519,1,"=""067105"""
2013,11.053761,25.20914,1,"=""067105"""
2014,,,0,
2015,11.555069,24.124657,1,"=""067105"""
2016,11.80274,25.344383,1,"=""067105"""
