Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1957,,,0,
1958,,,0,
1959,,,0,
1960,,,0,
1961,,,0,
1962,,,0,
1963,11.285912,18.050276,1,"=""022801"""
1964,10.811813,17.088799,1,"=""022801"""
1965,11.158241,18.259178,1,"=""022801"""
1966,10.955495,17.86566,1,"=""022801"""
1967,11.229752,18.171902,1,"=""022801"""
1968,11.238591,17.95929,1,"=""022801"""
1969,,,0,
1970,10.902479,17.55315,1,"=""022801"""
1971,11.267319,17.771154,1,"=""022801"""
1972,11.390437,18.193956,1,"=""022801"""
1973,11.70822,18.318941,1,"=""022801"""
1974,11.756165,18.24685,1,"=""022801"""
1975,11.64685,18.25863,1,"=""022801"""
1976,11.249727,17.897541,1,"=""022801"""
1977,11.330137,18.269316,1,"=""022801"""
1978,11.151506,17.840822,1,"=""022801"""
1979,11.512603,18.280823,1,"=""022801"""
1980,11.778142,18.623497,1,"=""022801"""
1981,11.395068,18.096657,1,"=""022801"""
1982,11.503014,18.566576,1,"=""022801"""
1983,11.371154,18.189316,1,"=""022801"""
1984,11.154918,17.848907,1,"=""022801"""
1985,11.180992,18.161644,1,"=""022801"""
1986,10.902192,17.692858,1,"=""022801"""
1987,10.866942,17.76685,1,"=""022801"""
1988,11.799173,18.563934,1,"=""022801"""
1989,,,0,
1990,11.457423,18.501644,1,"=""022801"""
1991,11.502809,18.47863,1,"=""022801"""
1992,11.034153,17.74153,1,"=""022801"""
1993,11.740548,18.492603,1,"=""022801"""
1994,11.382692,18.36923,1,"=""022801"""
1995,11.145055,18.040274,1,"=""022801"""
1996,,,0,
1997,11.680769,18.758904,1,"=""022801"""
1998,11.340669,18.45178,1,"=""022801"""
1999,11.735538,18.995617,1,"=""022801"""
2000,12.243214,19.333242,1,"=""022801"""
2001,11.474931,18.928452,1,"=""022801"""
2002,11.450413,18.76832,1,"=""022801"""
2003,,,0,
2004,11.550278,18.653994,1,"=""022801"""
2005,,,0,
2006,11.211607,19.039549,2,"=""022823;022801"""
2007,,,0,
2008,,,0,
2009,12.174652,19.399448,1,"=""022823"""
2010,,,0,
2011,,,0,
2012,11.4262295,19.051092,1,"=""022823"""
2013,12.221704,19.826576,1,"=""022823"""
2014,11.7695055,19.463287,1,"=""022823"""
2015,11.260715,19.165659,1,"=""022823"""
2016,11.391507,18.81776,1,"=""022823"""
