Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1877,,,0,
1878,17.609367,23.306335,1,"=""058012"""
1879,16.908564,22.05801,1,"=""058012"""
1880,,,0,
1881,,,0,
1882,15.811233,23.830137,1,"=""058012"""
1883,15.223014,23.218357,1,"=""058012"""
1884,,,0,
1885,13.772603,26.836164,1,"=""058012"""
1886,15.496986,25.727549,1,"=""058012"""
1887,15.611781,24.55726,1,"=""058012"""
1888,15.601366,24.90847,1,"=""058012"""
1889,16.56,24.597809,1,"=""058012"""
1890,16.2,24.558083,1,"=""058012"""
1891,16.113424,24.377808,1,"=""058012"""
1892,,,0,
1893,16.412054,24.344658,1,"=""058012"""
1894,16.199726,24.000547,1,"=""058012"""
1895,15.299178,24.627672,1,"=""058012"""
1896,16.330328,24.312021,1,"=""058012"""
1897,16.71178,24.957851,1,"=""058012"""
1898,16.427124,24.366209,1,"=""058012"""
1899,,,0,
1900,,,0,
1901,14.350959,23.403288,1,"=""058012"""
1902,14.78411,23.62685,1,"=""058012"""
1903,14.835616,23.196419,1,"=""058012"""
1904,14.582514,23.096722,1,"=""058012"""
1905,14.398342,23.298891,1,"=""058012"""
1906,14.850689,23.501923,1,"=""058012"""
1907,14.792222,23.51662,1,"=""058012"""
1908,,,0,
1909,14.9415045,22.311977,1,"=""058012"""
1910,,,0,
1911,15.138873,22.511911,1,"=""058012"""
1912,15.439607,23.05928,1,"=""058012"""
1913,15.683933,23.011019,1,"=""058012"""
1914,16.287672,22.815342,1,"=""058012"""
1915,15.870799,23.540659,1,"=""058012"""
1916,16.463388,22.778961,1,"=""058012"""
1917,15.617582,22.229315,1,"=""058012"""
1918,15.202466,22.430685,1,"=""058012"""
1919,15.730959,22.74137,1,"=""058012"""
1920,15.535891,22.211748,1,"=""058012"""
1921,15.847123,22.477808,1,"=""058012"""
1922,15.445879,22.844658,1,"=""058012"""
1923,15.344932,22.866575,1,"=""058012"""
1924,15.321038,22.570765,1,"=""058012"""
1925,15.106028,22.194246,1,"=""058012"""
1926,15.389315,22.878904,1,"=""058012"""
1927,15.0057535,22.454794,1,"=""058012"""
1928,15.688524,23.066849,1,"=""058012"""
1929,,,0,
1930,15.287638,22.827396,1,"=""058012"""
1931,15.362192,23.045206,1,"=""058012"""
1932,15.205464,22.842424,1,"=""058012"""
1933,14.409589,22.488493,1,"=""058012"""
1934,13.448219,22.33241,1,"=""058012"""
1935,,,0,
1936,15.076438,22.676502,1,"=""058012"""
1937,15.22411,22.72767,1,"=""058012"""
1938,15.503836,23.173151,1,"=""058012"""
1939,14.818407,22.998903,1,"=""058012"""
1940,,,0,
1941,,,0,
1942,14.874656,23.136164,1,"=""058012"""
1943,14.288736,22.60822,1,"=""058012"""
1944,14.478142,22.832787,1,"=""058012"""
1945,15.056712,23.267944,1,"=""058012"""
1946,14.567956,23.743406,1,"=""058012"""
1947,13.843014,22.977535,1,"=""058012"""
1948,14.626796,22.752329,1,"=""058012"""
1949,15.045205,22.364931,1,"=""058012"""
1950,,,0,
1951,14.747397,22.693972,1,"=""058012"""
1952,15.135793,23.365847,1,"=""058012"""
1953,14.615342,23.16904,1,"=""058012"""
1954,15.527397,22.898905,1,"=""058012"""
1955,15.554794,23.171507,1,"=""058012"""
1956,14.888642,23.145628,1,"=""058012"""
1957,15.1835165,23.463186,1,"=""058012"""
1958,15.948219,23.663836,1,"=""058012"""
1959,15.50248,22.450413,1,"=""058012"""
1960,14.644932,22.625206,1,"=""058012"""
1961,14.846301,22.393972,1,"=""058012"""
1962,14.874247,22.768766,1,"=""058012"""
1963,15.35315,22.460274,1,"=""058012"""
1964,15.139618,23.16612,1,"=""058012"""
1965,15.210137,23.378845,1,"=""058012"""
1966,14.74274,23.069315,1,"=""058012"""
1967,15.462466,22.875757,1,"=""058012"""
1968,15.2314205,23.41858,1,"=""058012"""
1969,15.449863,22.756424,1,"=""058012"""
1970,14.491781,23.038095,1,"=""058012"""
1971,14.533608,22.792562,1,"=""058012"""
1972,14.966666,22.782515,1,"=""058012"""
1973,,,0,
1974,15.303561,22.702465,1,"=""058012"""
1975,15.495891,22.82191,1,"=""058012"""
1976,15.482513,22.913935,1,"=""058012"""
1977,15.28411,23.013973,1,"=""058012"""
1978,15.028219,22.720274,1,"=""058012"""
1979,15.43589,23.008493,1,"=""058012"""
1980,15.874864,23.610382,1,"=""058012"""
1981,15.5679455,23.162191,1,"=""058012"""
1982,15.207123,22.65315,1,"=""058012"""
1983,15.783835,22.748768,1,"=""058012"""
1984,15.188798,22.518852,1,"=""058012"""
1985,15.336164,22.646849,1,"=""058012"""
1986,15.303572,23.063187,1,"=""058012"""
1987,15.938904,23.099453,1,"=""058012"""
1988,16.105192,23.712023,1,"=""058012"""
1989,15.532417,23.216164,1,"=""058012"""
1990,15.778357,23.378904,1,"=""058012"""
1991,15.602739,23.96,1,"=""058012"""
1992,15.336164,23.24317,1,"=""058012"""
1993,15.610685,23.227398,1,"=""058012"""
1994,14.924383,23.293425,1,"=""058012"""
1995,15.685205,23.367397,1,"=""058012"""
1996,15.510655,23.563934,1,"=""058012"""
1997,15.810989,23.273077,1,"=""058012"""
1998,16.3,23.806372,1,"=""058012"""
1999,15.570166,23.07507,1,"=""058012"""
2000,15.458241,23.21566,1,"=""058012"""
2001,15.718681,23.86923,1,"=""058012"""
2002,15.655096,23.995317,1,"=""058012"""
2003,15.546556,23.539946,1,"=""058012"""
2004,15.576986,24.002466,1,"=""058012"""
2005,16.069613,23.898897,1,"=""058012"""
2006,15.499173,23.447945,1,"=""058012"""
2007,,,0,
2008,,,0,
2009,,,0,
2010,,,0,
2011,,,0,
2012,15.581918,23.821585,1,"=""058012"""
2013,16.130411,24.358904,1,"=""058012"""
2014,16.222252,24.56959,1,"=""058012"""
2015,16.098356,24.243835,1,"=""058012"""
2016,16.437809,25.06612,1,"=""058012"""
