Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1910,13.219667,30.6175,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1911,,,0,
1912,15.162191,32.02869,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1913,13.689315,30.601095,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1914,16.167671,32.26685,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1915,15.967688,33.089474,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1916,15.287535,31.159834,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1917,13.435082,29.962534,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1918,13.38274,31.363014,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1919,,,0,
1920,15.596448,30.581318,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1921,15.756742,30.342857,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1922,14.739216,32.085278,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1923,14.877961,32.251648,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1924,14.470718,30.778416,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1925,14.144383,31.556438,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1926,15.543562,32.90522,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1927,,,0,
1928,15.254372,32.076504,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1929,14.725824,31.692602,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1930,15.173003,30.90137,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1931,15.096712,31.704945,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1932,,,0,
1933,15.279063,30.982466,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1934,14.47863,31.422192,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1935,14.141096,31.98,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1936,14.846849,31.138252,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1937,14.381644,31.600822,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1938,15.707692,32.479065,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1939,14.838889,30.582777,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1940,14.609859,31.719505,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1941,13.665922,30.37863,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1942,15.616851,33.042423,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1943,12.892603,32.166576,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1944,14.228142,31.441917,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1945,15.01989,31.675343,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1946,13.385083,32.080547,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1947,15.447632,31.130278,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1948,,,0,
1949,,,0,
1950,,,0,
1951,13.115746,31.196348,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1952,14.878415,32.20027,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1953,14.481461,31.63361,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1954,,,0,
1955,,,0,
1956,13.21727,29.155153,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1957,,,0,
1958,,,0,
1959,,,0,
1960,,,0,
1961,14.251648,31.007479,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1962,15.228767,31.3375,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1963,14.727672,30.447123,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1964,15.256438,31.347397,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1965,,,0,
1966,14.656906,30.68898,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1967,,,0,
1968,,,0,
1969,15.7925825,31.842466,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1970,14.763158,31.567955,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1971,14.986502,30.915384,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1972,,,0,
1973,,,0,
1974,14.141873,30.208265,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1975,14.792603,31.089863,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1976,13.392328,30.381643,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1977,14.118956,30.523626,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1978,14.488706,30.152603,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1979,,,0,
1980,,,0,
1981,,,0,
1982,14.754972,31.763014,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1983,16.116987,30.986849,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1984,14.609116,30.471153,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1985,15.356439,31.146027,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1986,16.221918,31.712055,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1987,16.036112,31.3558,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1988,16.752604,31.784153,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
1989,15.52,29.767124,1,"=""351d699e-0262-4e16-9d10-13725443952d"""
