Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1942,,,0,
1943,,,0,
1944,,,0,
1945,,,0,
1946,,,0,
1947,,,0,
1948,,,0,
1949,,,0,
1950,,,0,
1951,10.946154,22.86989,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1952,11.593151,23.04959,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1953,10.643682,22.94822,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1954,11.278788,22.775549,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1955,11.929121,22.776922,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1956,11.29153,22.464481,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1957,10.62137,23.653425,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1958,12.129444,23.533884,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1959,12.038568,22.771704,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1960,11.027049,22.406319,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1961,11.262259,22.712912,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1962,11.138905,22.664932,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1963,12.173151,22.533699,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1964,,,0,
1965,10.990196,23.418785,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1966,10.846666,22.656593,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1967,11.740332,22.710136,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1968,11.58468,23.25726,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1969,11.864507,22.953297,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1970,10.853443,23.129122,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1971,10.896648,22.83846,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1972,,,0,
1973,12.491184,23.805784,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1974,11.821508,22.410774,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1975,11.740443,23.279451,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1976,11.416298,22.734066,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1977,11.675,23.689863,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1978,11.785206,22.630411,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1979,11.799451,23.708767,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1980,12.2002735,24.561749,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1981,12.30975,23.212877,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1982,11.398342,23.233425,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1983,12.396439,23.251781,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1984,11.558197,22.798357,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1985,11.8991785,22.826576,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1986,11.21863,23.117807,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1987,11.949863,23.262466,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1988,12.460822,23.441257,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1989,12.256749,22.591232,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1990,13.050824,22.879726,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1991,12.202466,23.906027,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1992,12.108196,22.215027,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1993,12.107693,23.016209,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1994,11.620822,23.492876,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1995,11.979726,22.892056,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1996,11.995082,23.032055,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1997,12.396978,23.55315,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1998,13.262192,23.4427,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
1999,12.9573,22.99863,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
2000,12.35082,23.365847,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
2001,12.559726,23.74904,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
2002,12.08,24.055891,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
2003,12.204109,23.332603,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
2004,12.170411,23.778904,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
2005,12.279452,23.899727,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
2006,12.172603,23.856987,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
2007,12.396712,23.751781,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
2008,12.069126,22.788252,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
2009,12.596165,24.113972,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
2010,12.813461,23.766575,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
2011,12.816712,23.626373,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
2012,12.157377,23.473698,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
2013,12.289863,24.458082,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
2014,12.75726,24.096144,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
2015,12.895068,23.858356,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
2016,13.376164,24.530602,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
2017,13.372602,24.658356,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
2018,13.007945,24.334246,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
2019,12.986028,25.323076,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
2020,13.258743,23.771038,1,"=""f4c83ee9-96f7-4be3-9bec-3e9b967ad40a"""
2021,,,0,
