Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1944,,,0,
1945,,,0,
1946,,,0,
1947,2.9851239,12.471831,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
1948,2.7568307,11.175069,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
1949,2.3969698,11.224444,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
1950,2.5849316,12.646389,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
1951,2.6769862,12.176584,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
1952,2.439011,11.420937,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
1953,,,0,
1954,,,0,
1955,,,0,
1956,3.3314207,11.906831,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
1957,2.422865,11.751233,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
1958,2.5803325,11.72,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
1959,3.670959,12.84573,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
1960,3.1629214,12.322472,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
1961,3.934986,13.265479,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
1962,3.2465754,12.175206,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
1963,,,0,
1964,3.0710673,11.149453,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
1965,2.875482,12.390685,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
1966,3.000551,12.70554,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
1967,2.155923,12.749587,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
1968,3.1347108,11.976243,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
1969,3.362604,12.555647,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
1970,3.1341598,12.405571,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
1971,,,0,
1972,,,0,
1973,3.6874652,12.891062,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
1974,3.5198324,12.806442,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
1975,3.4147632,12.434349,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
1976,,,0,
1977,,,0,
1978,3.0508287,12.402755,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
1979,,,0,
1980,3.7691257,13.247888,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
1981,,,0,
1982,3.175482,13.093037,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
1983,3.1399999,12.685278,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
1984,3.0215685,12.286034,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
1985,,,0,
1986,3.3583798,12.24354,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
1987,,,0,
1988,,,0,
1989,,,0,
1990,3.3406594,13.118132,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
1991,2.78137,12.473699,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
1992,3.2745903,12.437159,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
1993,3.5714285,13.179178,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
1994,2.7480447,12.873055,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
1995,,,0,
1996,2.6836565,12.308913,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
1997,2.6064427,13.112707,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
1998,,,0,
1999,3.466389,13.918509,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
2000,3.263187,14.000276,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
2001,,,0,
2002,3.5541437,13.0899725,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
2003,3.1375,13.295868,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
2004,2.930899,12.506594,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
2005,,,0,
2006,,,0,
2007,3.3085399,14.020548,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
2008,2.5038252,13.186066,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
2009,3.390411,13.445753,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
2010,3.1372602,13.305205,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
2011,3.3574176,13.234246,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
2012,3.6628416,13.2655735,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
2013,3.400548,13.541209,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
2014,3.461644,14.133425,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
2015,2.749863,13.459178,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
2016,3.8945355,13.444903,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
2017,3.3906848,13.744199,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
2018,3.4980662,13.852472,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
2019,,,0,
2020,3.2103825,13.00847,1,"=""f9425c78-9b83-4e5d-9b07-749befae012e"""
2021,,,0,
