Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1912,,,0,
1913,,,0,
1914,,,0,
1915,18.975342,32.688766,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1916,18.392056,32.79071,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1917,18.092033,32.189285,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1918,18.260275,33.105785,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1919,18.831781,33.266117,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1920,,,0,
1921,18.775824,32.827824,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1922,18.384384,32.555614,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1923,18.500547,32.672604,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1924,18.695354,33.678905,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1925,18.056438,33.11456,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1926,18.807123,33.24573,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1927,18.847944,32.968494,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1928,18.607924,34.096996,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1929,17.735714,32.55989,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1930,18.964462,33.32088,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1931,18.375488,33.09452,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1932,18.418852,33.147266,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1933,18.466484,33.36219,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1934,18.14368,32.28959,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1935,17.895617,33.095043,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1936,18.39235,33.8489,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1937,18.471233,33.476585,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1938,19.123901,34.250275,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1939,17.83989,33.419724,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1940,18.63224,33.902733,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1941,19.361643,33.285126,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1942,18.752222,32.969337,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1943,18.247124,32.37452,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1944,18.628689,33.481594,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1945,18.166573,33.69425,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1946,18.384531,33.45863,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1947,19.124863,33.24603,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1948,,,0,
1949,,,0,
1950,,,0,
1951,18.996952,33.17285,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1952,18.69011,33.279236,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1953,18.904383,33.740772,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1954,19.124384,33.91589,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1955,18.915068,32.85808,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1956,18.102186,32.480873,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1957,18.661814,33.941643,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1958,19.059616,33.701096,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1959,19.127823,33.671074,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1960,18.568579,32.877594,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1961,18.404932,33.813423,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1962,18.746155,33.5874,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1963,18.329395,33.25055,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1964,18.698088,33.708744,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1965,19.264109,33.672253,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
1966,18.180822,32.52507,1,"=""284cf7b2-2a59-4539-8359-5d8e2c39eff4"""
