Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1925,,,0,
1926,,,0,
1927,11.922928,25.661064,1,"=""008296"""
1928,,,0,
1929,,,0,
1930,,,0,
1931,11.809014,25.548056,1,"=""008296"""
1932,12.340548,26.409245,1,"=""008296"""
1933,,,0,
1934,,,0,
1935,,,0,
1936,,,0,
1937,11.806666,26.735476,1,"=""008296"""
1938,12.288611,26.564426,1,"=""008296"""
1939,,,0,
1940,12.2074585,27.293856,1,"=""008296"""
1941,12.429363,26.203611,1,"=""008296"""
1942,11.920718,25.252909,1,"=""008296"""
1943,12.305769,25.723099,1,"=""008296"""
1944,,,0,
1945,,,0,
1946,,,0,
1947,,,0,
1948,,,0,
1949,13.123249,27.32216,1,"=""008296"""
1950,11.891549,27.356022,1,"=""008296"""
1951,,,0,
1952,,,0,
1953,,,0,
1954,11.59944,26.864012,1,"=""008296"""
1955,,,0,
1956,11.998072,26.692478,1,"=""008296"""
1957,,,0,
1958,,,0,
1959,,,0,
1960,11.836088,25.879665,1,"=""008296"""
1961,13.074033,27.467966,1,"=""008296"""
1962,13.282192,27.418333,1,"=""008296"""
1963,14.119178,26.437466,1,"=""008296"""
1964,12.531491,26.139444,1,"=""008296"""
1965,,,0,
1966,11.90838,26.180952,1,"=""008296"""
1967,,,0,
1968,,,0,
1969,,,0,
1970,,,0,
1971,,,0,
1972,,,0,
1973,12.697746,26.610804,1,"=""008296"""
1974,,,0,
1975,,,0,
1976,,,0,
1977,,,0,
1978,,,0,
1979,,,0,
1980,12.85,27.209217,1,"=""008296"""
1981,12.768715,26.69888,1,"=""008296"""
1982,,,0,
1983,,,0,
1984,,,0,
1985,,,0,
1986,,,0,
1987,,,0,
1988,,,0,
1989,,,0,
1990,,,0,
1991,,,0,
1992,,,0,
1993,,,0,
1994,,,0,
1995,,,0,
1996,13.639106,28.053867,1,"=""008296"""
1997,13.020719,27.658905,1,"=""008296"""
1998,13.056438,28.083836,1,"=""008296"""
1999,13.145454,27.810411,1,"=""008296"""
2000,12.680274,27.38989,1,"=""008296"""
2001,12.192055,27.283836,1,"=""008296"""
2002,13.002192,28.407671,1,"=""008296"""
2003,13.14411,28.032877,1,"=""008296"""
2004,12.855465,27.95328,1,"=""008296"""
2005,12.337809,27.545753,1,"=""008296"""
2006,12.752631,28.380386,1,"=""008296"""
2007,,,0,
2008,13.078082,27.814207,1,"=""008296"""
2009,12.922314,28.739561,1,"=""008296"""
2010,12.94986,28.894135,1,"=""008296"""
2011,13.999726,27.971233,1,"=""008296"""
2012,13.383562,28.490164,1,"=""008296"""
2013,,,0,
2014,,,0,
2015,13.859669,28.639166,1,"=""008296"""
2016,12.279722,26.969528,1,"=""008296"""
2017,,,0,
2018,,,0,
2019,12.75427,29.831507,1,"=""008296"""
2020,13.301939,28.843176,1,"=""008296"""
2021,,,0,
