Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1957,7.1607733,21.319836,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
1958,8.063637,20.058355,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
1959,8.14072,21.688494,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
1960,8.363388,19.976583,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
1961,8.780769,21.637808,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
1962,8.617857,20.921211,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
1963,8.98022,20.687122,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
1964,7.992179,19.558083,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
1965,8.365084,21.305014,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
1966,8.289694,20.017452,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
1967,8.194766,21.280993,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
1968,8.96676,20.215042,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
1969,7.988493,20.08901,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
1970,7.86205,20.28292,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
1971,,,0,
1972,8.007377,21.511847,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
1973,9.432782,20.999725,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
1974,9.078846,19.848627,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
1975,8.932603,20.789589,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
1976,7.9978023,20.549314,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
1977,8.540607,21.210686,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
1978,8.410411,20.27863,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
1979,9.019178,21.017033,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
1980,8.875891,21.612568,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
1981,9.32562,21.238356,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
1982,8.695317,21.956985,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
1983,8.655495,20.810684,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
1984,8.230601,20.393442,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
1985,8.50934,20.832329,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
1986,8.416713,20.39507,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
1987,8.557143,20.757692,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
1988,9.564561,21.56904,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
1989,9.089011,20.620604,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
1990,,,0,
1991,9.178297,21.350138,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
1992,8.777323,19.631968,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
1993,9.100548,21.223835,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
1994,8.522192,21.313461,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
1995,9.001918,20.518732,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
1996,8.694795,20.592329,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
1997,8.746832,21.012089,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
1998,8.28022,21.02967,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
1999,9.332493,21.41532,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
2000,9.738591,21.355711,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
2001,9.190305,21.178177,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
2002,8.624033,21.666483,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
2003,9.17033,21.048067,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
2004,8.795592,21.37857,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
2005,9.2703085,21.604177,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
2006,8.478371,21.689106,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
2007,,,0,
2008,,,0,
2009,9.700278,22.170473,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
2010,9.24266,21.087603,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
2011,9.565753,21.192055,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
2012,8.96448,21.775343,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
2013,9.803022,22.180548,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
2014,9.36274,22.15589,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
2015,9.248493,21.759178,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
2016,9.280874,21.43224,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
2017,9.250137,22.011232,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
2018,9.233517,22.423288,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
2019,8.87863,22.568218,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
2020,8.701366,21.297268,1,"=""1311f36e-78be-4f62-b7d9-b735ad9f3d4f"""
2021,,,0,
