Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1913,,,0,
1914,13.396439,27.681337,1,"=""1e571d07-3809-4e33-affc-491bd3505cac"""
1915,12.795592,28.908516,1,"=""1e571d07-3809-4e33-affc-491bd3505cac"""
1916,13.146174,26.495798,1,"=""1e571d07-3809-4e33-affc-491bd3505cac"""
1917,10.995531,25.743017,1,"=""1e571d07-3809-4e33-affc-491bd3505cac"""
1918,11.745055,27.38347,1,"=""1e571d07-3809-4e33-affc-491bd3505cac"""
1919,13.136464,28.764658,1,"=""1e571d07-3809-4e33-affc-491bd3505cac"""
1920,,,0,
1921,,,0,
1922,,,0,
1923,,,0,
1924,,,0,
1925,,,0,
1926,,,0,
1927,,,0,
1928,,,0,
1929,,,0,
1930,,,0,
1931,,,0,
1932,,,0,
1933,,,0,
1934,,,0,
1935,,,0,
1936,,,0,
1937,,,0,
1938,,,0,
1939,12.923099,27.152676,1,"=""1e571d07-3809-4e33-affc-491bd3505cac"""
1940,,,0,
1941,11.7,26.779501,1,"=""1e571d07-3809-4e33-affc-491bd3505cac"""
1942,,,0,
1943,11.47088,27.0337,1,"=""1e571d07-3809-4e33-affc-491bd3505cac"""
1944,12.520386,27.834616,1,"=""1e571d07-3809-4e33-affc-491bd3505cac"""
1945,13.242619,27.296667,1,"=""1e571d07-3809-4e33-affc-491bd3505cac"""
1946,11.50548,28.039835,1,"=""1e571d07-3809-4e33-affc-491bd3505cac"""
1947,11.972603,25.960548,1,"=""1e571d07-3809-4e33-affc-491bd3505cac"""
1948,11.751373,26.985165,1,"=""1e571d07-3809-4e33-affc-491bd3505cac"""
1949,12.0164385,26.50357,1,"=""1e571d07-3809-4e33-affc-491bd3505cac"""
1950,13.155372,25.521704,1,"=""1e571d07-3809-4e33-affc-491bd3505cac"""
1951,,,0,
1952,12.485519,27.160221,1,"=""1e571d07-3809-4e33-affc-491bd3505cac"""
1953,12.04573,26.798618,1,"=""1e571d07-3809-4e33-affc-491bd3505cac"""
1954,,,0,
1955,,,0,
1956,11.377049,25.257381,1,"=""1e571d07-3809-4e33-affc-491bd3505cac"""
1957,,,0,
1958,,,0,
1959,,,0,
1960,,,0,
1961,,,0,
1962,11.47088,26.600275,1,"=""1e571d07-3809-4e33-affc-491bd3505cac"""
1963,11.985206,26.426374,1,"=""1e571d07-3809-4e33-affc-491bd3505cac"""
1964,11.962881,27.29053,1,"=""1e571d07-3809-4e33-affc-491bd3505cac"""
1965,12.662603,27.907143,1,"=""1e571d07-3809-4e33-affc-491bd3505cac"""
1966,,,0,
1967,12.766854,26.9325,1,"=""1e571d07-3809-4e33-affc-491bd3505cac"""
1968,12.321127,26.766022,1,"=""1e571d07-3809-4e33-affc-491bd3505cac"""
1969,13.180441,26.899446,1,"=""1e571d07-3809-4e33-affc-491bd3505cac"""
1970,11.5011015,26.815193,1,"=""1e571d07-3809-4e33-affc-491bd3505cac"""
1971,11.890959,26.287945,1,"=""1e571d07-3809-4e33-affc-491bd3505cac"""
1972,,,0,
1973,,,0,
1974,12.018457,25.967127,1,"=""1e571d07-3809-4e33-affc-491bd3505cac"""
1975,,,0,
1976,,,0,
1977,,,0,
1978,,,0,
1979,,,0,
1980,13.359669,28.22312,1,"=""1e571d07-3809-4e33-affc-491bd3505cac"""
1981,12.809066,26.949314,1,"=""1e571d07-3809-4e33-affc-491bd3505cac"""
1982,12.33863,27.23452,1,"=""1e571d07-3809-4e33-affc-491bd3505cac"""
1983,13.144847,25.960167,1,"=""1e571d07-3809-4e33-affc-491bd3505cac"""
1984,,,0,
1985,12.423141,26.784573,1,"=""1e571d07-3809-4e33-affc-491bd3505cac"""
