Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1910,12.866484,24.4279,1,"=""048027"""
1911,12.476584,23.576439,1,"=""048027"""
1912,12.71978,25.186066,1,"=""048027"""
1913,,,0,
1914,,,0,
1915,13.38595,25.505495,1,"=""048027"""
1916,12.808791,23.996712,1,"=""048027"""
1917,12.323562,23.57452,1,"=""048027"""
1918,12.629477,24.633701,1,"=""048027"""
1919,13.61856,26.196693,1,"=""048027"""
1920,12.681972,24.050423,1,"=""048027"""
1921,,,0,
1922,12.30221,25.393036,1,"=""048027"""
1923,12.878729,25.391758,1,"=""048027"""
1924,12.508033,23.964481,1,"=""048027"""
1925,12.20548,23.867397,1,"=""048027"""
1926,12.961096,24.958904,1,"=""048027"""
1927,12.417927,24.547075,1,"=""048027"""
1928,12.866667,25.117212,1,"=""048027"""
1929,12.018837,24.578394,1,"=""048027"""
1930,13.520949,24.550684,1,"=""048027"""
1931,12.484848,23.858242,1,"=""048027"""
1932,13.221978,24.599453,1,"=""048027"""
1933,,,0,
1934,,,0,
1935,,,0,
1936,12.153006,23.95164,1,"=""048027"""
1937,13.243132,25.187637,1,"=""048027"""
1938,13.772603,26.226446,1,"=""048027"""
1939,13.221429,24.30551,1,"=""048027"""
1940,12.910656,26,1,"=""048027"""
1941,12.390959,24.303013,1,"=""048027"""
1942,,,0,
1943,12.089011,24.325895,1,"=""048027"""
1944,12.679726,25.412947,1,"=""048027"""
1945,12.074586,24.955029,1,"=""048027"""
1946,12.393425,25.189384,1,"=""048027"""
1947,12.579395,24.093939,1,"=""048027"""
1948,11.964208,24.61385,1,"=""048027"""
1949,12.0035715,24.146557,1,"=""048027"""
1950,12.837088,23.796684,1,"=""048027"""
1951,12.361263,25.106045,1,"=""048027"""
1952,12.367486,24.453005,1,"=""048027"""
1953,12.483791,25.127901,1,"=""048027"""
1954,12.531781,25.030958,1,"=""048027"""
1955,12.815617,24.39394,1,"=""048027"""
1956,11.522131,22.9347,1,"=""048027"""
1957,11.943288,26.570166,1,"=""048027"""
1958,12.86281,25.234247,1,"=""048027"""
1959,13.110685,24.913698,1,"=""048027"""
1960,12.804645,24.063389,1,"=""048027"""
1961,12.952342,25.067036,1,"=""048027"""
1962,12.3192835,24.373554,1,"=""048027"""
1963,12.52137,24.423014,1,"=""048027"""
1964,12.101093,24.813389,1,"=""048027"""
1965,13.063014,26.07452,1,"=""048027"""
1966,12.468821,24.44274,1,"=""048027"""
1967,13.238904,25.560822,1,"=""048027"""
1968,13.040437,24.60683,1,"=""048027"""
1969,12.856044,24.798082,1,"=""048027"""
1970,12.000274,24.513424,1,"=""048027"""
1971,12.422714,24.28237,1,"=""048027"""
1972,13.040437,25.509016,1,"=""048027"""
1973,13.786027,24.846977,1,"=""048027"""
1974,12.453424,23.553425,1,"=""048027"""
1975,13.077808,25.37041,1,"=""048027"""
1976,11.819399,24.038797,1,"=""048027"""
1977,13.074246,25.573973,1,"=""048027"""
1978,12.588493,24.511782,1,"=""048027"""
1979,13.536538,25.969864,1,"=""048027"""
1980,13.757576,26.479235,1,"=""048027"""
1981,13.729041,25.300549,1,"=""048027"""
1982,13.484932,26.353699,1,"=""048027"""
1983,13.196986,24.608791,1,"=""048027"""
1984,11.511202,24.166666,1,"=""048027"""
1985,12.707123,25.103561,1,"=""048027"""
1986,12.700827,25.301096,1,"=""048027"""
1987,13.265479,25.186302,1,"=""048027"""
1988,13.66822,25.439178,1,"=""048027"""
1989,13.006594,24.758081,1,"=""048027"""
1990,13.514521,25.110958,1,"=""048027"""
1991,13.638356,26.26137,1,"=""048027"""
1992,12.557651,24.0806,1,"=""048027"""
1993,13.212329,25.490137,1,"=""048027"""
1994,12.736439,25.834246,1,"=""048027"""
1995,13.0266485,25.159452,1,"=""048027"""
1996,12.945628,25.430601,1,"=""048027"""
1997,13.581644,26.208242,1,"=""048027"""
1998,13.497252,25.312328,1,"=""048027"""
1999,13.371075,25.718407,1,"=""048027"""
2000,12.917857,24.903563,1,"=""048027"""
2001,12.952055,26.127274,1,"=""048027"""
2002,13.523077,26.769041,1,"=""048027"""
2003,13.764932,25.883013,1,"=""048027"""
2004,13.680055,26.552055,1,"=""048027"""
2005,14.313187,26.734247,1,"=""048027"""
2006,13.835342,26.539726,1,"=""048027"""
2007,14.281644,26.376986,1,"=""048027"""
2008,13.162638,25.442858,1,"=""048027"""
2009,14.241644,26.365206,1,"=""048027"""
2010,13.051507,24.290136,1,"=""048027"""
2011,13.212329,25.554794,1,"=""048027"""
2012,12.150273,25.603006,1,"=""048027"""
2013,13.590137,26.717808,1,"=""048027"""
2014,13.981844,26.86768,1,"=""048027"""
2015,13.394521,25.777534,1,"=""048027"""
2016,13.478962,25.657104,1,"=""048027"""
2017,13.286464,27.149172,1,"=""048027"""
2018,13.732055,27.58904,1,"=""048027"""
2019,,,0,
2020,13.265205,26.117535,1,"=""048027"""
2021,,,0,
