Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1975,,,0,
1976,16.564754,31.462296,1,"=""005007"""
1977,16.899452,31.80822,1,"=""005007"""
1978,17.478355,30.938631,1,"=""005007"""
1979,16.618181,31.62011,1,"=""005007"""
1980,,,0,
1981,17.099178,31.656712,1,"=""005007"""
1982,16.875616,31.558905,1,"=""005007"""
1983,17.577808,32.046303,1,"=""005007"""
1984,17.248352,31.220219,1,"=""005007"""
1985,16.835068,31.578903,1,"=""005007"""
1986,16.062466,31.066849,1,"=""005007"""
1987,16.85178,31.132055,1,"=""005007"""
1988,17.85357,32.157104,1,"=""005007"""
1989,17.355402,31.272877,1,"=""005007"""
1990,17.05675,31.018904,1,"=""005007"""
1991,17.367123,31.885754,1,"=""005007"""
1992,16.823223,30.15765,1,"=""005007"""
1993,16.137535,30.999725,1,"=""005007"""
1994,16.650684,32.8263,1,"=""005007"""
1995,17.149862,30.493973,1,"=""005007"""
1996,17.653006,31.98388,1,"=""005007"""
1997,17.14822,31.235342,1,"=""005007"""
1998,17.971233,31.508242,1,"=""005007"""
1999,17.209042,30.818407,1,"=""005007"""
2000,16.724861,30.7675,1,"=""005007"""
2001,16.726301,31.018955,1,"=""005007"""
2002,16.967123,32.134247,1,"=""005007"""
2003,17.270138,32.258083,1,"=""005007"""
2004,17.333334,31.78989,1,"=""005007"""
2005,17.369589,31.935068,1,"=""005007"""
2006,17.258356,31.83589,1,"=""005007"""
2007,17.540274,32.24,1,"=""005007"""
2008,16.943169,31.488525,1,"=""005007"""
2009,17.082191,32.44548,1,"=""005007"""
2010,17.841644,32.37452,1,"=""005007"""
2011,17.821608,31.38743,1,"=""005007"""
2012,17.429235,32.342625,1,"=""005007"""
2013,17.95315,32.02274,1,"=""005007"""
2014,17.64548,32.388493,1,"=""005007"""
2015,17.899725,31.860773,1,"=""005007"""
2016,17.640772,31.969147,1,"=""005007"""
2017,,,0,
2018,17.472878,32.55611,1,"=""005007"""
2019,17.709042,33.81745,1,"=""005007"""
2020,18.396713,33.191757,1,"=""005007"""
2021,,,0,
