Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1939,,,0,
1940,,,0,
1941,,,0,
1942,,,0,
1943,,,0,
1944,8.960665,22.789227,1,"=""018012"""
1945,9.576713,22.355097,1,"=""018012"""
1946,9.912121,22.009972,1,"=""018012"""
1947,10.033517,22.679726,1,"=""018012"""
1948,8.645355,22.421038,1,"=""018012"""
1949,9.0057535,21.501644,1,"=""018012"""
1950,9.453424,22.557535,1,"=""018012"""
1951,10.516986,22.804932,1,"=""018012"""
1952,8.711475,21.79672,1,"=""018012"""
1953,9.187397,22.609589,1,"=""018012"""
1954,9.256712,22.59041,1,"=""018012"""
1955,10.054247,22.506302,1,"=""018012"""
1956,9.411538,21.436611,1,"=""018012"""
1957,9.07863,23.16137,1,"=""018012"""
1958,9.346027,21.586027,1,"=""018012"""
1959,9.434247,22.906576,1,"=""018012"""
1960,9.493973,21.861748,1,"=""018012"""
1961,10.351781,23.40411,1,"=""018012"""
1962,9.947946,22.66137,1,"=""018012"""
1963,10.194795,22.798904,1,"=""018012"""
1964,9.477747,22.376503,1,"=""018012"""
1965,10.454795,23.628767,1,"=""018012"""
1966,10.084384,22.299452,1,"=""018012"""
1967,9.561096,22.912603,1,"=""018012"""
1968,10.430055,22.519672,1,"=""018012"""
1969,9.617033,22.318083,1,"=""018012"""
1970,9.624931,22.769588,1,"=""018012"""
1971,10.0128765,22.301918,1,"=""018012"""
1972,9.84153,23.057104,1,"=""018012"""
1973,11.166391,23.128809,1,"=""018012"""
1974,10.877198,22.420822,1,"=""018012"""
1975,10.698904,22.9463,1,"=""018012"""
1976,9.745082,22.362568,1,"=""018012"""
1977,10.29478,23.40137,1,"=""018012"""
1978,10.032692,21.905205,1,"=""018012"""
1979,10.4284935,22.92411,1,"=""018012"""
1980,10.218681,23.596144,1,"=""018012"""
1981,10.719178,23.116438,1,"=""018012"""
1982,10.543014,23.54822,1,"=""018012"""
1983,10.362192,22.798904,1,"=""018012"""
1984,9.949727,22.321585,1,"=""018012"""
1985,10.230411,22.790136,1,"=""018012"""
1986,10.069863,22.659452,1,"=""018012"""
1987,9.931781,22.695068,1,"=""018012"""
1988,10.741437,23.338251,1,"=""018012"""
1989,10.615151,22.628492,1,"=""018012"""
1990,10.999452,23.216438,1,"=""018012"""
1991,10.765754,23.518082,1,"=""018012"""
1992,10.5215845,21.945354,1,"=""018012"""
1993,10.348767,23.385479,1,"=""018012"""
1994,10.076164,23.77781,1,"=""018012"""
1995,10.624384,22.897808,1,"=""018012"""
1996,9.934521,23.353825,1,"=""018012"""
1997,10.26411,22.89315,1,"=""018012"""
1998,10.345754,23.164932,1,"=""018012"""
1999,10.81978,23.845879,1,"=""018012"""
2000,11.272451,23.864208,1,"=""018012"""
2001,10.61863,23.458082,1,"=""018012"""
2002,10.330411,23.892056,1,"=""018012"""
2003,10.747945,23.57452,1,"=""018012"""
2004,10.751639,23.52541,1,"=""018012"""
2005,10.72137,24.328768,1,"=""018012"""
2006,10.394246,23.797808,1,"=""018012"""
2007,10.537808,25.147123,1,"=""018012"""
2008,10.79235,24.369398,1,"=""018012"""
2009,11.251233,24.604658,1,"=""018012"""
2010,11.021644,23.460274,1,"=""018012"""
2011,11.283013,23.778357,1,"=""018012"""
2012,10.471312,24.121584,1,"=""018012"""
2013,11.836987,25.007967,1,"=""018012"""
2014,11.089835,24.548485,1,"=""018012"""
2015,10.620499,23.979445,1,"=""018012"""
2016,10.833698,23.458197,1,"=""018012"""
2017,10.883754,24.346348,1,"=""018012"""
2018,11.171507,24.448315,1,"=""018012"""
2019,10.935715,24.927824,1,"=""018012"""
2020,11.021644,23.898077,1,"=""018012"""
2021,,,0,
