Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1910,7.7728024,21.383196,1,"=""010916"""
1911,7.6756163,21.935616,1,"=""010916"""
1912,8.413115,22.391209,1,"=""010916"""
1913,8.071703,21.258171,1,"=""010916"""
1914,8.499176,22.559393,1,"=""010916"""
1915,8.782191,22.184298,1,"=""010916"""
1916,7.7027397,21.560549,1,"=""010916"""
1917,7.6977963,20.212877,1,"=""010916"""
1918,8.521428,22.131233,1,"=""010916"""
1919,7.971233,21.882193,1,"=""010916"""
1920,8.6230135,22.179508,1,"=""010916"""
1921,9.19337,22.255068,1,"=""010916"""
1922,7.625,21.265385,1,"=""010916"""
1923,,,0,
1924,,,0,
1925,7.929041,21.13434,1,"=""010916"""
1926,8.552066,20.62959,1,"=""010916"""
1927,8.373973,21.32881,1,"=""010916"""
1928,8.369889,21.524044,1,"=""010916"""
1929,7.7545204,20.992033,1,"=""010916"""
1930,9.305833,22.155617,1,"=""010916"""
1931,8.352342,21.32137,1,"=""010916"""
1932,8.419946,21.392286,1,"=""010916"""
1933,8.755923,21.909863,1,"=""010916"""
1934,8.358242,21.481644,1,"=""010916"""
1935,7.9203296,21.141273,1,"=""010916"""
1936,8.660382,21.704958,1,"=""010916"""
1937,8.720822,21.460548,1,"=""010916"""
1938,,,0,
1939,,,0,
1940,8.428415,22.391804,1,"=""010916"""
1941,8.788219,21.711538,1,"=""010916"""
1942,8.500274,20.810684,1,"=""010916"""
1943,8.09589,20.392056,1,"=""010916"""
1944,8.414286,21.82459,1,"=""010916"""
1945,9.04876,21.501923,1,"=""010916"""
1946,8.290633,21.120604,1,"=""010916"""
1947,8.354973,21.056318,1,"=""010916"""
1948,8.448493,22.210165,1,"=""010916"""
1949,8.539726,22.167404,1,"=""010916"""
1950,8.44573,22.032877,1,"=""010916"""
1951,8.536164,21.225754,1,"=""010916"""
1952,7.876099,20.996155,1,"=""010916"""
1953,8.373204,21.198072,1,"=""010916"""
1954,8.123077,21.727123,1,"=""010916"""
1955,8.433425,19.896986,1,"=""010916"""
1956,7.9120216,21.149454,1,"=""010916"""
1957,8.725754,22.125,1,"=""010916"""
1958,8.797809,21.723078,1,"=""010916"""
1959,8.9494505,21.589588,1,"=""010916"""
1960,7.9123287,20.481369,1,"=""010916"""
1961,9.143014,22.201923,1,"=""010916"""
1962,8.919284,22.349724,1,"=""010916"""
1963,9.69449,21.605509,1,"=""010916"""
1964,8.09804,20.769316,1,"=""010916"""
1965,9.13719,21.62767,1,"=""010916"""
1966,,,0,
1967,,,0,
1968,,,0,
1969,,,0,
1970,,,0,
1971,,,0,
1972,9.738016,23.251507,1,"=""010916"""
1973,9.032231,21.248077,1,"=""010916"""
1974,9.148895,21.555069,1,"=""010916"""
1975,9.06978,21.743132,1,"=""010916"""
1976,9.552762,22.154749,1,"=""010916"""
1977,9.588121,22.294737,1,"=""010916"""
1978,10.151233,22.231234,1,"=""010916"""
1979,9.67589,21.859444,1,"=""010916"""
1980,9.42541,21.673223,1,"=""010916"""
1981,9.196953,21.100552,1,"=""010916"""
1982,9.446849,21.80137,1,"=""010916"""
1983,10.367397,22.114246,1,"=""010916"""
1984,9.235439,21.3,1,"=""010916"""
1985,9.604133,22.232876,1,"=""010916"""
1986,8.856906,21.172054,1,"=""010916"""
1987,9.376584,22.19041,1,"=""010916"""
1988,9.730769,22.021585,1,"=""010916"""
1989,9.313574,21.898066,1,"=""010916"""
1990,8.995568,21.39723,1,"=""010916"""
1991,9.752473,22.342976,1,"=""010916"""
1992,9.505249,21.321428,1,"=""010916"""
1993,8.933058,21.525753,1,"=""010916"""
1994,9.25097,23.183561,1,"=""010916"""
1995,9.392265,21.977808,1,"=""010916"""
1996,9.563115,22.229609,1,"=""010916"""
1997,10.062604,22.275616,1,"=""010916"""
1998,9.529363,22.031233,1,"=""010916"""
1999,9.733795,22.271704,1,"=""010916"""
2000,9.519061,22.372253,1,"=""010916"""
2001,9.01044,21.980219,1,"=""010916"""
2002,9.197528,22.592033,1,"=""010916"""
2003,9.665206,22.590633,1,"=""010916"""
2004,9.315068,22.508196,1,"=""010916"""
2005,9.043956,21.572603,1,"=""010916"""
2006,9.207182,22.640821,1,"=""010916"""
2007,,,0,
2008,9.309041,21.905205,1,"=""010916"""
2009,9.408517,22.454794,1,"=""010916"""
2010,9.133972,22.81456,1,"=""010916"""
2011,10.250413,22.525274,1,"=""010916"""
2012,9.7225275,23.13863,1,"=""010916"""
2013,10.184383,22.748352,1,"=""010916"""
2014,9.982693,22.96768,1,"=""010916"""
2015,9.976986,23.315384,1,"=""010916"""
2016,9.179726,21.174795,1,"=""010916"""
2017,9.422192,22.34121,1,"=""010916"""
2018,9.664835,22.307182,1,"=""010916"""
2019,9.406868,23.22967,1,"=""010916"""
2020,9.839726,22.724384,1,"=""010916"""
2021,,,0,
