Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1943,,,0,
1944,,,0,
1945,8.054294,18.620937,1,"=""087031"""
1946,7.900833,18.212708,1,"=""087031"""
1947,,,0,
1948,7.56,18.688643,1,"=""087031"""
1949,7.7445984,17.732134,1,"=""087031"""
1950,8.166027,18.80551,1,"=""087031"""
1951,,,0,
1952,8.845857,18.10782,1,"=""087031"""
1953,8.765934,18.910715,1,"=""087031"""
1954,8.719008,18.811325,1,"=""087031"""
1955,8.531579,18.661602,1,"=""087031"""
1956,8.522928,18.262707,1,"=""087031"""
1957,7.65651,18.973408,1,"=""087031"""
1958,8.339118,18.210743,1,"=""087031"""
1959,8.80303,19.276098,1,"=""087031"""
1960,8.717696,18.767416,1,"=""087031"""
1961,9.173425,20.128925,1,"=""087031"""
1962,8.584066,19.226027,1,"=""087031"""
1963,8.91923,18.815891,1,"=""087031"""
1964,8.434699,18.425957,1,"=""087031"""
1965,8.148895,19.222466,1,"=""087031"""
1966,8.082222,18.716986,1,"=""087031"""
1967,7.880992,19.273424,1,"=""087031"""
1968,8.901653,19.399176,1,"=""087031"""
1969,8.658792,18.928022,1,"=""087031"""
1970,8.42967,18.57452,1,"=""087031"""
1971,8.607735,19.209589,1,"=""087031"""
1972,8.595082,19.766394,1,"=""087031"""
1973,8.712637,19.224384,1,"=""087031"""
1974,9.33452,19.022192,1,"=""087031"""
1975,9.286302,19.109589,1,"=""087031"""
1976,8.765754,19.108242,1,"=""087031"""
1977,8.553425,19.044931,1,"=""087031"""
1978,9.030684,18.50055,1,"=""087031"""
1979,9.068493,20.027397,1,"=""087031"""
1980,9.205738,20.365026,1,"=""087031"""
1981,9.495342,20.304932,1,"=""087031"""
1982,8.912329,20.480274,1,"=""087031"""
1983,9.340659,19.047123,1,"=""087031"""
1984,8.2314205,19.231693,1,"=""087031"""
1985,9.193973,19.397533,1,"=""087031"""
1986,8.539452,18.874521,1,"=""087031"""
1987,8.903835,19.023836,1,"=""087031"""
1988,10.032787,20.102732,1,"=""087031"""
1989,9.209863,19.207945,1,"=""087031"""
1990,9.699178,19.768494,1,"=""087031"""
1991,9.096165,19.276987,1,"=""087031"""
1992,9.330601,18.38388,1,"=""087031"""
1993,9.389863,19.394247,1,"=""087031"""
1994,8.835537,19.398083,1,"=""087031"""
1995,8.979671,18.322191,1,"=""087031"""
1996,8.713935,18.51448,1,"=""087031"""
1997,9.319726,19.759066,1,"=""087031"""
1998,8.991507,19.483288,1,"=""087031"""
1999,9.699174,20.095867,1,"=""087031"""
2000,9.768888,20.11389,1,"=""087031"""
2001,9.504121,19.47555,1,"=""087031"""
2002,9.228729,20.001104,1,"=""087031"""
2003,9.588154,19.847383,1,"=""087031"""
2004,9.477595,19.292076,1,"=""087031"""
2005,9.653424,20.593424,1,"=""087031"""
2006,9.144383,19.955616,1,"=""087031"""
2007,10.452877,20.98548,1,"=""087031"""
2008,9.638798,20.11694,1,"=""087031"""
2009,9.955069,20.596987,1,"=""087031"""
2010,10.116713,20.08904,1,"=""087031"""
2011,9.945152,19.765194,1,"=""087031"""
2012,9.900273,20.089891,1,"=""087031"""
2013,10.219726,20.632055,1,"=""087031"""
2014,10.525206,20.831507,1,"=""087031"""
2015,10.02,20.479395,1,"=""087031"""
2016,10.713115,20.276775,1,"=""087031"""
2017,10.135989,20.78489,1,"=""087031"""
2018,10.412121,20.843956,1,"=""087031"""
2019,10.264932,20.943287,1,"=""087031"""
2020,10.055191,19.733242,1,"=""087031"""
2021,,,0,
