Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1910,,,0,
1911,,,0,
1912,,,0,
1913,,,0,
1914,15.599154,32.304142,1,"=""028004"""
1915,16.905754,33.780823,1,"=""028004"""
1916,17.332787,32.95164,1,"=""028004"""
1917,16.792877,32.15824,1,"=""028004"""
1918,16.230412,32.45387,1,"=""028004"""
1919,16.483242,32.959503,1,"=""028004"""
1920,18.328846,32.82712,1,"=""028004"""
1921,18.365746,32.056046,1,"=""028004"""
1922,16.799726,32.54411,1,"=""028004"""
1923,16.701378,32.83829,1,"=""028004"""
1924,17.981693,32.76639,1,"=""028004"""
1925,16.351099,32.19753,1,"=""028004"""
1926,17.296438,33.70387,1,"=""028004"""
1927,17.575342,32.418682,1,"=""028004"""
1928,17.332787,33.14423,1,"=""028004"""
1929,,,0,
1930,16.652056,31.96401,1,"=""028004"""
1931,17.39452,33.658905,1,"=""028004"""
1932,,,0,
1933,17.831867,32.63452,1,"=""028004"""
1934,,,0,
1935,,,0,
1936,,,0,
1937,,,0,
1938,,,0,
1939,,,0,
1940,17.305738,31.875137,1,"=""028004"""
1941,17.004383,31.672802,1,"=""028004"""
1942,18.407396,33.276985,1,"=""028004"""
1943,17.318356,33.929863,1,"=""028004"""
1944,16.589808,32.114876,1,"=""028004"""
1945,,,0,
1946,,,0,
1947,,,0,
1948,16.796175,33.477535,1,"=""028004"""
1949,16.740822,32.174725,1,"=""028004"""
1950,,,0,
1951,,,0,
1952,18.206028,34.011204,1,"=""028004"""
1953,16.652603,32.953995,1,"=""028004"""
1954,17.298357,32.184658,1,"=""028004"""
1955,17.773424,32.73863,1,"=""028004"""
1956,18.107924,32.06466,1,"=""028004"""
1957,16.85782,32.59496,1,"=""028004"""
1958,17.794521,33.412636,1,"=""028004"""
1959,16.766481,32.70028,1,"=""028004"""
1960,17.075691,32.748753,1,"=""028004"""
1961,16.925,33.55618,1,"=""028004"""
1962,18.099726,33.363834,1,"=""028004"""
1963,16.498356,32.6337,1,"=""028004"""
1964,18.212841,32.860332,1,"=""028004"""
1965,16.069315,32.178844,1,"=""028004"""
1966,17.37041,33.263638,1,"=""028004"""
1967,17.272055,32.411232,1,"=""028004"""
1968,,,0,
1969,,,0,
1970,17.82274,32.97233,1,"=""028004"""
1971,18.007397,32.639725,1,"=""028004"""
1972,,,0,
1973,,,0,
1974,17.509863,32.687122,1,"=""028004"""
1975,18.569862,32.75534,1,"=""028004"""
1976,,,0,
1977,,,0,
1978,17.84077,33.15427,1,"=""028004"""
1979,17.821213,32.116806,1,"=""028004"""
1980,,,0,
1981,18.522589,32.30937,1,"=""028004"""
1982,16.769613,32.3442,1,"=""028004"""
1983,19.188795,32.940502,1,"=""028004"""
1984,18.01093,32.62978,1,"=""028004"""
1985,,,0,
1986,,,0,
1987,,,0,
1988,,,0,
1989,,,0,
1990,,,0,
1991,17.72137,32.640274,1,"=""028004"""
1992,18.722803,33.19587,1,"=""028004"""
1993,18.043453,32.413094,1,"=""028004"""
1994,17.981543,33.006336,1,"=""028004"""
1995,,,0,
1996,18.550833,32.491135,1,"=""028004"""
1997,17.841599,32.324657,1,"=""028004"""
1998,,,0,
1999,,,0,
2000,,,0,
2001,,,0,
2002,,,0,
2003,,,0,
2004,19.07933,32.36983,1,"=""028004"""
2005,18.970278,33.285637,1,"=""028004"""
2006,,,0,
2007,,,0,
2008,18.668493,32.473972,1,"=""028004"""
2009,,,0,
2010,20.356197,32.537636,1,"=""028004"""
2011,,,0,
2012,18.618837,32.919727,1,"=""028004"""
2013,19.09041,32.940933,1,"=""028004"""
2014,,,0,
2015,19.176712,33.62493,1,"=""028004"""
2016,20.250555,33.77867,1,"=""028004"""
2017,19.221546,33.853996,1,"=""028004"""
2018,18.751686,33.377747,1,"=""028004"""
2019,18.04641,33.146538,1,"=""028004"""
2020,19.327322,33.97135,1,"=""028004"""
2021,,,0,
