Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1910,16.077778,29.351124,1,"=""034084"""
1911,,,0,
1912,,,0,
1913,,,0,
1914,,,0,
1915,,,0,
1916,,,0,
1917,15.297191,28.525843,1,"=""034084"""
1918,,,0,
1919,15.871866,29.807945,1,"=""034084"""
1920,,,0,
1921,16.610136,29.205042,1,"=""034084"""
1922,16.141096,29.977135,1,"=""034084"""
1923,14.78078,30.20685,1,"=""034084"""
1924,15.442857,29.75601,1,"=""034084"""
1925,,,0,
1926,,,0,
1927,15.801653,29.236439,1,"=""034084"""
1928,16.153551,29.933983,1,"=""034084"""
1929,15.30411,29.486263,1,"=""034084"""
1930,15.710685,28.752876,1,"=""034084"""
1931,17.192602,30.463835,1,"=""034084"""
1932,15.855465,29.840437,1,"=""034084"""
1933,16.85589,28.783562,1,"=""034084"""
1934,16.087946,28.92369,1,"=""034084"""
1935,16.758356,30.42,1,"=""034084"""
1936,16.732513,29.091257,1,"=""034084"""
1937,15.933972,29.488493,1,"=""034084"""
1938,16.57863,29.532602,1,"=""034084"""
1939,16.093132,29.452473,1,"=""034084"""
1940,16.147268,29.372952,1,"=""034084"""
1941,15.319613,28.743956,1,"=""034084"""
1942,16.954521,30.277534,1,"=""034084"""
1943,16.466574,30.936491,1,"=""034084"""
1944,,,0,
1945,,,0,
1946,,,0,
1947,,,0,
1948,16.261475,30.479727,1,"=""034084"""
1949,15.701923,29.303562,1,"=""034084"""
1950,16.052603,28.199451,1,"=""034084"""
1951,15.517582,30.14573,1,"=""034084"""
1952,17.120766,30.561264,1,"=""034084"""
1953,16.305206,29.833057,1,"=""034084"""
1954,16.66959,28.232687,1,"=""034084"""
1955,17.030193,29.13649,1,"=""034084"""
1956,16.416527,28.463484,1,"=""034084"""
1957,,,0,
1958,,,0,
1959,,,0,
1960,,,0,
1961,,,0,
1962,16.99096,29.981369,1,"=""034084"""
1963,16.31989,29.15138,1,"=""034084"""
1964,17.516712,29.888203,1,"=""034084"""
1965,16.46908,29.264444,1,"=""034084"""
1966,16.791712,29.537912,1,"=""034084"""
1967,,,0,
1968,,,0,
1969,,,0,
1970,,,0,
1971,16.72169,29.939611,1,"=""034084"""
1972,16.022068,29.285475,1,"=""034084"""
1973,18.525274,29.779888,1,"=""034084"""
1974,,,0,
1975,,,0,
1976,,,0,
1977,,,0,
1978,16.588121,28.939335,1,"=""034084"""
1979,,,0,
1980,17.003315,30.032597,1,"=""034084"""
1981,17.224302,29.283798,1,"=""034084"""
1982,15.61863,29.79726,1,"=""034084"""
1983,17.551239,29.76205,1,"=""034084"""
1984,16.979559,29.343647,1,"=""034084"""
1985,16.778116,29.5925,1,"=""034084"""
1986,,,0,
1987,17.857534,30.24116,1,"=""034084"""
1988,17.561644,29.97377,1,"=""034084"""
1989,16.549723,28.703857,1,"=""034084"""
1990,16.507202,29.1028,1,"=""034084"""
1991,,,0,
1992,17.474033,30.565027,1,"=""034084"""
1993,17.279005,30.204409,1,"=""034084"""
1994,16.49832,30.04986,1,"=""034084"""
1995,17.628492,30.099178,1,"=""034084"""
1996,17.391483,30.512363,1,"=""034084"""
1997,17.466482,29.805754,1,"=""034084"""
1998,18.235617,30.086302,1,"=""034084"""
1999,,,0,
2000,16.60986,28.544945,1,"=""034084"""
2001,16.9721,31.001377,1,"=""034084"""
2002,17.004986,31.318283,1,"=""034084"""
2003,,,0,
2004,17.36243,30.975967,1,"=""034084"""
2005,17.609295,30.829805,1,"=""034084"""
2006,,,0,
2007,,,0,
2008,,,0,
2009,,,0,
2010,18.275562,29.281319,1,"=""034084"""
2011,16.427298,29.294476,1,"=""034084"""
2012,16.659384,29.716574,1,"=""034084"""
2013,17.541456,31.09199,1,"=""034084"""
2014,17.450562,30.440998,1,"=""034084"""
2015,18.06226,31.297535,1,"=""034084"""
2016,18.952473,31.274725,1,"=""034084"""
2017,18.11044,31.021095,1,"=""034084"""
2018,,,0,
2019,17.092758,30.805014,1,"=""034084"""
2020,17.972471,31.5,1,"=""034084"""
2021,,,0,
