Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1913,,,0,
1914,13.396439,27.681337,1,"=""043109"""
1915,12.795592,28.908516,1,"=""043109"""
1916,13.146174,26.495798,1,"=""043109"""
1917,10.995531,25.743017,1,"=""043109"""
1918,11.745055,27.38347,1,"=""043109"""
1919,13.136464,28.764658,1,"=""043109"""
1920,,,0,
1921,,,0,
1922,,,0,
1923,,,0,
1924,,,0,
1925,,,0,
1926,,,0,
1927,,,0,
1928,,,0,
1929,,,0,
1930,,,0,
1931,,,0,
1932,,,0,
1933,,,0,
1934,,,0,
1935,,,0,
1936,,,0,
1937,,,0,
1938,,,0,
1939,12.923099,27.152676,1,"=""043109"""
1940,,,0,
1941,11.7,26.779501,1,"=""043109"""
1942,,,0,
1943,11.47088,27.0337,1,"=""043109"""
1944,12.520386,27.834616,1,"=""043109"""
1945,13.242619,27.296667,1,"=""043109"""
1946,11.50548,28.039835,1,"=""043109"""
1947,11.972603,25.960548,1,"=""043109"""
1948,11.751373,26.985165,1,"=""043109"""
1949,12.0164385,26.50357,1,"=""043109"""
1950,13.155372,25.521704,1,"=""043109"""
1951,,,0,
1952,12.485519,27.160221,1,"=""043109"""
1953,12.04573,26.798618,1,"=""043109"""
1954,,,0,
1955,,,0,
1956,11.377049,25.257381,1,"=""043109"""
1957,,,0,
1958,,,0,
1959,,,0,
1960,,,0,
1961,,,0,
1962,11.47088,26.600275,1,"=""043109"""
1963,11.985206,26.426374,1,"=""043109"""
1964,11.962881,27.29053,1,"=""043109"""
1965,12.662603,27.907143,1,"=""043109"""
1966,,,0,
1967,12.766854,26.9325,1,"=""043109"""
1968,12.321127,26.766022,1,"=""043109"""
1969,13.180441,26.899446,1,"=""043109"""
1970,11.5011015,26.815193,1,"=""043109"""
1971,11.890959,26.287945,1,"=""043109"""
1972,,,0,
1973,,,0,
1974,12.018457,25.967127,1,"=""043109"""
1975,,,0,
1976,,,0,
1977,,,0,
1978,,,0,
1979,,,0,
1980,13.359669,28.22312,1,"=""043109"""
1981,12.809066,26.949314,1,"=""043109"""
1982,12.33863,27.23452,1,"=""043109"""
1983,13.144847,25.960167,1,"=""043109"""
1984,,,0,
1985,12.423141,26.784573,1,"=""043109"""
1986,12.445479,27.117535,1,"=""043109"""
1987,13.01589,27.106647,1,"=""043109"""
1988,13.175957,27.045055,1,"=""043109"""
1989,12.772055,26.315342,1,"=""043109"""
1990,,,0,
1991,12.802204,27.865013,1,"=""043109"""
1992,12.485596,26.987087,1,"=""043109"""
1993,13.381268,27.649439,1,"=""043109"""
1994,,,0,
1995,,,0,
1996,12.768595,27.209341,1,"=""043109"""
1997,12.741225,27.78094,1,"=""043109"""
1998,,,0,
1999,12.905833,26.598616,1,"=""043109"""
2000,,,0,
2001,13.035833,27.726795,1,"=""043109"""
2002,13.299452,29.027197,1,"=""043109"""
2003,14.05028,27.942223,1,"=""043109"""
2004,,,0,
2005,13.812885,28.877653,1,"=""043109"""
2006,13.864463,28.820055,1,"=""043109"""
2007,14.271901,28.072176,1,"=""043109"""
2008,12.796079,27.063055,1,"=""043109"""
2009,14.138997,29.064167,1,"=""043109"""
2010,13.661602,25.750689,1,"=""043109"""
2011,13.1994505,27.10358,1,"=""043109"""
2012,12.768033,27.436886,1,"=""043109"""
2013,13.80274,29.04822,1,"=""043109"""
2014,14.4649315,28.797253,1,"=""043109"""
2015,14.28548,28.147398,1,"=""043109"""
2016,14.632514,27.919127,1,"=""043109"""
2017,14.555068,29.293682,1,"=""043109"""
2018,14.148901,29.132687,1,"=""043109"""
2019,14.557143,29.618334,1,"=""043109"""
2020,14.529041,28.254293,1,"=""043109"""
2021,,,0,
