Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1965,,,0,
1966,,,0,
1967,,,0,
1968,9.670799,22.322842,1,"=""050017"""
1969,,,0,
1970,,,0,
1971,,,0,
1972,8.692307,22.823835,1,"=""050017"""
1973,10.211295,22.571154,1,"=""050017"""
1974,9.4455805,21.593956,1,"=""050017"""
1975,9.633516,22.866758,1,"=""050017"""
1976,8.623901,21.84423,1,"=""050017"""
1977,9.298061,23.099451,1,"=""050017"""
1978,9.859944,21.742424,1,"=""050017"""
1979,9.974439,23.48757,1,"=""050017"""
1980,10.014247,23.605234,1,"=""050017"""
1981,10.729201,23.002216,1,"=""050017"""
1982,9.820278,23.87178,1,"=""050017"""
1983,10.103099,22.468319,1,"=""050017"""
1984,8.850555,21.99361,1,"=""050017"""
1985,9.650964,22.214834,1,"=""050017"""
1986,9.09588,22.292603,1,"=""050017"""
1987,9.711781,22.413698,1,"=""050017"""
1988,10.499727,23.269672,1,"=""050017"""
1989,9.678905,22.169863,1,"=""050017"""
1990,10.351781,22.894247,1,"=""050017"""
1991,9.883836,23.436438,1,"=""050017"""
1992,9.189041,21.507418,1,"=""050017"""
1993,9.685439,22.578903,1,"=""050017"""
1994,8.872252,23.381044,1,"=""050017"""
1995,9.372802,22.099726,1,"=""050017"""
1996,9.231694,22.459017,1,"=""050017"""
1997,9.778357,23.833698,1,"=""050017"""
1998,10.080274,23.130136,1,"=""050017"""
1999,9.747527,23.15452,1,"=""050017"""
2000,9.953552,22.825409,1,"=""050017"""
2001,9.709589,23.502192,1,"=""050017"""
2002,9.795069,24.599178,1,"=""050017"""
2003,10.396439,23.708492,1,"=""050017"""
2004,9.997268,23.624044,1,"=""050017"""
2005,10.362466,24.043015,1,"=""050017"""
2006,9.644932,25.025753,1,"=""050017"""
2007,11.252603,24.502192,1,"=""050017"""
2008,10.364754,23.531147,1,"=""050017"""
2009,11.349315,24.625753,1,"=""050017"""
2010,10.493151,22.732056,1,"=""050017"""
2011,9.480274,23.539179,1,"=""050017"""
2012,8.758197,23.57623,1,"=""050017"""
2013,10.021917,24.690958,1,"=""050017"""
2014,10.08,24.81178,1,"=""050017"""
2015,10.127671,23.898077,1,"=""050017"""
2016,10.693973,23.875616,1,"=""050017"""
2017,9.679726,25.103846,1,"=""050017"""
2018,10.420822,25.316439,1,"=""050017"""
2019,,,0,
2020,10.169126,23.513115,1,"=""050017"""
2021,,,0,
