Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1910,15.404986,32.251255,1,"=""a34d342d-792c-4a86-b214-668020be0c0a"""
1911,14.422192,32.06493,1,"=""a34d342d-792c-4a86-b214-668020be0c0a"""
1912,15.383333,33.52377,1,"=""a34d342d-792c-4a86-b214-668020be0c0a"""
1913,13.048767,31.915068,1,"=""a34d342d-792c-4a86-b214-668020be0c0a"""
1914,15.199452,32.814835,1,"=""a34d342d-792c-4a86-b214-668020be0c0a"""
1915,16.199726,34.622314,1,"=""a34d342d-792c-4a86-b214-668020be0c0a"""
1916,15.7431755,32.219177,1,"=""a34d342d-792c-4a86-b214-668020be0c0a"""
1917,,,0,
1918,13.284931,31.84137,1,"=""a34d342d-792c-4a86-b214-668020be0c0a"""
1919,14.597808,33.80197,1,"=""a34d342d-792c-4a86-b214-668020be0c0a"""
1920,15.489315,32.056286,1,"=""a34d342d-792c-4a86-b214-668020be0c0a"""
1921,,,0,
1922,14.586274,33.153973,1,"=""a34d342d-792c-4a86-b214-668020be0c0a"""
1923,,,0,
1924,,,0,
1925,13.765841,33.124794,1,"=""a34d342d-792c-4a86-b214-668020be0c0a"""
1926,15.5457535,34.99286,1,"=""a34d342d-792c-4a86-b214-668020be0c0a"""
1927,14.909315,33.192307,1,"=""a34d342d-792c-4a86-b214-668020be0c0a"""
1928,15.844536,34.280327,1,"=""a34d342d-792c-4a86-b214-668020be0c0a"""
1929,14.370995,32.758904,1,"=""a34d342d-792c-4a86-b214-668020be0c0a"""
1930,14.652603,31.796143,1,"=""a34d342d-792c-4a86-b214-668020be0c0a"""
1931,15.037808,34.050137,1,"=""a34d342d-792c-4a86-b214-668020be0c0a"""
1932,15.0185795,33.47705,1,"=""a34d342d-792c-4a86-b214-668020be0c0a"""
1933,15.439726,32.269863,1,"=""a34d342d-792c-4a86-b214-668020be0c0a"""
1934,15.386027,32.83151,1,"=""a34d342d-792c-4a86-b214-668020be0c0a"""
1935,15.592329,33.8537,1,"=""a34d342d-792c-4a86-b214-668020be0c0a"""
1936,15.102204,32.73552,1,"=""a34d342d-792c-4a86-b214-668020be0c0a"""
1937,14.567036,33.09,1,"=""a34d342d-792c-4a86-b214-668020be0c0a"""
1938,15.467671,33.80522,1,"=""a34d342d-792c-4a86-b214-668020be0c0a"""
1939,,,0,
1940,15.106077,32.709835,1,"=""a34d342d-792c-4a86-b214-668020be0c0a"""
1941,14.398904,31.842857,1,"=""a34d342d-792c-4a86-b214-668020be0c0a"""
1942,16.361917,34.254795,1,"=""a34d342d-792c-4a86-b214-668020be0c0a"""
1943,14.60685,33.285206,1,"=""a34d342d-792c-4a86-b214-668020be0c0a"""
1944,14.951639,32.842625,1,"=""a34d342d-792c-4a86-b214-668020be0c0a"""
1945,15.340772,33.342464,1,"=""a34d342d-792c-4a86-b214-668020be0c0a"""
1946,13.750137,33.33671,1,"=""a34d342d-792c-4a86-b214-668020be0c0a"""
1947,15.488889,33.27396,1,"=""a34d342d-792c-4a86-b214-668020be0c0a"""
1948,15.216667,33.57912,1,"=""a34d342d-792c-4a86-b214-668020be0c0a"""
1949,14.668044,32.335716,1,"=""a34d342d-792c-4a86-b214-668020be0c0a"""
