Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1910,13.044383,26.514246,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1911,12.470959,27.480274,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1912,13.070218,27.602747,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1913,13.015343,27.28956,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1914,14.327654,28.923561,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1915,12.951389,27.598078,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1916,12.714206,26.520765,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1917,12.891413,26.389315,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1918,13.486814,27.596987,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1919,13.553699,28.442858,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1920,13.087705,26.814207,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1921,12.865206,27.910166,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1922,12.432329,27.938082,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1923,13.092329,27.803581,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1924,11.934699,26.721857,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1925,12.736712,27.683746,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1926,12.791233,27.55165,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1927,,,0,
1928,13.410959,27.949453,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1929,11.659726,26.908218,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1930,13.677808,28.111507,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1931,12.008219,26.763014,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1932,13.260109,27.198908,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1933,12.726575,27.251507,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1934,12.903582,27.963562,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1935,,,0,
1936,13.016209,27.38,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1937,12.951374,27.429588,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1938,13.15589,27.778082,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1939,,,0,
1940,12.586813,27.995083,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1941,12.997534,26.929316,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1942,13.956474,28.040833,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1943,12.457618,27.178904,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1944,12.290384,27.695354,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1945,12.841208,27.039726,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1946,12.135,27.040274,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1947,,,0,
1948,12.352186,27.761202,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1949,12.676987,26.6,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1950,13.506576,26.97178,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1951,13.473829,28.03315,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1952,13.025683,26.987978,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1953,13.093425,27.687637,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1954,12.987397,27.451508,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1955,13.615342,26.706593,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1956,13.016986,26.441095,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1957,13.352603,28.456165,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1958,13.548219,27.07096,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1959,13.674656,28.182692,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1960,,,0,
1961,13.192011,28.316164,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
1962,13.274176,27.860165,1,"=""94e72df5-3de3-42fa-b918-4bfbe0029b4f"""
