Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1946,13.04169,19.87934,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
1947,13.34325,19.76137,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
1948,13.130328,19.190165,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
1949,13.456164,19.026997,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
1950,,,0,
1951,13.438082,19.751781,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
1952,13.043287,19.63634,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
1953,13.267397,19.513151,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
1954,13.7109585,19.639835,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
1955,13.614246,19.836164,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
1956,13.237396,19.515028,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
1957,13.209641,20.41154,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
1958,13.47563,20.410955,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
1959,14.0865755,20.136263,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
1960,13.34022,19.474516,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
1961,13.656986,19.741644,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
1962,13.37726,19.562466,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
1963,13.727123,19.790934,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
1964,13.193075,20.190384,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
1965,13.347945,20.100273,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
1966,13.26685,19.547253,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
1967,13.35884,19.90989,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
1968,,,0,
1969,13.726575,19.830854,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
1970,13.011813,19.650959,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
1971,13.248352,19.779121,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
1972,13.714835,19.966301,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
1973,14.3290415,20.599176,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
1974,13.533884,19.647398,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
1975,13.777994,20.24199,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
1976,13.574931,19.652908,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
1977,,,0,
1978,,,0,
1979,13.935555,20.286264,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
1980,14.189891,20.92297,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
1981,14.005307,20.274246,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
1982,,,0,
1983,,,0,
1984,,,0,
1985,,,0,
1986,,,0,
1987,,,0,
1988,,,0,
1989,,,0,
1990,,,0,
1991,,,0,
1992,,,0,
1993,13.972549,20.035475,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
1994,,,0,
1995,13.306111,19.614246,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
1996,,,0,
1997,,,0,
1998,,,0,
1999,,,0,
2000,,,0,
2001,,,0,
2002,,,0,
2003,13.984211,20.323835,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
2004,14.070028,20.575842,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
2005,14.2495775,20.99352,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
2006,14.1014,20.685675,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
2007,14.531389,20.811388,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
2008,13.639045,20.126478,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
2009,,,0,
2010,14.418889,20.448343,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
2011,14.31906,20.220549,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
2012,13.745628,20.01694,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
2013,14.404657,21.138905,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
2014,14.775342,21.18544,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
2015,14.433972,20.823013,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
2016,14.821703,21.26858,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
2017,,,0,
2018,14.4956045,20.911781,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
2019,14.726301,21.27863,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
2020,14.68388,20.813389,1,"=""3e9ea94c-ac3d-4181-ade4-d08fc2677e57"""
2021,,,0,
