Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1941,,,0,
1942,23.33259,33.823822,1,"=""001019"""
1943,,,0,
1944,,,0,
1945,,,0,
1946,17.58137,34.068768,1,"=""001019"""
1947,19.001928,33.934246,1,"=""001019"""
1948,18.053553,34.058197,1,"=""001019"""
1949,17.474794,33.29041,1,"=""001019"""
1950,18.54411,33.31401,1,"=""001019"""
1951,19.179396,34.16685,1,"=""001019"""
1952,19.372952,34.8806,1,"=""001019"""
1953,18.735342,34.016438,1,"=""001019"""
1954,19.052603,33.870686,1,"=""001019"""
1955,20.491507,33.323013,1,"=""001019"""
1956,19.953463,33.904385,1,"=""001019"""
1957,19.720718,33.245983,1,"=""001019"""
1958,19.979834,34.99233,1,"=""001019"""
1959,19.946703,34.15165,1,"=""001019"""
1960,18.942148,33.591366,1,"=""001019"""
1961,18.305494,34.007965,1,"=""001019"""
1962,19.112112,34.677536,1,"=""001019"""
1963,18.889042,33.718956,1,"=""001019"""
1964,20.173973,34.374043,1,"=""001019"""
1965,19.026922,34.43812,1,"=""001019"""
1966,20.05928,34.58274,1,"=""001019"""
1967,18.28654,34.24411,1,"=""001019"""
1968,20.522951,33.636337,1,"=""001019"""
1969,19.279451,35.01178,1,"=""001019"""
1970,19.544931,35.388462,1,"=""001019"""
1971,,,0,
1972,19.54071,35.345356,1,"=""001019"""
1973,21.249863,34.551098,1,"=""001019"""
1974,19.76548,33.332603,1,"=""001019"""
1975,20.379177,34.18898,1,"=""001019"""
1976,18.869946,33.90656,1,"=""001019"""
1977,19.40411,33.576984,1,"=""001019"""
1978,20.47686,34.502197,1,"=""001019"""
1979,,,0,
1980,,,0,
1981,20.936712,34.78822,1,"=""001019"""
1982,18.973333,33.819443,1,"=""001019"""
1983,19.968044,34.342937,1,"=""001019"""
1984,,,0,
1985,19.443697,34.694695,1,"=""001019"""
1986,,,0,
1987,,,0,
1988,,,0,
1989,,,0,
1990,20.378296,34.780823,1,"=""001019"""
1991,20.286777,34.640606,1,"=""001019"""
1992,20.394262,35.22131,1,"=""001019"""
1993,20.420547,34.5337,1,"=""001019"""
1994,18.50056,34.419327,1,"=""001019"""
1995,20.266758,34.30193,1,"=""001019"""
1996,19.611944,34.683334,1,"=""001019"""
1997,,,0,
1998,21.395605,35.45055,1,"=""001019"""
1999,19.563812,34.406868,1,"=""001019"""
2000,20.536884,33.823498,1,"=""001019"""
2001,20.14779,34.752876,1,"=""001019"""
2002,20.021917,36.004658,1,"=""001019"""
2003,20.551374,35.535618,1,"=""001019"""
2004,20.3306,34.25109,1,"=""001019"""
2005,21.156199,35.72082,1,"=""001019"""
2006,19.736872,33.66676,1,"=""001019"""
2007,20.631092,34.89053,1,"=""001019"""
2008,,,0,
2009,,,0,
2010,21.650137,34.53664,1,"=""001019"""
2011,19.118458,33.16236,1,"=""001019"""
2012,,,0,
2013,,,0,
2014,20.43096,34.808792,1,"=""001019"""
2015,20.010084,35.24874,1,"=""001019"""
2016,21.7146,36.025204,1,"=""001019"""
2017,20.801939,34.853867,1,"=""001019"""
2018,19.927172,35.691086,1,"=""001019"""
2019,,,0,
2020,20.795343,35.440548,1,"=""001019"""
2021,,,0,
