Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1910,16.406612,29.888397,1,"=""038003"""
1911,15.866028,30.077349,1,"=""038003"""
1912,,,0,
1913,,,0,
1914,,,0,
1915,,,0,
1916,15.789807,30.24011,1,"=""038003"""
1917,,,0,
1918,,,0,
1919,16.571625,31.417355,1,"=""038003"""
1920,,,0,
1921,17.153204,30.017809,1,"=""038003"""
1922,,,0,
1923,16.312359,31.15934,1,"=""038003"""
1924,16.076649,30.599176,1,"=""038003"""
1925,16.192034,30.827946,1,"=""038003"""
1926,16.321547,31.287603,1,"=""038003"""
1927,16.212948,31.009367,1,"=""038003"""
1928,16.987362,31.574656,1,"=""038003"""
1929,,,0,
1930,15.811603,30.91047,1,"=""038003"""
1931,15.917308,31.143955,1,"=""038003"""
1932,,,0,
1933,15.573389,30.443956,1,"=""038003"""
1934,16.014286,30.302465,1,"=""038003"""
1935,16.015598,30.989315,1,"=""038003"""
1936,16.280277,30.415848,1,"=""038003"""
1937,16.039452,30.88767,1,"=""038003"""
1938,16.62857,31.34137,1,"=""038003"""
1939,15.967217,29.440056,1,"=""038003"""
1940,15.856863,30.441208,1,"=""038003"""
1941,,,0,
1942,16.890137,32.561916,1,"=""038003"""
1943,15.802217,31.271746,1,"=""038003"""
1944,15.525833,30.063334,1,"=""038003"""
1945,16.120335,30.78698,1,"=""038003"""
1946,14.939118,30.412912,1,"=""038003"""
1947,,,0,
1948,15.911602,31.278688,1,"=""038003"""
1949,,,0,
1950,15.549315,28.738905,1,"=""038003"""
1951,15.357735,31.079063,1,"=""038003"""
1952,15.902747,30.837845,1,"=""038003"""
1953,15.343014,30.485754,1,"=""038003"""
1954,16.303835,30.781645,1,"=""038003"""
1955,16.68493,30.311764,1,"=""038003"""
1956,15.453973,29.20685,1,"=""038003"""
1957,16.22767,30.97155,1,"=""038003"""
1958,16.907671,31.939835,1,"=""038003"""
1959,16.681768,30.888859,1,"=""038003"""
1960,15.917356,30.322466,1,"=""038003"""
1961,15.989779,31.112707,1,"=""038003"""
1962,16.472055,30.887222,1,"=""038003"""
1963,16.568218,31.059727,1,"=""038003"""
1964,16.583426,31.272678,1,"=""038003"""
1965,16.82865,31.480717,1,"=""038003"""
1966,16.271467,30.30442,1,"=""038003"""
1967,16.837809,31.128492,1,"=""038003"""
1968,17.07096,30.713972,1,"=""038003"""
1969,17.139395,31.080717,1,"=""038003"""
1970,,,0,
1971,,,0,
1972,17.109945,31.791208,1,"=""038003"""
1973,18.100838,31.388021,1,"=""038003"""
1974,15.932596,29.677933,1,"=""038003"""
1975,,,0,
1976,,,0,
1977,,,0,
1978,,,0,
1979,,,0,
1980,17.79754,33.106556,1,"=""038003"""
1981,17.4,31.876438,1,"=""038003"""
1982,17.350555,32.12327,1,"=""038003"""
1983,,,0,
1984,16.903006,30.71939,1,"=""038003"""
1985,17.177872,31.73315,1,"=""038003"""
1986,17.631956,32.182095,1,"=""038003"""
1987,17.700554,31.63139,1,"=""038003"""
1988,,,0,
1989,17.403944,31.070112,1,"=""038003"""
1990,18.093557,31.952892,1,"=""038003"""
1991,,,0,
1992,16.994474,31.58489,1,"=""038003"""
1993,18.350964,32.215702,1,"=""038003"""
1994,16.98889,31.854143,1,"=""038003"""
1995,17.572054,31.546576,1,"=""038003"""
1996,17.899157,32.34508,1,"=""038003"""
1997,17.540607,31.166391,1,"=""038003"""
1998,,,0,
1999,18.296919,31.506027,1,"=""038003"""
2000,,,0,
2001,,,0,
2002,,,0,
2003,,,0,
2004,,,0,
2005,,,0,
2006,,,0,
2007,,,0,
2008,18.214367,32.640335,1,"=""038003"""
2009,,,0,
2010,,,0,
2011,16.880556,31.15124,1,"=""038003"""
2012,,,0,
2013,,,0,
2014,,,0,
2015,,,0,
2016,,,0,
2017,,,0,
2018,,,0,
2019,,,0,
2020,,,0,
2021,,,0,
