Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1923,,,0,
1924,7.9650273,14.610656,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1925,7.663361,14.420499,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1926,8.17135,15.222376,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1927,7.5473685,14.463788,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1928,8.088548,15.708767,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1929,7.7581267,14.909341,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1930,8.273699,15.676165,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1931,7.9501376,14.568131,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1932,8.164246,15.2810955,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1933,7.9626403,14.58892,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1934,8.521918,15.703856,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1935,8.353022,15.179178,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1936,8.060497,15.147541,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1937,8.2839775,15.079726,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1938,8.4711485,15.738843,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1939,8.5195055,15.399725,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1940,8.086236,15.269231,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1941,7.968698,14.98595,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1942,8.214128,15.079501,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1943,7.623677,14.500275,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1944,7.8044443,14.739452,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1945,7.689041,14.901928,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1946,7.750411,14.208493,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1947,8.484022,15.560606,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1948,,,0,
1949,7.5651813,14.426243,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1950,8.066575,15.357418,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1951,,,0,
1952,7.698034,15.089041,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1953,7.7326026,15.053846,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1954,7.7159343,15.344658,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1955,7.832329,15.179558,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1956,8.396995,15.134973,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1957,7.683193,15.224518,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1958,7.6504154,14.803572,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1959,8.257381,15.544414,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1960,,,0,
1961,,,0,
1962,8.173962,15.708659,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1963,8.030137,15.489863,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1964,,,0,
1965,8.000551,15.313536,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1966,,,0,
1967,,,0,
1968,,,0,
1969,,,0,
1970,,,0,
1971,,,0,
1972,,,0,
1973,8.953502,15.933058,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1974,,,0,
1975,8.931681,15.520055,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1976,8.793922,15.245879,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1977,8.746261,15.604383,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1978,8.560164,15.308493,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1979,8.779452,15.64945,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1980,9.09588,15.745902,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1981,9.302514,16.13077,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1982,8.572299,15.783288,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1983,8.582873,15.276795,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1984,8.7635355,15.35,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1985,,,0,
1986,8.55589,15.195211,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1987,,,0,
1988,,,0,
1989,9.278431,16.153782,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1990,,,0,
1991,8.871267,15.3324995,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1992,8.703662,15.032143,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1993,,,0,
1994,,,0,
1995,,,0,
1996,8.368995,14.95522,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1997,8.647753,15.301653,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1998,8.846704,15.730685,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
1999,9.514247,16.292603,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
2000,9.327322,16.182514,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
2001,9.430411,16.136438,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
2002,9.526923,16.108265,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
2003,9.230959,15.8841095,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
2004,8.662568,15.335793,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
2005,9.493699,16.31315,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
2006,8.422192,15.40137,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
2007,9.62274,16.474247,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
2008,8.880601,15.873497,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
2009,9.2482195,15.77726,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
2010,9.310439,16.228767,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
2011,9.116164,15.697535,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
2012,9.420605,16.210382,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
2013,9.450685,16.285753,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
2014,9.471781,16.424658,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
2015,8.863835,15.915069,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
2016,9.698907,16.676502,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
2017,9.495069,16.568768,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
2018,9.591781,16.55315,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
2019,9.160548,16.599178,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
2020,9.091257,16.119398,1,"=""78549963-6012-4587-9e54-a2a9c8869f6d"""
2021,,,0,
