Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1943,,,0,
1944,,,0,
1945,,,0,
1946,,,0,
1947,,,0,
1948,,,0,
1949,,,0,
1950,,,0,
1951,,,0,
1952,12.584153,23.647268,1,"=""8e11f81c-ecef-4d02-b2e2-a0a24ac8367b"""
1953,11.855617,23.635342,1,"=""8e11f81c-ecef-4d02-b2e2-a0a24ac8367b"""
1954,13.6802225,23.104202,1,"=""8e11f81c-ecef-4d02-b2e2-a0a24ac8367b"""
1955,13.289863,23.106575,1,"=""8e11f81c-ecef-4d02-b2e2-a0a24ac8367b"""
1956,12.190934,22.943682,1,"=""8e11f81c-ecef-4d02-b2e2-a0a24ac8367b"""
1957,12.469589,23.761095,1,"=""8e11f81c-ecef-4d02-b2e2-a0a24ac8367b"""
1958,13.841096,23.688187,1,"=""8e11f81c-ecef-4d02-b2e2-a0a24ac8367b"""
1959,13.795891,22.736164,1,"=""8e11f81c-ecef-4d02-b2e2-a0a24ac8367b"""
1960,12.263388,22.92022,1,"=""8e11f81c-ecef-4d02-b2e2-a0a24ac8367b"""
1961,12.094794,22.727945,1,"=""8e11f81c-ecef-4d02-b2e2-a0a24ac8367b"""
1962,12.206575,22.928219,1,"=""8e11f81c-ecef-4d02-b2e2-a0a24ac8367b"""
1963,12.954945,22.801918,1,"=""8e11f81c-ecef-4d02-b2e2-a0a24ac8367b"""
1964,12.399449,23.509918,1,"=""8e11f81c-ecef-4d02-b2e2-a0a24ac8367b"""
1965,,,0,
1966,,,0,
1967,13.364931,23.15,1,"=""8e11f81c-ecef-4d02-b2e2-a0a24ac8367b"""
1968,12.07295,23.741257,1,"=""8e11f81c-ecef-4d02-b2e2-a0a24ac8367b"""
1969,13.245429,23.393955,1,"=""8e11f81c-ecef-4d02-b2e2-a0a24ac8367b"""
1970,12.289166,23.429121,1,"=""8e11f81c-ecef-4d02-b2e2-a0a24ac8367b"""
1971,12.168956,23.33536,1,"=""8e11f81c-ecef-4d02-b2e2-a0a24ac8367b"""
1972,13.060497,23.165546,1,"=""8e11f81c-ecef-4d02-b2e2-a0a24ac8367b"""
1973,,,0,
1974,13.02445,23.241598,1,"=""8e11f81c-ecef-4d02-b2e2-a0a24ac8367b"""
