Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1955,,,0,
1956,,,0,
1957,,,0,
1958,,,0,
1959,,,0,
1960,,,0,
1961,11.169832,25.99504,1,"=""008297"""
1962,,,0,
1963,12.012188,25.170391,1,"=""008297"""
1964,,,0,
1965,11.57,25.388334,1,"=""008297"""
1966,10.594505,25.030472,1,"=""008297"""
1967,,,0,
1968,10.023611,24.355278,1,"=""008297"""
1969,,,0,
1970,,,0,
1971,,,0,
1972,12.040884,26.904709,1,"=""008297"""
1973,11.146814,25.025,1,"=""008297"""
1974,11.426593,25.308033,1,"=""008297"""
1975,11.242738,25.173685,1,"=""008297"""
1976,11.90522,26.517307,1,"=""008297"""
1977,11.919835,26.536915,1,"=""008297"""
1978,12.004109,25.775343,1,"=""008297"""
1979,11.465738,25.880222,1,"=""008297"""
1980,11.506078,25.78898,1,"=""008297"""
1981,11.329639,24.99446,1,"=""008297"""
1982,11.519559,25.634436,1,"=""008297"""
1983,12.090555,25.83967,1,"=""008297"""
1984,10.781408,24.460773,1,"=""008297"""
1985,11.647123,25.888767,1,"=""008297"""
1986,10.896639,24.734636,1,"=""008297"""
1987,,,0,
1988,,,0,
1989,,,0,
1990,10.897808,25.131268,1,"=""008297"""
1991,11.76978,26.153425,1,"=""008297"""
1992,11.4347105,24.757692,1,"=""008297"""
1993,10.880112,25.295822,1,"=""008297"""
1994,11.649296,27.175209,1,"=""008297"""
1995,11.29446,25.309092,1,"=""008297"""
1996,11.423287,26.232513,1,"=""008297"""
1997,11.496154,26.125206,1,"=""008297"""
1998,11.881164,26.29697,1,"=""008297"""
1999,11.933333,25.87445,1,"=""008297"""
2000,11.498361,25.665573,1,"=""008297"""
2001,10.967123,25.501097,1,"=""008297"""
2002,11.527123,26.646027,1,"=""008297"""
2003,11.569041,26.450686,1,"=""008297"""
2004,11.401093,26.175957,1,"=""008297"""
2005,10.80411,25.787397,1,"=""008297"""
2006,11.701918,26.469315,1,"=""008297"""
2007,11.512054,26.27863,1,"=""008297"""
2008,11.68142,25.789618,1,"=""008297"""
2009,11.792877,26.496439,1,"=""008297"""
2010,11.519452,26.799452,1,"=""008297"""
2011,12.59726,26.150684,1,"=""008297"""
2012,11.949727,26.512295,1,"=""008297"""
2013,12.318406,26.788187,1,"=""008297"""
2014,12.421488,27.111603,1,"=""008297"""
2015,12.353022,26.743288,1,"=""008297"""
2016,11.218852,25.142622,1,"=""008297"""
2017,11.758242,26.650137,1,"=""008297"""
2018,11.603836,26.355068,1,"=""008297"""
2019,11.365385,27.868956,1,"=""008297"""
2020,12.081421,26.819672,1,"=""008297"""
2021,,,0,
