Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1910,8.552514,22.128412,1,"=""7dd5ab36-bb92-4682-a5d6-a36bf8c665ca"""
1911,,,0,
1912,8.257222,22.238228,1,"=""7dd5ab36-bb92-4682-a5d6-a36bf8c665ca"""
1913,8.24073,22.24017,1,"=""7dd5ab36-bb92-4682-a5d6-a36bf8c665ca"""
1914,,,0,
1915,,,0,
1916,,,0,
1917,,,0,
1918,,,0,
1919,,,0,
1920,,,0,
1921,,,0,
1922,,,0,
1923,,,0,
1924,,,0,
1925,,,0,
1926,,,0,
1927,,,0,
1928,,,0,
1929,,,0,
1930,,,0,
1931,,,0,
1932,,,0,
1933,,,0,
1934,,,0,
1935,,,0,
1936,,,0,
1937,,,0,
1938,,,0,
1939,,,0,
1940,,,0,
1941,,,0,
1942,,,0,
1943,,,0,
1944,,,0,
1945,,,0,
1946,,,0,
1947,,,0,
1948,,,0,
1949,,,0,
1950,,,0,
1951,,,0,
1952,,,0,
1953,,,0,
1954,,,0,
1955,,,0,
1956,,,0,
1957,,,0,
1958,,,0,
1959,,,0,
1960,,,0,
1961,,,0,
1962,9.267307,22.475824,1,"=""7dd5ab36-bb92-4682-a5d6-a36bf8c665ca"""
1963,9.536639,22.36923,1,"=""7dd5ab36-bb92-4682-a5d6-a36bf8c665ca"""
1964,,,0,
1965,,,0,
1966,,,0,
1967,8.692603,23.046028,1,"=""7dd5ab36-bb92-4682-a5d6-a36bf8c665ca"""
1968,9.4733515,22.393715,1,"=""7dd5ab36-bb92-4682-a5d6-a36bf8c665ca"""
1969,,,0,
1970,,,0,
1971,9.596144,22.226099,1,"=""7dd5ab36-bb92-4682-a5d6-a36bf8c665ca"""
1972,9.089286,23.052877,1,"=""7dd5ab36-bb92-4682-a5d6-a36bf8c665ca"""
1973,9.662327,21.929916,1,"=""7dd5ab36-bb92-4682-a5d6-a36bf8c665ca"""
1974,9.995833,21.718105,1,"=""7dd5ab36-bb92-4682-a5d6-a36bf8c665ca"""
1975,9.766389,22.716156,1,"=""7dd5ab36-bb92-4682-a5d6-a36bf8c665ca"""
1976,8.870248,22.457617,1,"=""7dd5ab36-bb92-4682-a5d6-a36bf8c665ca"""
1977,8.717583,22.876099,1,"=""7dd5ab36-bb92-4682-a5d6-a36bf8c665ca"""
1978,9.18736,22.251657,1,"=""7dd5ab36-bb92-4682-a5d6-a36bf8c665ca"""
1979,9.416253,22.847513,1,"=""7dd5ab36-bb92-4682-a5d6-a36bf8c665ca"""
1980,9.2277775,23.27507,1,"=""7dd5ab36-bb92-4682-a5d6-a36bf8c665ca"""
1981,9.830854,23.03544,1,"=""7dd5ab36-bb92-4682-a5d6-a36bf8c665ca"""
1982,8.964624,23.722006,1,"=""7dd5ab36-bb92-4682-a5d6-a36bf8c665ca"""
1983,,,0,
1984,8.556077,22.273756,1,"=""7dd5ab36-bb92-4682-a5d6-a36bf8c665ca"""
1985,9.2668495,22.670914,1,"=""7dd5ab36-bb92-4682-a5d6-a36bf8c665ca"""
1986,8.95442,21.783978,1,"=""7dd5ab36-bb92-4682-a5d6-a36bf8c665ca"""
1987,,,0,
1988,10.059229,23.18674,1,"=""7dd5ab36-bb92-4682-a5d6-a36bf8c665ca"""
1989,9.558402,22.4239,1,"=""7dd5ab36-bb92-4682-a5d6-a36bf8c665ca"""
1990,9.815385,23.11978,1,"=""7dd5ab36-bb92-4682-a5d6-a36bf8c665ca"""
1991,9.440934,23.038904,1,"=""7dd5ab36-bb92-4682-a5d6-a36bf8c665ca"""
1992,9.262295,21.456043,1,"=""7dd5ab36-bb92-4682-a5d6-a36bf8c665ca"""
1993,9.373973,22.515617,1,"=""7dd5ab36-bb92-4682-a5d6-a36bf8c665ca"""
1994,8.882465,23.204659,1,"=""7dd5ab36-bb92-4682-a5d6-a36bf8c665ca"""
1995,9.084848,22.068682,1,"=""7dd5ab36-bb92-4682-a5d6-a36bf8c665ca"""
1996,8.791643,21.955465,1,"=""7dd5ab36-bb92-4682-a5d6-a36bf8c665ca"""
1997,9.083791,23.465385,1,"=""7dd5ab36-bb92-4682-a5d6-a36bf8c665ca"""
