Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1910,19.854696,32.375,1,"=""029077"""
1911,18.326302,31.865206,1,"=""029077"""
1912,19.430328,32.888493,1,"=""029077"""
1913,18.18232,32.106888,1,"=""029077"""
1914,19.548077,31.864658,1,"=""029077"""
1915,20.121096,33.611233,1,"=""029077"""
1916,19.756987,32.47568,1,"=""029077"""
1917,18.736088,31.818182,1,"=""029077"""
1918,18.306078,32.19423,1,"=""029077"""
1919,19.125069,32.155525,1,"=""029077"""
1920,,,0,
1921,18.929316,31.879559,1,"=""029077"""
1922,18.516209,32.303055,1,"=""029077"""
1923,18.384066,32.312363,1,"=""029077"""
1924,18.99423,32.10055,1,"=""029077"""
1925,18.236164,31.739452,1,"=""029077"""
1926,19.225824,32.65014,1,"=""029077"""
1927,19.135538,32.40165,1,"=""029077"""
1928,19.393698,32.426575,1,"=""029077"""
1929,18.661983,32.02725,1,"=""029077"""
1930,18.995054,31.496143,1,"=""029077"""
1931,19.655495,32.684574,1,"=""029077"""
1932,19.460548,32.300278,1,"=""029077"""
1933,19.88822,31.91044,1,"=""029077"""
1934,19.89507,32.139454,1,"=""029077"""
1935,19.911507,32.174793,1,"=""029077"""
1936,20.012295,32.171585,1,"=""029077"""
1937,19.16,32.098083,1,"=""029077"""
1938,19.96411,32.484657,1,"=""029077"""
1939,18.784637,31.277933,1,"=""029077"""
1940,18.832329,31.595901,1,"=""029077"""
1941,18.75,31.271154,1,"=""029077"""
1942,19.365934,33.18132,1,"=""029077"""
1943,18.951508,32.646576,1,"=""029077"""
1944,18.834152,31.635891,1,"=""029077"""
1945,18.703836,32.059067,1,"=""029077"""
1946,17.942583,32.119453,1,"=""029077"""
1947,19.088951,32.33863,1,"=""029077"""
1948,18.600552,32.523563,1,"=""029077"""
1949,,,0,
1950,18.581917,31.042032,1,"=""029077"""
1951,,,0,
1952,,,0,
1953,,,0,
1954,,,0,
1955,,,0,
1956,,,0,
1957,,,0,
1958,,,0,
1959,,,0,
1960,,,0,
1961,,,0,
1962,,,0,
1963,,,0,
1964,,,0,
1965,,,0,
1966,,,0,
1967,,,0,
1968,,,0,
1969,,,0,
1970,,,0,
1971,19.19945,32.44945,1,"=""029077"""
1972,,,0,
1973,,,0,
1974,,,0,
1975,,,0,
1976,,,0,
1977,,,0,
1978,,,0,
1979,,,0,
1980,,,0,
1981,,,0,
1982,,,0,
1983,,,0,
1984,,,0,
1985,19.666391,32.86033,1,"=""029077"""
1986,,,0,
1987,20.47912,33.078022,1,"=""029077"""
1988,20.897268,34.01639,1,"=""029077"""
1989,20.19449,32.862637,1,"=""029077"""
1990,20.174725,33.561646,1,"=""029077"""
1991,19.877222,33.06313,1,"=""029077"""
1992,20.40082,33.4347,1,"=""029077"""
1993,20.649588,32.409588,1,"=""029077"""
1994,19.873352,32.756714,1,"=""029077"""
1995,,,0,
1996,20.44822,33.25246,1,"=""029077"""
1997,20.095879,32.836987,1,"=""029077"""
1998,21.38137,33.36192,1,"=""029077"""
1999,19.77143,32.623013,1,"=""029077"""
2000,19.898897,32.16777,1,"=""029077"""
2001,20.046429,33.188187,1,"=""029077"""
2002,19.860823,33.33151,1,"=""029077"""
2003,20.593407,33.407967,1,"=""029077"""
2004,20.496449,32.63324,1,"=""029077"""
2005,20.84493,33.546303,1,"=""029077"""
2006,20.066849,31.974247,1,"=""029077"""
2007,20.347124,32.73726,1,"=""029077"""
2008,20.504099,33.03224,1,"=""029077"""
2009,20.03719,33.12452,1,"=""029077"""
2010,21.157417,32.584064,1,"=""029077"""
2011,19.512602,31.915659,1,"=""029077"""
2012,19.551912,32.847267,1,"=""029077"""
2013,21.058517,34.055344,1,"=""029077"""
2014,20.269588,33.29781,1,"=""029077"""
2015,20.789589,34.067856,1,"=""029077"""
2016,21.351934,33.89169,1,"=""029077"""
2017,,,0,
2018,20.311539,33.898075,1,"=""029077"""
2019,20.80165,33.87631,1,"=""029077"""
2020,21.410526,34.051945,1,"=""029077"""
2021,,,0,
