Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1912,,,0,
1913,,,0,
1914,6.448767,22.920275,1,"=""4e116444-b6fd-4273-b3a3-ecda490c6c71"""
1915,6.078904,20.775068,1,"=""4e116444-b6fd-4273-b3a3-ecda490c6c71"""
1916,6.056284,20.26366,1,"=""4e116444-b6fd-4273-b3a3-ecda490c6c71"""
1917,6.413151,19.94011,1,"=""4e116444-b6fd-4273-b3a3-ecda490c6c71"""
1918,5.931233,20.834904,1,"=""4e116444-b6fd-4273-b3a3-ecda490c6c71"""
1919,6.2908587,22.512877,1,"=""4e116444-b6fd-4273-b3a3-ecda490c6c71"""
1920,,,0,
1921,6.763536,21.65507,1,"=""4e116444-b6fd-4273-b3a3-ecda490c6c71"""
1922,5.9975276,21.97867,1,"=""4e116444-b6fd-4273-b3a3-ecda490c6c71"""
1923,6.19116,21.60554,1,"=""4e116444-b6fd-4273-b3a3-ecda490c6c71"""
1924,5.315,19.687778,1,"=""4e116444-b6fd-4273-b3a3-ecda490c6c71"""
1925,,,0,
1926,,,0,
1927,5.005571,21.522346,1,"=""4e116444-b6fd-4273-b3a3-ecda490c6c71"""
1928,,,0,
1929,,,0,
1930,,,0,
1931,5.8220673,20.04588,1,"=""4e116444-b6fd-4273-b3a3-ecda490c6c71"""
1932,,,0,
1933,,,0,
1934,,,0,
1935,,,0,
1936,,,0,
1937,5.783791,21.75361,1,"=""4e116444-b6fd-4273-b3a3-ecda490c6c71"""
1938,,,0,
1939,7.165266,20.900827,1,"=""4e116444-b6fd-4273-b3a3-ecda490c6c71"""
1940,,,0,
1941,5.649041,21.078903,1,"=""4e116444-b6fd-4273-b3a3-ecda490c6c71"""
1942,,,0,
1943,,,0,
1944,,,0,
1945,,,0,
1946,,,0,
1947,,,0,
1948,,,0,
1949,,,0,
1950,,,0,
1951,,,0,
1952,,,0,
1953,5.2314763,20.804155,1,"=""4e116444-b6fd-4273-b3a3-ecda490c6c71"""
1954,5.1292133,21.459776,1,"=""4e116444-b6fd-4273-b3a3-ecda490c6c71"""
1955,,,0,
1956,,,0,
1957,,,0,
1958,,,0,
1959,,,0,
1960,,,0,
1961,,,0,
1962,,,0,
1963,,,0,
1964,,,0,
1965,,,0,
1966,,,0,
1967,,,0,
1968,6.9683332,21.136337,1,"=""4e116444-b6fd-4273-b3a3-ecda490c6c71"""
1969,,,0,
1970,6.113223,20.333796,1,"=""4e116444-b6fd-4273-b3a3-ecda490c6c71"""
1971,6.4779615,21.002762,1,"=""4e116444-b6fd-4273-b3a3-ecda490c6c71"""
1972,,,0,
1973,7.6661158,20.854649,1,"=""4e116444-b6fd-4273-b3a3-ecda490c6c71"""
1974,,,0,
1975,,,0,
1976,6.0861497,21.494692,1,"=""4e116444-b6fd-4273-b3a3-ecda490c6c71"""
1977,,,0,
1978,7.3501377,20.838333,1,"=""4e116444-b6fd-4273-b3a3-ecda490c6c71"""
1979,,,0,
1980,,,0,
1981,,,0,
1982,,,0,
1983,8.061983,21.225754,1,"=""4e116444-b6fd-4273-b3a3-ecda490c6c71"""
1984,5.7258244,20.930769,1,"=""4e116444-b6fd-4273-b3a3-ecda490c6c71"""
1985,6.314763,21.139277,1,"=""4e116444-b6fd-4273-b3a3-ecda490c6c71"""
1986,5.8658404,20.794214,1,"=""4e116444-b6fd-4273-b3a3-ecda490c6c71"""
1987,6.0063186,21.471506,1,"=""4e116444-b6fd-4273-b3a3-ecda490c6c71"""
1988,7.7802196,22.097803,1,"=""4e116444-b6fd-4273-b3a3-ecda490c6c71"""
1989,7.1257534,21.101095,1,"=""4e116444-b6fd-4273-b3a3-ecda490c6c71"""
1990,7.35863,21.740547,1,"=""4e116444-b6fd-4273-b3a3-ecda490c6c71"""
1991,6.827198,22.054247,1,"=""4e116444-b6fd-4273-b3a3-ecda490c6c71"""
1992,7.206868,20.38634,1,"=""4e116444-b6fd-4273-b3a3-ecda490c6c71"""
1993,6.814325,21.064384,1,"=""4e116444-b6fd-4273-b3a3-ecda490c6c71"""
1994,6.2883334,21.896439,1,"=""4e116444-b6fd-4273-b3a3-ecda490c6c71"""
1995,7.0249314,20.54821,1,"=""4e116444-b6fd-4273-b3a3-ecda490c6c71"""
1996,6.4254146,20.610468,1,"=""4e116444-b6fd-4273-b3a3-ecda490c6c71"""
1997,6.4173183,22.481667,1,"=""4e116444-b6fd-4273-b3a3-ecda490c6c71"""
1998,6.6301675,21.841667,1,"=""4e116444-b6fd-4273-b3a3-ecda490c6c71"""
1999,6.8567414,22.114721,1,"=""4e116444-b6fd-4273-b3a3-ecda490c6c71"""
2000,7.435574,21.488121,1,"=""4e116444-b6fd-4273-b3a3-ecda490c6c71"""
