Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1950,,,0,
1951,9.42274,24.064932,1,"=""010286"""
1952,8.990385,24.118357,1,"=""010286"""
1953,9.538082,23.97178,1,"=""010286"""
1954,9.246849,24.658905,1,"=""010286"""
1955,9.587362,23.139286,1,"=""010286"""
1956,,,0,
1957,,,0,
1958,10.568785,24.70411,1,"=""010286"""
1959,10.988154,25.066483,1,"=""010286"""
1960,9.180494,23.784065,1,"=""010286"""
1961,10.4897785,25.183195,1,"=""010286"""
1962,10.377809,24.90548,1,"=""010286"""
1963,10.987397,24.016712,1,"=""010286"""
1964,9.753297,23.556198,1,"=""010286"""
1965,10.551945,24.198347,1,"=""010286"""
1966,9.529863,23.927671,1,"=""010286"""
1967,10.289503,24.603031,1,"=""010286"""
1968,8.430685,23.119726,1,"=""010286"""
1969,9.744506,25.169506,1,"=""010286"""
1970,10.018733,24.565384,1,"=""010286"""
1971,9.162327,23.560774,1,"=""010286"""
1972,10.766111,25.909668,1,"=""010286"""
1973,10.224726,24.17989,1,"=""010286"""
1974,10.182873,24.374033,1,"=""010286"""
1975,9.922438,24.527147,1,"=""010286"""
1976,10.7934065,25.373627,1,"=""010286"""
1977,10.768245,25.784487,1,"=""010286"""
1978,10.878904,24.981543,1,"=""010286"""
1979,,,0,
1980,,,0,
1981,10.384444,24.14072,1,"=""010286"""
1982,,,0,
1983,10.879832,25.446089,1,"=""010286"""
1984,9.740109,24.260164,1,"=""010286"""
1985,10.444445,25.339725,1,"=""010286"""
1986,9.828297,24.037088,1,"=""010286"""
1987,10.710497,25.054144,1,"=""010286"""
1988,10.776454,25.160278,1,"=""010286"""
1989,10.173962,24.69199,1,"=""010286"""
1990,,,0,
1991,,,0,
1992,11.161773,24.205555,1,"=""010286"""
1993,10.208011,24.68536,1,"=""010286"""
1994,10.329476,26.352892,1,"=""010286"""
1995,10.368681,24.643406,1,"=""010286"""
1996,10.678415,25.669945,1,"=""010286"""
1997,,,0,
1998,,,0,
1999,,,0,
2000,10.000554,25.117086,1,"=""010286"""
2001,9.731933,25.133059,1,"=""010286"""
2002,10.209393,26.092329,1,"=""010286"""
2003,10.88453,25.668493,1,"=""010286"""
2004,10.569589,25.782465,1,"=""010286"""
2005,9.761643,25.23863,1,"=""010286"""
2006,10.112912,25.980549,1,"=""010286"""
2007,9.785635,26.090633,1,"=""010286"""
2008,10.211203,25.691803,1,"=""010286"""
2009,10.315746,26.263813,1,"=""010286"""
2010,9.872452,26.758402,1,"=""010286"""
2011,11.631405,26.126648,1,"=""010286"""
2012,10.571858,26.700548,1,"=""010286"""
2013,11.283288,26.421917,1,"=""010286"""
2014,11.182739,26.6739,1,"=""010286"""
2015,11.122466,27.082693,1,"=""010286"""
2016,10.062022,24.958197,1,"=""010286"""
2017,10.4205475,26.128452,1,"=""010286"""
2018,10.65221,26.12702,1,"=""010286"""
2019,10.114011,27.371979,1,"=""010286"""
2020,10.785519,26.74274,1,"=""010286"""
2021,,,0,
