Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Dunedin, Btl Gardens,5375,I50852,-45.860,170.522,73,G,N/A
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Max_min: Daily
Station,Date(UTC),Tmax(C),Period(Hrs),Tmin(C),Period(Hrs),Tgmin(C),Period(Hrs),Tmean(C),RHmean(%),Period(Hrs),Freq
5375,19130211:2100,13.9,24,6.1,24,-,-,-,-,-,D
5375,19130212:2100,18.3,24,3.9,24,-,-,-,-,-,D
5375,19130213:2100,10.0,24,3.9,24,-,-,-,-,-,D
5375,19130214:2100,20.0,24,7.8,24,-,-,-,-,-,D
5375,19130215:2100,16.4,24,13.6,24,-,-,-,-,-,D
5375,19130216:2100,22.8,24,11.7,24,-,-,-,-,-,D
5375,19130217:2100,17.2,24,12.2,24,-,-,-,-,-,D
5375,19130218:2100,26.1,24,10.6,24,-,-,-,-,-,D
5375,19130219:2100,16.1,24,9.4,24,-,-,-,-,-,D
5375,19130220:2100,13.3,24,8.9,24,-,-,-,-,-,D
5375,19130221:2100,12.2,24,7.8,24,-,-,-,-,-,D
5375,19130222:2100,10.6,24,4.4,24,-,-,-,-,-,D
5375,19130223:2100,13.9,24,8.3,24,-,-,-,-,-,D
5375,19130224:2100,13.9,24,6.7,24,-,-,-,-,-,D
5375,19130225:2100,21.1,24,10.0,24,-,-,-,-,-,D
5375,19130226:2100,15.0,24,6.7,24,-,-,-,-,-,D
5375,19130227:2100,20.0,24,9.4,24,-,-,-,-,-,D
5375,19130228:2100,18.9,24,6.1,24,-,-,-,-,-,D
5375,19130301:2100,18.9,24,8.9,24,-,-,-,-,-,D
5375,19130302:2100,21.1,24,11.1,24,-,-,-,-,-,D
5375,19130303:2100,25.0,24,7.2,24,-,-,-,-,-,D
5375,19130304:2100,21.7,24,7.8,24,-,-,-,-,-,D
5375,19130305:2100,21.1,24,15.0,24,-,-,-,-,-,D
5375,19130306:2100,28.3,24,8.9,24,-,-,-,-,-,D
5375,19130307:2100,11.1,24,8.9,24,-,-,-,-,-,D
5375,19130308:2100,12.2,24,7.8,24,-,-,-,-,-,D
5375,19130309:2100,13.9,24,6.7,24,-,-,-,-,-,D
5375,19130310:2100,12.2,24,8.3,24,-,-,-,-,-,D
5375,19130311:2100,14.2,24,11.4,24,-,-,-,-,-,D
5375,19130312:2100,15.8,24,10.8,24,-,-,-,-,-,D
5375,19130313:2100,15.0,24,11.7,24,-,-,-,-,-,D
5375,19130314:2100,17.2,24,12.2,24,-,-,-,-,-,D
5375,19130315:2100,21.1,24,11.7,24,-,-,-,-,-,D
5375,19130316:2100,22.2,24,12.8,24,-,-,-,-,-,D
5375,19130317:2100,20.6,24,10.0,24,-,-,-,-,-,D
5375,19130318:2100,18.3,24,9.4,24,-,-,-,-,-,D
5375,19130319:2100,20.0,24,8.3,24,-,-,-,-,-,D
5375,19130320:2100,16.7,24,10.6,24,-,-,-,-,-,D
5375,19130321:2100,13.9,24,7.2,24,-,-,-,-,-,D
5375,19130322:2100,8.9,24,5.6,24,-,-,-,-,-,D
5375,19130323:2100,9.4,24,7.2,24,-,-,-,-,-,D
5375,19130324:2100,10.6,24,7.8,24,-,-,-,-,-,D
5375,19130325:2100,13.9,24,8.9,24,-,-,-,-,-,D
5375,19130326:2100,14.4,24,13.3,24,-,-,-,-,-,D
5375,19130327:2100,16.1,24,6.1,24,-,-,-,-,-,D
5375,19130328:2100,9.4,24,5.6,24,-,-,-,-,-,D
5375,19130329:2100,11.1,24,5.0,24,-,-,-,-,-,D
5375,19130330:2100,13.3,24,6.7,24,-,-,-,-,-,D
5375,19130331:2100,16.1,24,10.0,24,-,-,-,-,-,D
5375,19130401:2100,15.0,24,8.3,24,-,-,-,-,-,D
5375,19130402:2100,15.0,24,7.8,24,-,-,-,-,-,D
5375,19130403:2100,15.0,24,5.0,24,-,-,-,-,-,D
5375,19130404:2100,7.8,24,3.3,24,-,-,-,-,-,D
5375,19130405:2100,7.2,24,3.3,24,-,-,-,-,-,D
5375,19130406:2100,9.4,24,3.3,24,-,-,-,-,-,D
5375,19130407:2100,9.4,24,2.8,24,-,-,-,-,-,D
5375,19130408:2100,15.6,24,6.7,24,-,-,-,-,-,D
5375,19130409:2100,16.7,24,7.2,24,-,-,-,-,-,D
5375,19130410:2100,19.7,24,6.9,24,-,-,-,-,-,D
5375,19130411:2100,18.3,24,7.8,24,-,-,-,-,-,D
5375,19130412:2100,7.8,24,3.9,24,-,-,-,-,-,D
5375,19130413:2100,10.6,24,2.8,24,-,-,-,-,-,D
5375,19130414:2100,12.8,24,8.3,24,-,-,-,-,-,D
5375,19130415:2100,17.8,24,4.4,24,-,-,-,-,-,D
5375,19130416:2100,10.0,24,4.4,24,-,-,-,-,-,D
5375,19130417:2100,11.1,24,3.3,24,-,-,-,-,-,D
5375,19130418:2100,14.4,24,8.3,24,-,-,-,-,-,D
5375,19130419:2100,14.4,24,7.8,24,-,-,-,-,-,D
5375,19130420:2100,14.4,24,3.3,24,-,-,-,-,-,D
5375,19130421:2100,14.4,24,3.3,24,-,-,-,-,-,D
5375,19130422:2100,14.4,24,8.9,24,-,-,-,-,-,D
5375,19130423:2100,13.3,24,6.7,24,-,-,-,-,-,D
5375,19130424:2100,12.2,24,2.2,24,-,-,-,-,-,D
5375,19130425:2100,16.1,24,7.8,24,-,-,-,-,-,D
5375,19130426:2100,16.7,24,6.7,24,-,-,-,-,-,D
5375,19130427:2100,18.9,24,7.8,24,-,-,-,-,-,D
5375,19130428:2100,13.3,24,6.1,24,-,-,-,-,-,D
5375,19130429:2100,8.3,24,6.1,24,-,-,-,-,-,D
5375,19130430:2100,9.4,24,3.3,24,-,-,-,-,-,D
5375,19130501:2100,8.3,24,2.8,24,-,-,-,-,-,D
5375,19130502:2100,6.7,24,4.4,24,-,-,-,-,-,D
5375,19130503:2100,6.1,24,3.9,24,-,-,-,-,-,D
5375,19130504:2100,7.2,24,1.1,24,-,-,-,-,-,D
5375,19130505:2100,8.3,24,2.2,24,-,-,-,-,-,D
5375,19130506:2100,9.4,24,3.9,24,-,-,-,-,-,D
5375,19130507:2100,11.7,24,2.8,24,-,-,-,-,-,D
5375,19130508:2100,8.1,24,0.6,24,-,-,-,-,-,D
5375,19130509:2100,7.2,24,2.2,24,-,-,-,-,-,D
5375,19130510:2100,8.3,24,3.9,24,-,-,-,-,-,D
5375,19130511:2100,10.0,24,5.6,24,-,-,-,-,-,D
5375,19130512:2100,9.4,24,5.6,24,-,-,-,-,-,D
5375,19130513:2100,13.9,24,2.8,24,-,-,-,-,-,D
5375,19130514:2100,7.2,24,3.3,24,-,-,-,-,-,D
5375,19130515:2100,9.4,24,5.6,24,-,-,-,-,-,D
5375,19130516:2100,11.1,24,3.3,24,-,-,-,-,-,D
5375,19130517:2100,12.8,24,2.8,24,-,-,-,-,-,D
5375,19130518:2100,12.2,24,5.0,24,-,-,-,-,-,D
5375,19130519:2100,10.0,24,2.8,24,-,-,-,-,-,D
5375,19130520:2100,6.1,24,2.8,24,-,-,-,-,-,D
5375,19130521:2100,11.1,24,5.6,24,-,-,-,-,-,D
5375,19130522:2100,16.1,24,7.2,24,-,-,-,-,-,D
5375,19130523:2100,17.8,24,8.3,24,-,-,-,-,-,D
5375,19130524:2100,16.1,24,4.4,24,-,-,-,-,-,D
5375,19130525:2100,16.7,24,3.9,24,-,-,-,-,-,D
5375,19130526:2100,16.7,24,4.4,24,-,-,-,-,-,D
5375,19130527:2100,19.4,24,3.3,24,-,-,-,-,-,D
5375,19130528:2100,7.8,24,3.3,24,-,-,-,-,-,D
5375,19130529:2100,8.3,24,3.9,24,-,-,-,-,-,D
5375,19130530:2100,10.6,24,1.7,24,-,-,-,-,-,D
5375,19130531:2100,8.9,24,5.6,24,-,-,-,-,-,D
5375,19130601:2100,10.0,24,7.2,24,-,-,-,-,-,D
5375,19130602:2100,12.2,24,5.0,24,-,-,-,-,-,D
5375,19130603:2100,10.6,24,4.4,24,-,-,-,-,-,D
5375,19130604:2100,15.6,24,3.3,24,-,-,-,-,-,D
5375,19130605:2100,8.3,24,2.8,24,-,-,-,-,-,D
5375,19130606:2100,12.2,24,6.1,24,-,-,-,-,-,D
5375,19130607:2100,11.7,24,1.7,24,-,-,-,-,-,D
5375,19130608:2100,7.8,24,2.2,24,-,-,-,-,-,D
5375,19130609:2100,7.2,24,1.7,24,-,-,-,-,-,D
5375,19130610:2100,10.0,24,3.9,24,-,-,-,-,-,D
5375,19130611:2100,10.6,24,3.9,24,-,-,-,-,-,D
5375,19130612:2100,9.4,24,1.7,24,-,-,-,-,-,D
5375,19130613:2100,10.0,24,4.4,24,-,-,-,-,-,D
5375,19130614:2100,12.8,24,4.4,24,-,-,-,-,-,D
5375,19130615:2100,7.8,24,1.7,24,-,-,-,-,-,D
5375,19130616:2100,13.3,24,4.4,24,-,-,-,-,-,D
5375,19130617:2100,16.1,24,5.0,24,-,-,-,-,-,D
5375,19130618:2100,14.4,24,3.3,24,-,-,-,-,-,D
5375,19130619:2100,15.0,24,3.9,24,-,-,-,-,-,D
5375,19130620:2100,8.3,24,3.3,24,-,-,-,-,-,D
5375,19130621:2100,8.3,24,2.8,24,-,-,-,-,-,D
5375,19130622:2100,6.7,24,0.6,24,-,-,-,-,-,D
5375,19130623:2100,6.7,24,2.2,24,-,-,-,-,-,D
5375,19130624:2100,7.8,24,5.6,24,-,-,-,-,-,D
5375,19130625:2100,9.4,24,4.4,24,-,-,-,-,-,D
5375,19130626:2100,7.8,24,3.9,24,-,-,-,-,-,D
5375,19130627:2100,11.1,24,3.9,24,-,-,-,-,-,D
5375,19130628:2100,10.6,24,-0.6,24,-,-,-,-,-,D
5375,19130629:2100,10.0,24,0.0,24,-,-,-,-,-,D
5375,19130630:2100,8.3,24,2.8,24,-,-,-,-,-,D
5375,19130701:2100,9.4,24,5.6,24,-,-,-,-,-,D
5375,19130702:2100,9.4,24,2.8,24,-,-,-,-,-,D
5375,19130703:2100,11.1,24,2.8,24,-,-,-,-,-,D
5375,19130704:2100,5.6,24,-0.6,24,-,-,-,-,-,D
5375,19130705:2100,7.2,24,1.7,24,-,-,-,-,-,D
5375,19130706:2100,10.0,24,2.2,24,-,-,-,-,-,D
5375,19130707:2100,13.9,24,3.3,24,-,-,-,-,-,D
5375,19130708:2100,10.6,24,3.9,24,-,-,-,-,-,D
5375,19130709:2100,7.8,24,2.2,24,-,-,-,-,-,D
5375,19130710:2100,7.8,24,-1.1,24,-,-,-,-,-,D
5375,19130711:2100,9.4,24,1.7,24,-,-,-,-,-,D
5375,19130712:2100,11.1,24,5.0,24,-,-,-,-,-,D
5375,19130713:2100,12.2,24,3.3,24,-,-,-,-,-,D
5375,19130714:2100,10.0,24,5.6,24,-,-,-,-,-,D
5375,19130715:2100,9.4,24,4.4,24,-,-,-,-,-,D
5375,19130716:2100,15.0,24,6.1,24,-,-,-,-,-,D
5375,19130717:2100,17.2,24,10.6,24,-,-,-,-,-,D
5375,19130718:2100,14.4,24,7.8,24,-,-,-,-,-,D
5375,19130719:2100,12.2,24,6.7,24,-,-,-,-,-,D
5375,19130720:2100,7.8,24,5.6,24,-,-,-,-,-,D
5375,19130721:2100,6.7,24,4.4,24,-,-,-,-,-,D
5375,19130722:2100,8.9,24,1.7,24,-,-,-,-,-,D
5375,19130723:2100,9.4,24,3.3,24,-,-,-,-,-,D
5375,19130724:2100,10.0,24,4.4,24,-,-,-,-,-,D
5375,19130725:2100,11.7,24,4.4,24,-,-,-,-,-,D
5375,19130726:2100,13.9,24,5.6,24,-,-,-,-,-,D
5375,19130727:2100,9.4,24,5.0,24,-,-,-,-,-,D
5375,19130728:2100,11.1,24,2.2,24,-,-,-,-,-,D
5375,19130729:2100,10.6,24,3.3,24,-,-,-,-,-,D
5375,19130730:2100,10.0,24,6.7,24,-,-,-,-,-,D
5375,19130731:2100,10.0,24,5.6,24,-,-,-,-,-,D
5375,19130801:2100,10.0,24,3.3,24,-,-,-,-,-,D
5375,19130802:2100,15.0,24,6.7,24,-,-,-,-,-,D
5375,19130803:2100,14.4,24,3.9,24,-,-,-,-,-,D
5375,19130804:2100,9.4,24,1.7,24,-,-,-,-,-,D
5375,19130805:2100,12.8,24,1.7,24,-,-,-,-,-,D
5375,19130806:2100,12.2,24,4.4,24,-,-,-,-,-,D
5375,19130807:2100,10.6,24,6.7,24,-,-,-,-,-,D
5375,19130808:2100,9.4,24,5.0,24,-,-,-,-,-,D
5375,19130809:2100,11.1,24,5.6,24,-,-,-,-,-,D
5375,19130810:2100,12.8,24,3.3,24,-,-,-,-,-,D
5375,19130811:2100,10.6,24,5.0,24,-,-,-,-,-,D
5375,19130812:2100,7.2,24,5.6,24,-,-,-,-,-,D
5375,19130813:2100,7.2,24,6.1,24,-,-,-,-,-,D
5375,19130814:2100,7.2,24,3.3,24,-,-,-,-,-,D
5375,19130815:2100,7.8,24,4.4,24,-,-,-,-,-,D
5375,19130816:2100,9.4,24,3.9,24,-,-,-,-,-,D
5375,19130817:2100,15.0,24,5.0,24,-,-,-,-,-,D
5375,19130818:2100,11.1,24,3.3,24,-,-,-,-,-,D
5375,19130819:2100,10.0,24,2.2,24,-,-,-,-,-,D
5375,19130820:2100,11.1,24,4.4,24,-,-,-,-,-,D
5375,19130821:2100,12.8,24,6.1,24,-,-,-,-,-,D
5375,19130822:2100,11.1,24,6.1,24,-,-,-,-,-,D
5375,19130823:2100,7.8,24,2.2,24,-,-,-,-,-,D
5375,19130824:2100,6.7,24,1.1,24,-,-,-,-,-,D
5375,19130825:2100,6.7,24,1.1,24,-,-,-,-,-,D
5375,19130826:2100,7.8,24,0.0,24,-,-,-,-,-,D
5375,19130827:2100,8.9,24,3.3,24,-,-,-,-,-,D
5375,19130828:2100,9.4,24,0.6,24,-,-,-,-,-,D
5375,19130829:2100,13.3,24,2.2,24,-,-,-,-,-,D
5375,19130830:2100,16.1,24,6.1,24,-,-,-,-,-,D
5375,19130831:2100,8.3,24,1.7,24,-,-,-,-,-,D
5375,19130901:2100,14.4,24,5.0,24,-,-,-,-,-,D
5375,19130902:2100,12.8,24,3.3,24,-,-,-,-,-,D
5375,19130903:2100,14.4,24,6.7,24,-,-,-,-,-,D
5375,19130904:2100,16.1,24,2.2,24,-,-,-,-,-,D
5375,19130905:2100,11.7,24,2.8,24,-,-,-,-,-,D
5375,19130906:2100,16.4,24,3.6,24,-,-,-,-,-,D
5375,19130907:2100,18.3,24,8.9,24,-,-,-,-,-,D
5375,19130908:2100,12.2,24,5.6,24,-,-,-,-,-,D
5375,19130909:2100,17.2,24,3.3,24,-,-,-,-,-,D
5375,19130910:2100,8.3,24,1.7,24,-,-,-,-,-,D
5375,19130911:2100,12.8,24,3.3,24,-,-,-,-,-,D
5375,19130912:2100,8.3,24,5.0,24,-,-,-,-,-,D
5375,19130913:2100,11.1,24,7.2,24,-,-,-,-,-,D
5375,19130914:2100,16.1,24,6.7,24,-,-,-,-,-,D
5375,19130915:2100,18.9,24,8.9,24,-,-,-,-,-,D
5375,19130916:2100,18.3,24,12.2,24,-,-,-,-,-,D
5375,19130917:2100,19.4,24,7.2,24,-,-,-,-,-,D
5375,19130918:2100,14.4,24,3.9,24,-,-,-,-,-,D
5375,19130919:2100,17.5,24,9.2,24,-,-,-,-,-,D
5375,19130920:2100,18.3,24,14.4,24,-,-,-,-,-,D
5375,19130921:2100,17.8,24,7.8,24,-,-,-,-,-,D
5375,19130922:2100,10.6,24,8.9,24,-,-,-,-,-,D
5375,19130923:2100,12.2,24,8.9,24,-,-,-,-,-,D
5375,19130924:2100,13.9,24,8.9,24,-,-,-,-,-,D
5375,19130925:2100,14.4,24,8.9,24,-,-,-,-,-,D
5375,19130926:2100,17.2,24,7.2,24,-,-,-,-,-,D
5375,19130927:2100,12.2,24,3.9,24,-,-,-,-,-,D
5375,19130928:2100,15.6,24,7.2,24,-,-,-,-,-,D
5375,19130929:2100,12.8,24,2.8,24,-,-,-,-,-,D
5375,19130930:2100,12.8,24,6.7,24,-,-,-,-,-,D
5375,19131001:2100,15.0,24,2.8,24,-,-,-,-,-,D
5375,19131002:2100,10.0,24,4.4,24,-,-,-,-,-,D
5375,19131003:2100,15.0,24,6.1,24,-,-,-,-,-,D
5375,19131004:2100,14.4,24,5.6,24,-,-,-,-,-,D
5375,19131005:2100,13.9,24,3.9,24,-,-,-,-,-,D
5375,19131006:2100,15.6,24,3.3,24,-,-,-,-,-,D
5375,19131007:2100,17.5,24,4.2,24,-,-,-,-,-,D
5375,19131008:2100,11.7,24,5.6,24,-,-,-,-,-,D
5375,19131009:2100,12.8,24,3.9,24,-,-,-,-,-,D
5375,19131010:2100,14.2,24,8.1,24,-,-,-,-,-,D
5375,19131011:2100,13.9,24,7.8,24,-,-,-,-,-,D
5375,19131012:2100,9.4,24,7.8,24,-,-,-,-,-,D
5375,19131013:2100,15.3,24,5.8,24,-,-,-,-,-,D
5375,19131014:2100,16.7,24,10.0,24,-,-,-,-,-,D
5375,19131015:2100,24.4,24,10.0,24,-,-,-,-,-,D
5375,19131016:2100,16.1,24,3.9,24,-,-,-,-,-,D
5375,19131017:2100,12.8,24,5.6,24,-,-,-,-,-,D
5375,19131018:2100,12.2,24,5.6,24,-,-,-,-,-,D
5375,19131019:2100,14.4,24,7.2,24,-,-,-,-,-,D
5375,19131020:2100,12.8,24,7.2,24,-,-,-,-,-,D
5375,19131021:2100,15.6,24,7.2,24,-,-,-,-,-,D
5375,19131022:2100,15.0,24,5.0,24,-,-,-,-,-,D
5375,19131023:2100,17.2,24,7.8,24,-,-,-,-,-,D
5375,19131024:2100,20.0,24,7.8,24,-,-,-,-,-,D
5375,19131025:2100,18.9,24,8.3,24,-,-,-,-,-,D
5375,19131026:2100,24.7,24,12.5,24,-,-,-,-,-,D
5375,19131027:2100,23.3,24,7.8,24,-,-,-,-,-,D
5375,19131028:2100,8.9,24,3.3,24,-,-,-,-,-,D
5375,19131029:2100,20.6,24,8.3,24,-,-,-,-,-,D
5375,19131030:2100,23.9,24,10.0,24,-,-,-,-,-,D
5375,19131031:2100,12.2,24,7.8,24,-,-,-,-,-,D
5375,19131101:2100,12.2,24,4.4,24,-,-,-,-,-,D
5375,19131102:2100,14.4,24,9.4,24,-,-,-,-,-,D
5375,19131103:2100,12.8,24,8.3,24,-,-,-,-,-,D
5375,19131104:2100,10.0,24,6.1,24,-,-,-,-,-,D
5375,19131105:2100,9.4,24,6.7,24,-,-,-,-,-,D
5375,19131106:2100,10.6,24,6.7,24,-,-,-,-,-,D
5375,19131107:2100,13.9,24,5.0,24,-,-,-,-,-,D
5375,19131108:2100,18.3,24,7.8,24,-,-,-,-,-,D
5375,19131109:2100,15.6,24,4.4,24,-,-,-,-,-,D
5375,19131110:2100,13.3,24,9.4,24,-,-,-,-,-,D
5375,19131111:2100,12.8,24,4.4,24,-,-,-,-,-,D
5375,19131112:2100,11.1,24,4.4,24,-,-,-,-,-,D
5375,19131113:2100,12.8,24,7.8,24,-,-,-,-,-,D
5375,19131114:2100,13.9,24,7.8,24,-,-,-,-,-,D
5375,19131115:2100,14.4,24,10.6,24,-,-,-,-,-,D
5375,19131116:2100,14.4,24,9.4,24,-,-,-,-,-,D
5375,19131117:2100,16.1,24,5.6,24,-,-,-,-,-,D
5375,19131118:2100,16.7,24,5.0,24,-,-,-,-,-,D
5375,19131119:2100,18.3,24,5.6,24,-,-,-,-,-,D
5375,19131120:2100,18.9,24,11.1,24,-,-,-,-,-,D
5375,19131121:2100,18.9,24,11.7,24,-,-,-,-,-,D
5375,19131122:2100,21.7,24,7.8,24,-,-,-,-,-,D
5375,19131123:2100,16.7,24,10.6,24,-,-,-,-,-,D
5375,19131124:2100,18.9,24,9.4,24,-,-,-,-,-,D
5375,19131125:2100,15.0,24,8.3,24,-,-,-,-,-,D
5375,19131126:2100,12.2,24,7.8,24,-,-,-,-,-,D
5375,19131127:2100,15.6,24,6.7,24,-,-,-,-,-,D
5375,19131128:2100,13.9,24,6.1,24,-,-,-,-,-,D
5375,19131129:2100,13.9,24,5.6,24,-,-,-,-,-,D
5375,19131130:2100,13.3,24,6.1,24,-,-,-,-,-,D
5375,19131201:2100,12.8,24,5.0,24,-,-,-,-,-,D
5375,19131202:2100,10.0,24,5.6,24,-,-,-,-,-,D
5375,19131203:2100,11.1,24,5.0,24,-,-,-,-,-,D
5375,19131204:2100,14.4,24,9.4,24,-,-,-,-,-,D
5375,19131205:2100,15.6,24,9.4,24,-,-,-,-,-,D
5375,19131206:2100,15.0,24,11.1,24,-,-,-,-,-,D
5375,19131207:2100,16.1,24,10.6,24,-,-,-,-,-,D
5375,19131208:2100,13.9,24,11.1,24,-,-,-,-,-,D
5375,19131209:2100,14.4,24,11.1,24,-,-,-,-,-,D
5375,19131210:2100,13.9,24,11.1,24,-,-,-,-,-,D
5375,19131211:2100,16.1,24,11.7,24,-,-,-,-,-,D
5375,19131212:2100,13.9,24,10.0,24,-,-,-,-,-,D
5375,19131213:2100,12.2,24,6.1,24,-,-,-,-,-,D
5375,19131214:2100,12.8,24,8.3,24,-,-,-,-,-,D
5375,19131215:2100,12.8,24,4.4,24,-,-,-,-,-,D
5375,19131216:2100,12.8,24,7.2,24,-,-,-,-,-,D
5375,19131217:2100,15.6,24,8.9,24,-,-,-,-,-,D
5375,19131218:2100,13.9,24,8.3,24,-,-,-,-,-,D
5375,19131219:2100,13.3,24,6.1,24,-,-,-,-,-,D
5375,19131220:2100,17.8,24,7.8,24,-,-,-,-,-,D
5375,19131221:2100,16.7,24,9.4,24,-,-,-,-,-,D
5375,19131222:2100,20.0,24,9.4,24,-,-,-,-,-,D
5375,19131223:2100,23.9,24,12.2,24,-,-,-,-,-,D
5375,19131224:2100,20.0,24,13.3,24,-,-,-,-,-,D
5375,19131225:2100,25.0,24,13.9,24,-,-,-,-,-,D
5375,19131226:2100,25.6,24,10.6,24,-,-,-,-,-,D
5375,19131227:2100,21.1,24,10.0,24,-,-,-,-,-,D
5375,19131228:2100,19.4,24,11.7,24,-,-,-,-,-,D
5375,19131229:2100,18.3,24,8.9,24,-,-,-,-,-,D
5375,19131230:2100,25.0,24,13.9,24,-,-,-,-,-,D
5375,19131231:2100,25.6,24,8.3,24,-,-,-,-,-,D
5375,19140101:2100,16.7,24,9.4,24,-,-,-,-,-,D
5375,19140102:2100,15.6,24,6.1,24,-,-,-,-,-,D
5375,19140103:2100,18.3,24,12.2,24,-,-,-,-,-,D
5375,19140104:2100,22.8,24,12.2,24,-,-,-,-,-,D
5375,19140105:2100,18.3,24,8.3,24,-,-,-,-,-,D
5375,19140106:2100,14.4,24,5.0,24,-,-,-,-,-,D
5375,19140107:2100,18.3,24,10.6,24,-,-,-,-,-,D
5375,19140108:2100,19.4,24,7.2,24,-,-,-,-,-,D
5375,19140109:2100,22.2,24,12.8,24,-,-,-,-,-,D
5375,19140110:2100,26.1,24,19.4,24,-,-,-,-,-,D
5375,19140111:2100,24.4,24,20.6,24,-,-,-,-,-,D
5375,19140112:2100,22.8,24,11.1,24,-,-,-,-,-,D
5375,19140113:2100,17.2,24,14.4,24,-,-,-,-,-,D
5375,19140114:2100,21.7,24,11.7,24,-,-,-,-,-,D
5375,19140115:2100,25.6,24,8.9,24,-,-,-,-,-,D
5375,19140116:2100,18.3,24,9.4,24,-,-,-,-,-,D
5375,19140117:2100,23.3,24,10.0,24,-,-,-,-,-,D
5375,19140118:2100,23.3,24,15.0,24,-,-,-,-,-,D
5375,19140119:2100,26.7,24,11.1,24,-,-,-,-,-,D
5375,19140120:2100,18.9,24,13.3,24,-,-,-,-,-,D
5375,19140121:2100,26.7,24,9.4,24,-,-,-,-,-,D
5375,19140122:2100,15.6,24,10.6,24,-,-,-,-,-,D
5375,19140123:2100,18.9,24,7.8,24,-,-,-,-,-,D
5375,19140124:2100,23.9,24,11.7,24,-,-,-,-,-,D
5375,19140125:2100,22.8,24,13.9,24,-,-,-,-,-,D
5375,19140126:2100,17.2,24,12.8,24,-,-,-,-,-,D
5375,19140127:2100,19.4,24,14.4,24,-,-,-,-,-,D
5375,19140128:2100,22.8,24,13.9,24,-,-,-,-,-,D
