Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Lincoln, Broadfield Edl,4882,H32642,-43.628,172.468,12,G,N/A
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Rain: Daily
Station,Date(UTC),Amount(mm),SofG,Deficit(mm),Runoff(mm),Period(Hrs),Freq
4882,19720301:2100,0.0,-,-,-,24,D
4882,19720302:2100,0.0,-,-,-,24,D
4882,19720305:2100,0.2,-,-,-,72,D
4882,19720306:2100,0.0,-,-,-,24,D
4882,19720307:2100,0.0,-,-,-,24,D
4882,19720308:2100,0.5,-,-,-,24,D
4882,19720309:2100,0.9,-,-,-,24,D
4882,19720312:2100,13.6,-,-,-,72,D
4882,19720313:2100,0.0,-,-,-,24,D
4882,19720314:2100,0.0,-,-,-,24,D
4882,19720315:2100,0.0,-,-,-,24,D
4882,19720316:2100,0.0,-,-,-,24,D
4882,19720319:2100,2.8,-,-,-,72,D
4882,19720320:2100,0.0,-,-,-,24,D
4882,19720321:2100,0.0,-,-,-,24,D
4882,19720322:2100,0.0,-,-,-,24,D
4882,19720323:2100,0.2,-,-,-,24,D
4882,19720326:2100,6.2,-,-,-,72,D
4882,19720327:2100,0.3,-,-,-,24,D
4882,19720328:2100,0.0,-,-,-,24,D
4882,19720329:2100,0.0,-,-,-,24,D
4882,19720330:2100,0.0,-,-,-,24,D
4882,19720331:2100,0.0,-,-,-,24,D
4882,19720401:2100,0.0,-,-,-,24,D
4882,19720402:2100,0.0,-,-,-,24,D
4882,19720403:2100,0.0,-,-,-,24,D
4882,19720404:2100,0.0,-,-,-,24,D
4882,19720405:2100,0.4,-,-,-,24,D
4882,19720406:2100,27.9,-,-,-,24,D
4882,19720407:2100,0.2,-,-,-,24,D
4882,19720408:2100,0.0,-,-,-,24,D
4882,19720409:2100,0.0,-,-,-,24,D
4882,19720410:2100,0.0,-,-,-,24,D
4882,19720411:2100,0.3,-,-,-,24,D
4882,19720412:2100,0.9,-,-,-,24,D
4882,19720413:2100,0.0,-,-,-,24,D
4882,19720414:2100,0.0,-,-,-,24,D
4882,19720415:2100,0.0,-,-,-,24,D
4882,19720416:2100,0.0,-,-,-,24,D
4882,19720417:2100,10.6,-,-,-,24,D
4882,19720418:2100,0.0,-,-,-,24,D
4882,19720419:2100,0.0,-,-,-,24,D
4882,19720420:2100,0.0,-,-,-,24,D
4882,19720421:2100,0.0,-,-,-,24,D
4882,19720422:2100,0.0,-,-,-,24,D
4882,19720423:2100,0.3,-,-,-,24,D
4882,19720424:2100,0.5,-,-,-,24,D
4882,19720425:2100,0.0,-,-,-,24,D
4882,19720426:2100,0.0,-,-,-,24,D
4882,19720427:2100,0.0,-,-,-,24,D
4882,19720428:2100,1.7,-,-,-,24,D
4882,19720429:2100,0.0,-,-,-,24,D
4882,19720430:2100,0.0,-,-,-,24,D
4882,19720501:2100,0.0,-,-,-,24,D
4882,19720502:2100,0.0,-,-,-,24,D
4882,19720503:2100,0.8,-,-,-,24,D
