Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Queenstown,5446,I58061,-45.03476,168.66364,322,H,N/A
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Rain: Daily
Station,Date(UTC),Amount(mm),SofG,Deficit(mm),Runoff(mm),Period(Hrs),Freq
5446,19400101:2100,2.8,-,127.0,0.0,24,D
5446,19400102:2100,0.0,-,128.4,0.0,24,D
5446,19400103:2100,0.0,-,129.7,0.0,24,D
5446,19400104:2100,0.0,-,130.9,0.0,24,D
5446,19400105:2100,0.0,-,132.1,0.0,24,D
5446,19400106:2100,0.0,-,133.2,0.0,24,D
5446,19400107:2100,0.0,-,134.2,0.0,24,D
5446,19400108:2100,0.0,-,135.1,0.0,24,D
5446,19400109:2100,4.6,-,131.4,0.0,24,D
5446,19400110:2100,0.0,-,132.5,0.0,24,D
5446,19400111:2100,0.0,-,133.6,0.0,24,D
5446,19400112:2100,21.6,-,113.0,0.0,24,D
5446,19400113:2100,30.0,-,85.2,0.0,24,D
5446,19400114:2100,0.3,-,88.8,0.0,24,D
5446,19400115:2100,0.0,-,92.5,0.0,24,D
5446,19400116:2100,0.0,-,96.0,0.0,24,D
5446,19400117:2100,0.0,-,99.3,0.0,24,D
5446,19400118:2100,0.0,-,102.3,0.0,24,D
5446,19400119:2100,0.0,-,105.2,0.0,24,D
5446,19400120:2100,0.0,-,107.9,0.0,24,D
5446,19400121:2100,0.0,-,110.5,0.0,24,D
5446,19400122:2100,0.0,-,112.8,0.0,24,D
5446,19400123:2100,2.3,-,112.8,0.0,24,D
5446,19400124:2100,0.0,-,115.0,0.0,24,D
5446,19400125:2100,0.0,-,117.1,0.0,24,D
5446,19400126:2100,0.8,-,118.3,0.0,24,D
5446,19400127:2100,0.0,-,120.2,0.0,24,D
5446,19400128:2100,4.3,-,117.7,0.0,24,D
5446,19400129:2100,11.7,-,108.0,0.0,24,D
5446,19400130:2100,11.9,-,98.6,0.0,24,D
5446,19400131:2100,0.0,-,101.7,0.0,24,D
5446,19400201:2100,0.0,-,104.1,0.0,24,D
5446,19400202:2100,18.0,-,88.4,0.0,24,D
5446,19400203:2100,0.0,-,91.5,0.0,24,D
5446,19400204:2100,0.0,-,94.4,0.0,24,D
5446,19400205:2100,6.1,-,91.1,0.0,24,D
5446,19400206:2100,18.5,-,75.5,0.0,24,D
5446,19400207:2100,17.3,-,61.9,0.0,24,D
5446,19400208:2100,0.3,-,65.4,0.0,24,D
5446,19400209:2100,0.0,-,69.1,0.0,24,D
5446,19400210:2100,0.0,-,72.9,0.0,24,D
5446,19400211:2100,17.0,-,59.6,0.0,24,D
5446,19400212:2100,0.8,-,62.6,0.0,24,D
5446,19400213:2100,0.0,-,66.3,0.0,24,D
5446,19400214:2100,0.5,-,69.5,0.0,24,D
5446,19400215:2100,0.0,-,73.3,0.0,24,D
5446,19400216:2100,1.0,-,76.0,0.0,24,D
5446,19400217:2100,2.0,-,77.7,0.0,24,D
5446,19400218:2100,0.0,-,81.3,0.0,24,D
5446,19400219:2100,11.9,-,72.9,0.0,24,D
5446,19400220:2100,0.0,-,76.6,0.0,24,D
5446,19400221:2100,0.0,-,80.3,0.0,24,D
5446,19400222:2100,0.0,-,83.7,0.0,24,D
5446,19400223:2100,12.7,-,74.4,0.0,24,D
5446,19400224:2100,4.6,-,73.5,0.0,24,D
5446,19400225:2100,22.1,-,55.1,0.0,24,D
5446,19400226:2100,13.0,-,45.9,0.0,24,D
5446,19400227:2100,4.1,-,45.5,0.0,24,D
5446,19400228:2100,21.8,-,27.5,0.0,24,D
5446,19400229:2100,1.5,-,29.7,0.0,24,D
5446,19400301:2100,0.0,-,32.2,0.0,24,D
5446,19400302:2100,0.0,-,34.7,0.0,24,D
5446,19400303:2100,5.8,-,31.4,0.0,24,D
5446,19400304:2100,0.0,-,33.8,0.0,24,D
5446,19400305:2100,0.0,-,36.3,0.0,24,D
5446,19400306:2100,0.0,-,38.8,0.0,24,D
5446,19400307:2100,0.0,-,41.3,0.0,24,D
5446,19400308:2100,0.0,-,43.8,0.0,24,D
5446,19400309:2100,0.0,-,46.3,0.0,24,D
5446,19400310:2100,0.0,-,48.7,0.0,24,D
5446,19400311:2100,0.0,-,51.2,0.0,24,D
5446,19400312:2100,0.0,-,53.7,0.0,24,D
5446,19400313:2100,0.0,-,56.2,0.0,24,D
5446,19400314:2100,0.0,-,58.7,0.0,24,D
5446,19400315:2100,3.0,-,58.2,0.0,24,D
5446,19400316:2100,0.0,-,60.6,0.0,24,D
5446,19400317:2100,0.0,-,63.1,0.0,24,D
5446,19400318:2100,0.0,-,65.6,0.0,24,D
5446,19400319:2100,0.0,-,68.1,0.0,24,D
5446,19400320:2100,2.0,-,68.6,0.0,24,D
5446,19400321:2100,1.8,-,69.3,0.0,24,D
5446,19400322:2100,0.0,-,71.8,0.0,24,D
5446,19400323:2100,0.0,-,74.2,0.0,24,D
5446,19400324:2100,0.0,-,76.7,0.0,24,D
5446,19400325:2100,5.6,-,73.5,0.0,24,D
5446,19400326:2100,12.4,-,63.6,0.0,24,D
5446,19400327:2100,0.0,-,66.1,0.0,24,D
5446,19400328:2100,0.0,-,68.6,0.0,24,D
5446,19400329:2100,0.0,-,71.1,0.0,24,D
5446,19400330:2100,2.3,-,71.3,0.0,24,D
5446,19400331:2100,44.5,-,29.2,0.0,24,D
5446,19400401:2100,2.8,-,27.7,0.0,24,D
5446,19400402:2100,0.0,-,29.0,0.0,24,D
5446,19400403:2100,0.0,-,30.3,0.0,24,D
5446,19400404:2100,0.0,-,31.6,0.0,24,D
5446,19400405:2100,1.3,-,31.6,0.0,24,D
5446,19400406:2100,0.0,-,32.9,0.0,24,D
5446,19400407:2100,0.0,-,34.2,0.0,24,D
5446,19400408:2100,0.5,-,34.9,0.0,24,D
5446,19400409:2100,6.1,-,30.1,0.0,24,D
5446,19400410:2100,1.0,-,30.4,0.0,24,D
5446,19400411:2100,0.0,-,31.7,0.0,24,D
5446,19400412:2100,0.0,-,33.0,0.0,24,D
5446,19400413:2100,0.0,-,34.3,0.0,24,D
5446,19400414:2100,0.8,-,34.8,0.0,24,D
5446,19400415:2100,1.0,-,35.1,0.0,24,D
5446,19400416:2100,6.1,-,30.2,0.0,24,D
5446,19400417:2100,5.1,-,26.4,0.0,24,D
5446,19400418:2100,0.0,-,27.7,0.0,24,D
5446,19400419:2100,0.0,-,29.0,0.0,24,D
5446,19400420:2100,0.0,-,30.3,0.0,24,D
5446,19400421:2100,0.0,-,31.6,0.0,24,D
5446,19400422:2100,0.0,-,32.9,0.0,24,D
5446,19400423:2100,0.0,-,34.2,0.0,24,D
5446,19400424:2100,0.0,-,35.4,0.0,24,D
5446,19400425:2100,21.8,-,14.9,0.0,24,D
5446,19400426:2100,0.0,-,16.2,0.0,24,D
