Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Molesworth,4461,G23021,-42.088,173.258,890,T,N/A
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Rain: Daily
Station,Date(UTC),Amount(mm),SofG,Deficit(mm),Runoff(mm),Period(Hrs),Freq
4461,19440101:2100,0.0,-,-,-,24,D
4461,19440102:2100,0.0,-,-,-,24,D
4461,19440103:2100,0.0,-,-,-,24,D
4461,19440104:2100,0.0,-,-,-,24,D
4461,19440105:2100,0.0,-,-,-,24,D
4461,19440106:2100,0.0,-,-,-,24,D
4461,19440107:2100,0.0,-,-,-,24,D
4461,19440108:2100,0.0,-,-,-,24,D
4461,19440109:2100,0.0,-,-,-,24,D
4461,19440110:2100,0.0,-,-,-,24,D
4461,19440111:2100,0.0,-,-,-,24,D
4461,19440112:2100,0.0,-,-,-,24,D
4461,19440113:2100,0.3,-,-,-,24,D
4461,19440114:2100,0.8,-,-,-,24,D
4461,19440115:2100,0.0,-,-,-,24,D
4461,19440116:2100,0.0,-,-,-,24,D
4461,19440117:2100,0.0,-,-,-,24,D
4461,19440118:2100,0.0,-,-,-,24,D
4461,19440119:2100,0.3,-,-,-,24,D
4461,19440120:2100,16.8,-,-,-,24,D
4461,19440121:2100,2.3,-,-,-,24,D
4461,19440122:2100,0.0,-,-,-,24,D
4461,19440123:2100,0.0,-,-,-,24,D
4461,19440124:2100,0.0,-,-,-,24,D
4461,19440125:2100,0.0,-,-,-,24,D
4461,19440126:2100,0.0,-,-,-,24,D
4461,19440127:2100,0.0,-,-,-,24,D
4461,19440128:2100,0.0,-,-,-,24,D
4461,19440129:2100,0.0,-,-,-,24,D
4461,19440130:2100,0.0,-,-,-,24,D
4461,19440131:2100,0.0,-,-,-,24,D
4461,19440201:2100,0.0,-,-,-,24,D
4461,19440202:2100,6.6,-,-,-,24,D
4461,19440203:2100,36.6,-,-,-,24,D
4461,19440204:2100,29.2,-,-,-,24,D
4461,19440205:2100,0.0,-,-,-,24,D
4461,19440206:2100,1.3,-,-,-,24,D
4461,19440207:2100,0.5,-,-,-,24,D
4461,19440208:2100,0.0,-,-,-,24,D
4461,19440209:2100,9.9,-,-,-,24,D
4461,19440210:2100,7.6,-,-,-,24,D
4461,19440211:2100,0.0,-,-,-,24,D
4461,19440212:2100,0.0,-,-,-,24,D
4461,19440213:2100,0.0,-,-,-,24,D
4461,19440214:2100,0.0,-,-,-,24,D
4461,19440215:2100,0.0,-,-,-,24,D
4461,19440216:2100,0.0,-,-,-,24,D
4461,19440217:2100,0.0,-,-,-,24,D
4461,19440218:2100,0.0,-,-,-,24,D
4461,19440219:2100,0.0,-,-,-,24,D
4461,19440220:2100,6.4,-,-,-,24,D
