Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Hokitika Aero,3909,F20793,-42.712,170.984,39,G,N/A
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Rain: Daily
Station,Date(UTC),Amount(mm),SofG,Deficit(mm),Runoff(mm),Period(Hrs),Freq
3909,19631201:2100,17.0,-,-,-,24,D
3909,19631202:2100,0.0,-,-,-,24,D
3909,19631203:2100,0.0,-,-,-,24,D
3909,19631204:2100,0.0,-,-,-,24,D
3909,19631205:2100,0.0,-,-,-,24,D
3909,19631206:2100,0.0,-,-,-,24,D
3909,19631207:2100,0.0,-,-,-,24,D
3909,19631208:2100,0.0,-,-,-,24,D
3909,19631209:2100,0.0,-,-,-,24,D
3909,19631210:2100,0.0,-,-,-,24,D
3909,19631211:2100,0.0,-,-,-,24,D
3909,19631212:2100,0.5,-,-,-,24,D
3909,19631213:2100,1.6,-,-,-,24,D
3909,19631214:2100,0.0,-,-,-,24,D
3909,19631215:2100,0.0,-,-,-,24,D
3909,19631216:2100,0.0,-,-,-,24,D
3909,19631217:2100,41.9,-,-,-,24,D
3909,19631218:2100,0.8,-,-,-,24,D
3909,19631219:2100,42.7,-,-,-,24,D
3909,19631220:2100,1.9,-,-,-,24,D
3909,19631221:2100,0.0,-,-,-,24,D
3909,19631222:2100,0.0,-,-,-,24,D
3909,19631223:2100,1.3,-,-,-,24,D
3909,19631224:2100,0.0,-,-,-,24,D
3909,19631225:2100,0.0,-,-,-,24,D
3909,19631226:2100,16.2,-,-,-,24,D
3909,19631227:2100,0.0,-,-,-,24,D
3909,19631228:2100,6.9,-,-,-,24,D
3909,19631229:2100,7.6,-,-,-,24,D
3909,19631230:2100,14.7,-,-,-,24,D
3909,19631231:2100,7.1,-,-,-,24,D
3909,19640101:2100,34.0,-,-,-,24,D
3909,19640102:2100,10.8,-,4.5,0.0,24,D
3909,19640103:2100,5.6,-,2.2,0.0,24,D
3909,19640104:2100,15.0,-,0.0,9.6,24,D
3909,19640105:2100,22.1,-,0.0,18.9,24,D
3909,19640106:2100,0.5,-,2.7,0.0,24,D
3909,19640107:2100,55.6,-,0.0,49.7,24,D
3909,19640108:2100,15.7,-,0.0,12.5,24,D
3909,19640109:2100,22.9,-,0.0,19.7,24,D
3909,19640110:2100,31.2,-,0.0,28.0,24,D
3909,19640111:2100,13.2,-,0.0,10.0,24,D
3909,19640112:2100,0.0,-,3.2,0.0,24,D
3909,19640113:2100,0.0,-,6.4,0.0,24,D
3909,19640114:2100,20.1,-,0.0,10.5,24,D
3909,19640115:2100,138.4,-,0.0,135.2,24,D
3909,19640116:2100,31.8,-,0.0,28.6,24,D
3909,19640117:2100,3.0,-,0.2,0.0,24,D
3909,19640118:2100,0.3,-,3.1,0.0,24,D
3909,19640119:2100,3.6,-,2.7,0.0,24,D
3909,19640120:2100,2.8,-,3.1,0.0,24,D
3909,19640121:2100,34.5,-,0.0,28.2,24,D
3909,19640122:2100,1.8,-,1.4,0.0,24,D
3909,19640123:2100,0.0,-,4.6,0.0,24,D
3909,19640124:2100,0.0,-,7.8,0.0,24,D
3909,19640125:2100,0.3,-,10.7,0.0,24,D
3909,19640126:2100,14.7,-,0.0,0.8,24,D
3909,19640127:2100,0.3,-,2.9,0.0,24,D
3909,19640128:2100,0.0,-,6.1,0.0,24,D
3909,19640129:2100,0.0,-,9.3,0.0,24,D
3909,19640130:2100,0.0,-,12.5,0.0,24,D
3909,19640131:2100,0.6,-,15.1,0.0,24,D
3909,19640201:2100,1.6,-,16.6,0.0,24,D
3909,19640202:2100,0.0,-,19.7,0.0,24,D
3909,19640203:2100,0.0,-,22.8,0.0,24,D
3909,19640204:2100,0.0,-,25.9,0.0,24,D
3909,19640205:2100,0.0,-,29.0,0.0,24,D
3909,19640206:2100,5.6,-,26.5,0.0,24,D
3909,19640207:2100,1.8,-,27.8,0.0,24,D
3909,19640208:2100,3.9,-,27.0,0.0,24,D
3909,19640209:2100,0.0,-,30.1,0.0,24,D
3909,19640210:2100,0.0,-,33.2,0.0,24,D
3909,19640211:2100,0.0,-,36.3,0.0,24,D
3909,19640212:2100,0.0,-,39.4,0.0,24,D
3909,19640213:2100,0.0,-,42.5,0.0,24,D
3909,19640214:2100,1.5,-,44.1,0.0,24,D
3909,19640215:2100,33.8,-,13.4,0.0,24,D
3909,19640216:2100,0.0,-,16.5,0.0,24,D
3909,19640217:2100,1.3,-,18.3,0.0,24,D
3909,19640218:2100,41.7,-,0.0,20.3,24,D
3909,19640219:2100,0.3,-,2.8,0.0,24,D
3909,19640220:2100,0.0,-,5.9,0.0,24,D
