Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Tauranga Aero,1612,B76621,-37.67242,176.19635,0,H,N/A
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Rain: Daily
Station,Date(UTC),Amount(mm),SofG,Deficit(mm),Runoff(mm),Period(Hrs),Freq
1612,19400101:2100,0.0,-,-,-,24,D
1612,19400102:2100,0.0,-,-,-,24,D
1612,19400103:2100,0.0,-,-,-,24,D
1612,19400104:2100,0.0,-,-,-,24,D
1612,19400105:2100,0.0,-,-,-,24,D
1612,19400106:2100,0.0,-,-,-,24,D
1612,19400107:2100,0.0,-,-,-,24,D
1612,19400108:2100,0.0,-,-,-,24,D
1612,19400109:2100,0.0,-,-,-,24,D
1612,19400110:2100,0.0,-,-,-,24,D
1612,19400111:2100,0.0,-,-,-,24,D
1612,19400112:2100,0.0,-,-,-,24,D
1612,19400113:2100,77.0,-,-,-,24,D
1612,19400114:2100,7.6,-,-,-,24,D
1612,19400115:2100,0.0,-,-,-,24,D
1612,19400116:2100,0.0,-,-,-,24,D
1612,19400117:2100,0.0,-,-,-,24,D
1612,19400118:2100,0.0,-,-,-,24,D
1612,19400119:2100,1.3,-,-,-,24,D
1612,19400120:2100,52.6,-,-,-,24,D
1612,19400121:2100,59.7,-,-,-,24,D
1612,19400122:2100,0.0,-,-,-,24,D
1612,19400123:2100,0.0,-,-,-,24,D
1612,19400124:2100,1.5,-,-,-,24,D
1612,19400125:2100,36.8,-,-,-,24,D
1612,19400126:2100,4.6,-,-,-,24,D
1612,19400127:2100,0.0,-,-,-,24,D
1612,19400128:2100,6.4,-,-,-,24,D
1612,19400129:2100,6.9,-,-,-,24,D
1612,19400130:2100,0.0,-,-,-,24,D
1612,19400131:2100,0.0,-,-,-,24,D
1612,19400201:2100,0.0,-,-,-,24,D
1612,19400202:2100,0.0,-,-,-,24,D
1612,19400203:2100,10.2,-,-,-,24,D
1612,19400204:2100,0.8,-,-,-,24,D
1612,19400205:2100,0.0,-,-,-,24,D
1612,19400206:2100,6.6,-,-,-,24,D
1612,19400207:2100,3.6,-,-,-,24,D
1612,19400208:2100,0.0,-,-,-,24,D
1612,19400209:2100,0.0,-,-,-,24,D
1612,19400210:2100,19.3,-,-,-,24,D
1612,19400211:2100,0.0,-,-,-,24,D
1612,19400212:2100,0.0,-,-,-,24,D
1612,19400213:2100,1.0,-,-,-,24,D
1612,19400214:2100,2.0,-,-,-,24,D
1612,19400215:2100,0.0,-,-,-,24,D
1612,19400216:2100,0.0,-,-,-,24,D
1612,19400217:2100,0.0,-,-,-,24,D
1612,19400218:2100,0.0,-,-,-,24,D
1612,19400219:2100,0.0,-,-,-,24,D
1612,19400220:2100,0.0,-,-,-,24,D
1612,19400221:2100,0.0,-,-,-,24,D
