Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Mt Ruapehu, Chateau Ews,18464,C95153,-39.19589,175.54504,1097,H,Niwa/Doc
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Rain: Daily
Station,Date(UTC),Amount(mm),SofG,Deficit(mm),Runoff(mm),Period(Hrs),Freq
18464,20000912:2100,0.2,-,-,-,24,D
18464,20000913:2100,7.0,-,-,-,24,D
18464,20000914:2100,0.0,-,-,-,24,D
18464,20000915:2100,0.0,-,-,-,24,D
18464,20000916:2100,0.0,-,-,-,24,D
18464,20000917:2100,0.0,-,-,-,24,D
18464,20000918:2100,2.8,-,-,-,24,D
18464,20000919:2100,13.6,-,-,-,24,D
18464,20000920:2100,3.8,-,-,-,24,D
18464,20000921:2100,0.0,-,-,-,24,D
18464,20000922:2100,0.0,-,-,-,24,D
18464,20000923:2100,0.2,-,-,-,24,D
18464,20000924:2100,0.8,-,-,-,24,D
18464,20000925:2100,17.0,-,-,-,24,D
18464,20000926:2100,4.0,-,-,-,24,D
18464,20000927:2100,0.0,-,-,-,24,D
18464,20000928:2100,0.0,-,-,-,24,D
18464,20000929:2100,77.2,-,-,-,24,D
18464,20000930:2000,84.6,-,-,-,24,D
18464,20001001:2000,78.9,-,-,-,24,D
18464,20001002:2000,66.9,-,-,-,24,D
18464,20001003:2000,24.0,-,-,-,24,D
18464,20001004:2000,25.3,-,-,-,24,D
18464,20001005:2000,0.1,-,-,-,24,D
18464,20001006:2000,1.2,-,-,-,24,D
18464,20001007:2000,10.6,-,-,-,24,D
18464,20001008:2000,17.1,-,-,-,24,D
18464,20001009:2000,22.4,-,-,-,24,D
18464,20001010:2000,4.1,-,-,-,24,D
18464,20001011:2000,49.8,-,-,-,24,D
18464,20001012:2000,31.4,-,-,-,24,D
18464,20001013:2000,0.1,-,-,-,24,D
18464,20001014:2000,0.0,-,-,-,24,D
18464,20001015:2000,6.0,-,-,-,24,D
18464,20001016:2000,0.6,-,-,-,24,D
18464,20001017:2000,0.0,-,-,-,24,D
18464,20001018:2000,0.0,-,-,-,24,D
18464,20001019:2000,0.0,-,-,-,24,D
18464,20001020:2000,0.0,-,-,-,24,D
18464,20001021:2000,0.0,-,-,-,24,D
18464,20001022:2000,0.0,-,-,-,24,D
18464,20001023:2000,0.0,-,-,-,24,D
18464,20001024:2000,0.0,-,-,-,24,D
18464,20001025:2000,1.6,-,-,-,24,D
18464,20001026:2000,4.3,-,-,-,24,D
18464,20001027:2000,0.1,-,-,-,24,D
18464,20001028:2000,0.0,-,-,-,24,D
18464,20001029:2000,5.5,-,-,-,24,D
18464,20001030:2000,4.2,-,-,-,24,D
18464,20001031:2000,17.5,-,-,-,24,D
18464,20001101:2000,0.0,-,-,-,24,D
18464,20001102:2000,0.0,-,-,-,24,D
18464,20001103:2000,0.0,-,-,-,24,D
18464,20001104:2000,10.9,-,-,-,24,D
18464,20001105:2000,16.8,-,-,-,24,D
18464,20001106:2000,0.6,-,-,-,24,D
18464,20001107:2000,9.5,-,-,-,24,D
18464,20001108:2000,0.0,-,-,-,24,D
18464,20001109:2000,0.0,-,-,-,24,D
18464,20001110:2000,0.0,-,-,-,24,D
18464,20001111:2000,0.0,-,-,-,24,D
18464,20001112:2000,0.0,-,-,-,24,D
18464,20001113:2000,0.0,-,-,-,24,D
18464,20001114:2000,1.5,-,-,-,24,D
18464,20001115:2000,7.1,-,-,-,24,D
18464,20001116:2000,0.0,-,-,-,24,D
18464,20001117:2000,2.7,-,-,-,24,D
18464,20001118:2000,27.7,-,-,-,24,D
18464,20001119:2000,3.6,-,-,-,24,D
18464,20001120:2000,11.7,-,-,-,24,D
18464,20001121:2000,30.8,-,-,-,24,D
18464,20001122:2000,9.5,-,-,-,24,D
18464,20001123:2000,0.0,-,-,-,24,D
18464,20001124:2000,0.0,-,-,-,24,D
18464,20001125:2000,6.2,-,-,-,24,D
18464,20001126:2000,2.5,-,-,-,24,D
18464,20001127:2000,3.9,-,-,-,24,D
18464,20001128:2000,32.7,-,-,-,24,D
18464,20001129:2000,1.8,-,-,-,24,D
18464,20001130:2000,0.0,-,-,-,24,D
18464,20001201:2000,0.0,-,-,-,24,D
18464,20001202:2000,1.3,-,-,-,24,D
18464,20001203:2000,49.6,-,-,-,24,D
18464,20001204:2000,1.0,-,-,-,24,D
18464,20001205:2000,0.0,-,-,-,24,D
18464,20001206:2000,18.2,-,-,-,24,D
18464,20001207:2000,0.1,-,-,-,24,D
18464,20001208:2000,0.0,-,-,-,24,D
18464,20001209:2000,12.3,-,-,-,24,D
18464,20001210:2000,0.0,-,-,-,24,D
18464,20001211:2000,25.6,-,-,-,24,D
18464,20001212:2000,3.0,-,-,-,24,D
18464,20001213:2000,0.0,-,-,-,24,D
18464,20001214:2000,0.0,-,-,-,24,D
18464,20001215:2000,0.0,-,-,-,24,D
18464,20001216:2000,2.6,-,-,-,24,D
18464,20001217:2000,2.5,-,-,-,24,D
18464,20001218:2000,0.0,-,-,-,24,D
18464,20001219:2000,0.0,-,-,-,24,D
18464,20001220:2000,0.0,-,-,-,24,D
18464,20001221:2000,0.0,-,-,-,24,D
18464,20001222:2000,0.0,-,-,-,24,D
18464,20001223:2000,10.1,-,-,-,24,D
18464,20001224:2000,27.9,-,-,-,24,D
18464,20001225:2000,27.2,-,-,-,24,D
18464,20001226:2000,4.4,-,-,-,24,D
18464,20001227:2000,17.4,-,-,-,24,D
18464,20001228:2000,103.0,-,-,-,24,D
18464,20001229:2000,18.5,-,-,-,24,D
18464,20001230:2000,23.8,-,-,-,24,D
18464,20001231:2000,13.6,-,-,-,24,D
18464,20010101:2000,5.3,-,-,-,24,D
18464,20010102:2000,0.4,-,-,-,24,D
18464,20010103:2000,0.0,-,-,-,24,D
18464,20010104:2000,0.0,-,-,-,24,D
18464,20010105:2000,0.0,-,-,-,24,D
18464,20010106:2000,1.2,-,-,-,24,D
18464,20010107:2000,2.0,-,-,-,24,D
18464,20010108:2000,36.6,-,-,-,24,D
18464,20010109:2000,0.0,-,-,-,24,D
18464,20010110:2000,1.2,-,-,-,24,D
18464,20010111:2000,0.0,-,-,-,24,D
18464,20010112:2000,2.1,-,-,-,24,D
18464,20010113:2000,3.0,-,-,-,24,D
18464,20010114:2000,0.0,-,-,-,24,D
18464,20010115:2000,0.0,-,-,-,24,D
18464,20010116:2000,12.4,-,-,-,24,D
18464,20010117:2000,0.1,-,-,-,24,D
18464,20010118:2000,0.0,-,-,-,24,D
18464,20010119:2000,0.0,-,-,-,24,D
