Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Lincoln, Broadfield Ews,17603,H32645,-43.62622,172.47040,18,H,Niwa/Plant & Food Research
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Rain: Daily
Station,Date(UTC),Amount(mm),SofG,Deficit(mm),Runoff(mm),Period(Hrs),Freq
17603,19990630:2100,0.0,-,-,-,24,D
17603,19990701:2100,0.0,-,-,-,24,D
17603,19990702:2100,23.4,-,-,-,24,D
17603,19990703:2100,4.6,-,-,-,24,D
17603,19990704:2100,0.0,-,-,-,24,D
17603,19990705:2100,0.0,-,-,-,24,D
17603,19990706:2100,0.0,-,-,-,24,D
17603,19990707:2100,16.2,-,-,-,24,D
17603,19990708:2100,4.4,-,-,-,24,D
17603,19990709:2100,0.0,-,-,-,24,D
17603,19990710:2100,0.0,-,-,-,24,D
17603,19990711:2100,0.0,-,-,-,24,D
17603,19990712:2100,0.8,-,-,-,24,D
17603,19990713:2100,0.0,-,-,-,24,D
17603,19990714:2100,0.0,-,-,-,24,D
17603,19990715:2100,0.0,-,-,-,24,D
17603,19990716:2100,12.6,-,-,-,24,D
17603,19990717:2100,25.2,-,-,-,24,D
17603,19990718:2100,9.6,-,-,-,24,D
17603,19990719:2100,0.6,-,-,-,24,D
17603,19990720:2100,0.0,-,-,-,24,D
17603,19990721:2100,0.0,-,-,-,24,D
17603,19990722:2100,0.0,-,-,-,24,D
17603,19990723:2100,0.0,-,-,-,24,D
17603,19990724:2100,0.0,-,-,-,24,D
17603,19990725:2100,4.0,-,-,-,24,D
17603,19990726:2100,13.2,-,-,-,24,D
17603,19990727:2100,20.4,-,-,-,24,D
17603,19990728:2100,7.2,-,-,-,24,D
17603,19990729:2100,15.0,-,1.5,0.0,24,D
17603,19990730:2100,1.2,-,0.8,0.0,24,D
17603,19990731:2100,0.0,-,1.3,0.0,24,D
17603,19990801:2100,0.0,-,2.3,0.0,24,D
17603,19990802:2100,14.0,-,0.0,10.8,24,D
17603,19990803:2100,0.0,-,1.0,0.0,24,D
17603,19990804:2100,4.4,-,0.0,2.5,24,D
17603,19990805:2100,7.6,-,0.0,6.6,24,D
17603,19990806:2100,0.8,-,0.2,0.0,24,D
17603,19990807:2100,0.2,-,0.9,0.0,24,D
17603,19990808:2100,0.0,-,1.9,0.0,24,D
17603,19990809:2100,0.0,-,2.8,0.0,24,D
17603,19990810:2100,0.0,-,3.8,0.0,24,D
17603,19990811:2100,0.0,-,4.7,0.0,24,D
17603,19990812:2100,1.6,-,4.1,0.0,24,D
17603,19990813:2100,0.0,-,5.0,0.0,24,D
17603,19990814:2100,0.0,-,6.0,0.0,24,D
17603,19990815:2100,0.4,-,6.5,0.0,24,D
17603,19990816:2100,8.0,-,0.0,0.5,24,D
17603,19990817:2100,13.6,-,0.0,12.6,24,D
17603,19990818:2100,0.0,-,1.0,0.0,24,D
17603,19990819:2100,0.0,-,1.9,0.0,24,D
17603,19990820:2100,0.0,-,2.9,0.0,24,D
17603,19990821:2100,2.4,-,1.4,0.0,24,D
17603,19990822:2100,3.6,-,0.0,1.2,24,D
