Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Auckland, Mangere,1945,C64971,-36.970,174.776,2,G,N/A
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Rain: Daily
Station,Date(UTC),Amount(mm),SofG,Deficit(mm),Runoff(mm),Period(Hrs),Freq
1945,19590201:2100,0.0,-,-,-,24,D
1945,19590202:2100,0.0,-,-,-,24,D
1945,19590203:2100,0.0,-,-,-,24,D
1945,19590204:2100,2.5,-,-,-,24,D
1945,19590205:2100,1.3,-,-,-,24,D
1945,19590206:2100,0.0,-,-,-,24,D
1945,19590207:2100,0.0,-,-,-,24,D
1945,19590208:2100,0.0,-,-,-,24,D
1945,19590209:2100,2.3,-,-,-,24,D
1945,19590210:2100,17.5,-,-,-,24,D
1945,19590211:2100,0.0,-,-,-,24,D
1945,19590212:2100,3.0,-,-,-,24,D
1945,19590213:2100,0.0,-,-,-,24,D
1945,19590214:2100,0.0,-,-,-,24,D
1945,19590215:2100,0.0,-,-,-,24,D
1945,19590216:2100,0.3,-,-,-,24,D
1945,19590217:2100,0.0,-,-,-,24,D
1945,19590218:2100,0.0,-,-,-,24,D
1945,19590219:2100,0.0,-,-,-,24,D
1945,19590220:2100,5.3,-,-,-,24,D
1945,19590221:2100,0.0,-,-,-,24,D
1945,19590222:2100,4.8,-,-,-,24,D
1945,19590223:2100,1.8,-,-,-,24,D
1945,19590224:2100,0.0,-,-,-,24,D
1945,19590225:2100,0.0,-,-,-,24,D
1945,19590226:2100,0.0,-,-,-,24,D
1945,19590227:2100,22.6,-,-,-,24,D
1945,19590228:2100,0.0,-,-,-,24,D
1945,19590301:2100,4.3,-,-,-,24,D
1945,19590302:2100,0.0,-,-,-,24,D
1945,19590303:2100,0.0,-,-,-,24,D
1945,19590304:2100,0.0,-,-,-,24,D
1945,19590305:2100,19.6,-,-,-,24,D
1945,19590306:2100,12.7,-,-,-,24,D
1945,19590307:2100,0.0,-,-,-,24,D
1945,19590308:2100,2.0,-,-,-,24,D
1945,19590309:2100,0.0,-,-,-,24,D
1945,19590310:2100,0.0,-,-,-,24,D
1945,19590311:2100,0.0,-,-,-,24,D
1945,19590312:2100,8.4,-,-,-,24,D
1945,19590313:2100,3.3,-,-,-,24,D
1945,19590314:2100,0.0,-,-,-,24,D
1945,19590315:2100,19.3,-,-,-,24,D
1945,19590316:2100,6.6,-,-,-,24,D
1945,19590317:2100,16.5,-,-,-,24,D
1945,19590318:2100,0.3,-,-,-,24,D
1945,19590319:2100,0.0,-,-,-,24,D
1945,19590320:2100,0.3,-,-,-,24,D
1945,19590321:2100,0.0,-,-,-,24,D
1945,19590322:2100,0.8,-,-,-,24,D
1945,19590323:2100,0.0,-,-,-,24,D
1945,19590324:2100,0.0,-,-,-,24,D
1945,19590325:2100,0.0,-,-,-,24,D
1945,19590326:2100,0.0,-,-,-,24,D
1945,19590327:2100,0.0,-,-,-,24,D
1945,19590328:2100,0.0,-,-,-,24,D
1945,19590329:2100,0.0,-,-,-,24,D
1945,19590330:2100,3.0,-,-,-,24,D
1945,19590331:2100,0.0,-,-,-,24,D
1945,19590401:2100,0.0,-,-,-,24,D
1945,19590402:2100,0.0,-,-,-,24,D
1945,19590403:2100,0.3,-,-,-,24,D
1945,19590404:2100,0.0,-,-,-,24,D
1945,19590405:2100,56.4,-,-,-,24,D
1945,19590406:2100,6.4,-,-,-,24,D
1945,19590407:2100,0.0,-,-,-,24,D
1945,19590408:2100,80.0,-,0.0,0.0,24,D
1945,19590409:2100,8.9,-,0.0,6.7,24,D
1945,19590410:2100,0.0,-,2.2,0.0,24,D
1945,19590411:2100,0.0,-,4.5,0.0,24,D
1945,19590412:2100,11.4,-,0.0,4.7,24,D
1945,19590413:2100,0.0,-,2.2,0.0,24,D
1945,19590414:2100,0.0,-,4.5,0.0,24,D
1945,19590415:2100,0.0,-,6.7,0.0,24,D
1945,19590416:2100,0.0,-,9.0,0.0,24,D
1945,19590417:2100,14.0,-,0.0,2.8,24,D
1945,19590418:2100,0.0,-,2.2,0.0,24,D
1945,19590419:2100,0.0,-,4.5,0.0,24,D
1945,19590420:2100,0.0,-,6.7,0.0,24,D
1945,19590421:2100,0.0,-,9.0,0.0,24,D
1945,19590422:2100,0.0,-,11.2,0.0,24,D
1945,19590423:2100,0.0,-,13.5,0.0,24,D
1945,19590424:2100,0.0,-,15.7,0.0,24,D
1945,19590425:2100,0.0,-,18.0,0.0,24,D
1945,19590426:2100,21.6,-,0.0,1.4,24,D
1945,19590427:2100,5.6,-,0.0,3.4,24,D
1945,19590428:2100,8.4,-,0.0,6.2,24,D
1945,19590429:2100,8.4,-,0.0,6.2,24,D
1945,19590430:2100,0.5,-,1.7,0.0,24,D
1945,19590501:2100,0.3,-,2.9,0.0,24,D
1945,19590502:2100,0.0,-,4.3,0.0,24,D
1945,19590503:2100,5.6,-,0.1,0.0,24,D
1945,19590504:2100,9.1,-,0.0,7.6,24,D
1945,19590505:2100,11.7,-,0.0,10.3,24,D
1945,19590506:2100,2.3,-,0.0,0.9,24,D
1945,19590507:2100,0.3,-,1.1,0.0,24,D
1945,19590508:2100,0.0,-,2.5,0.0,24,D
1945,19590509:2100,0.0,-,3.9,0.0,24,D
1945,19590510:2100,13.7,-,0.0,8.4,24,D
1945,19590511:2100,0.5,-,0.9,0.0,24,D
1945,19590512:2100,0.0,-,2.3,0.0,24,D
1945,19590513:2100,3.8,-,0.0,0.1,24,D
1945,19590514:2100,0.8,-,0.6,0.0,24,D
1945,19590515:2100,1.3,-,0.7,0.0,24,D
1945,19590516:2100,0.0,-,2.1,0.0,24,D
1945,19590517:2100,8.1,-,0.0,4.6,24,D
