Year,YearAverageMin,YearAverageMax,NumberOfSites,Sites
1950,,,0,
1951,,,0,
1952,,,0,
1953,23.058905,29.345753,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
1954,23.148493,29.198082,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
1955,23.447659,29.569807,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
1956,23.814877,30.03471,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
1957,23.192583,29.425896,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
1958,23.838081,31.172876,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
1959,,,0,
1960,23.158743,29.631695,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
1961,23.169315,29.853973,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
1962,23.493698,29.886848,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
1963,22.978512,29.778513,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
1964,23.521053,30.034973,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
1965,22.592054,29.290958,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
1966,23.14274,29.855616,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
1967,23.29033,29.751791,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
1968,23.236263,29.757692,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
1969,23.491184,29.9463,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
1970,23.64766,30.29011,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
1971,23.546028,30.287945,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
1972,22.644657,29.653425,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
1973,23.797527,30.27041,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
1974,23.609863,30.068768,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
1975,23.563835,29.676165,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
1976,23.176777,29.634426,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
1977,23.078083,29.633972,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
1978,23.863737,30.286575,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
1979,23.443287,29.815342,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
1980,23.558355,30.134153,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
1981,,,0,
1982,23.099155,29.84169,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
1983,,,0,
1984,23.455769,29.936813,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
1985,23.680273,30.163288,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
1986,23.833973,30.538357,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
1987,23.784658,30.260548,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
1988,24.343956,30.790934,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
1989,24.02274,30.376438,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
1990,24.032877,30.488218,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
1991,23.454521,30.123837,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
1992,23.72541,30.49153,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
1993,,,0,
1994,,,0,
1995,,,0,
1996,,,0,
1997,,,0,
1998,,,0,
1999,,,0,
2000,,,0,
2001,24.671667,30.282022,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
2002,,,0,
2003,,,0,
2004,,,0,
2005,24.755278,30.48361,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
2006,24.414846,30.017927,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
2007,,,0,
2008,24.804932,30.521645,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
2009,24.736288,30.572653,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
2010,25.490332,31.10467,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
2011,24.39315,30.534521,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
2012,24.573498,30.671507,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
2013,24.842033,30.792837,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
2014,24.535343,30.381096,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
2015,24.626575,30.230137,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
2016,25.565847,31.267487,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
2017,25.044384,30.700275,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
2018,24.810802,30.653023,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
2019,24.603306,30.46565,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
2020,25.12411,30.862087,1,"=""597fec6c-458e-4b44-bead-a3bc383d0a18"""
2021,,,0,
