Date,Precipitation,TMax,TMin
19520106,191,-161,-190
19520301,61,-100,-177
19520304,89,-39,-101
19520319,79,-78,-160
19520327,51,-28,-83
19520405,15,-50,-75
19520524,61,39,-70
19520525,8,28,-71
19520621,71,100,40
19521222,46,-61,-80
19530309,30,-78,-113
19530311,15,-150,-186
19530501,130,-11,-58
19530629,439,89,-6
19531106,66,39,-12
19531117,41,-172,-210
19540202,36,-89,-150
19540403,130,-78,-113
19540514,41,-39,-73
19540515,71,11,-106
19540521,53,0,-25
19540717,61,28,-13
19540720,165,78,10
19540721,206,50,8
19540801,51,89,32
19541105,15,0,-25
19541114,51,22,-10
19541118,41,-50,-118
19541125,36,-111,-136
19550106,13,-39,-75
19550115,109,-22,-168
19550118,51,-39,-98
19550210,107,-78,-140
19550214,36,-100,-190
19550223,36,-78,-163
19550225,41,-22,-68
19550226,79,-28,-93
19550227,51,-100,-167
19550302,150,-100,-118
19550310,61,-22,-54
19550311,71,0,-59
19550410,8,-28,-83
19550412,23,-11,-81
19550415,109,-50,-69
19550416,79,22,-69
19550418,130,-61,-100
19550426,13,-39,-91
19550429,13,0,-55
19550527,30,61,-6
19550529,89,39,-50
19550612,51,28,-8
19550624,429,61,35
19551025,30,39,-11
19551211,51,-61,-98
19551213,107,-128,-170
19560215,61,-122,-197
19560216,79,-111,-192
19560219,99,-39,-71
19560315,119,-72,-128
19560406,71,0,-103
19561120,51,-122,-140
19561123,30,-78,-131
19561124,8,-78,-116
19561224,99,-50,-88
19570223,20,-100,-162
19570421,23,22,-74
19570505,10,11,-37
19570525,10,50,-4
19570606,76,28,-4
19570609,41,100,30
19570725,36,28,8
19570802,51,100,55
19570804,221,61,34
19570820,41,111,44
19570822,191,78,48
19570827,130,39,17
19570906,99,50,29
19580113,20,-28,-58
19580216,25,-28,-68
19580218,61,-28,-40
19580225,15,-50,-103
19580302,140,-78,-133
19580303,15,-100,-176
19580304,79,-50,-187
19580315,13,-139,-203
19580316,13,-122,-213
19580319,30,-39,-143
19580320,20,-72,-146
19580321,15,-39,-110
19580406,15,0,-65
19580408,71,-11,-83
19580417,221,22,-74
19580418,30,78,-58
19580419,36,-28,-71
19580421,61,-22,-83
19580424,99,22,-64
19580430,71,-28,-68
19580606,191,22,-8
19580614,249,50,-2
19580620,71,61,22
19580630,130,39,37
19580701,20,50,13
19580702,36,72,24
19580706,79,50,4
19580725,71,61,2
19580809,279,61,25
19580901,79,50,0
19580912,371,0,-13
19581004,122,61,4
19581020,51,-28,-108
19581105,20,11,-51
19581202,66,-150,-202
19581210,15,-50,-98
19581211,30,-72,-103
19590104,89,-39,-80
19590105,79,-122,-162
19590115,221,-72,-156
19590116,109,-61,-120
19590129,46,-128,-183
19590130,46,-100,-151
19590202,46,-72,-143
19590223,66,-189,-223
19590224,41,-128,-210
19590225,160,-122,-148
19590227,23,-39,-90
19590306,71,0,-54
19590307,23,11,-40
19590312,13,28,-86
19590314,41,-28,-58
19590315,99,-50,-83
19590328,23,50,-48
19590401,10,11,-51
19590403,51,-22,-81
19590416,10,22,-54
19590419,74,0,-44
19590420,36,0,-54
19590426,79,22,-83
19590502,211,22,-27
19590503,51,0,-35
19590504,36,78,-41
19590505,41,50,-27
19590510,23,89,-34
19590518,94,28,-10
19590519,180,89,0
19590523,521,61,-24
19590524,36,39,-35
19590531,61,61,-60
19590603,61,61,-12
19590604,160,11,-61
19590605,140,11,-51
19590606,160,22,-6
19590607,20,72,-6
19590612,239,50,10
19590615,310,50,-4
19590707,13,78,20
19590719,160,128,48
19590720,231,122,50
19590801,300,100,10
19590802,119,28,-8
19590803,15,39,20
19590930,30,-61,13
19591005,99,-11,-83
19591013,89,-72,-98
19591024,211,-89,-121
19591103,76,0,-43
19591107,10,-39,-71
19591108,36,-22,-83
19591120,150,22,-55
19591121,99,-39,-126
19591128,8,22,-40
19591205,79,-22,-59
19591207,8,-50,-98
19591223,56,-39,-75
19591228,25,-28,-51
19600101,36,-111,-131
19600108,41,-139,-173
19600113,231,-39,-100
19600118,89,-50,-113
19600122,109,-172,-180
19600131,97,-100,-223
19600216,89,-22,-65
19600218,56,-11,-83
19600220,71,11,-43
19600303,8,-22,-71
19600304,23,-50,-101
19600329,79,28,-35
19600403,33,22,-81
19600409,71,-11,-37
19600423,15,-50,-96
19600424,79,0,-80
19600426,201,-22,-93
19600429,79,-22,-68
19600504,10,-22,-80
19600508,46,-22,-68
19600512,231,-28,-50
19600524,36,72,8
19600527,119,28,-8
19600528,119,28,-10
19600530,150,22,-81
19600610,140,111,37
19600611,99,78,30
19600612,409,78,10
19600618,61,39,-3
19600624,640,11,-4
19600628,257,78,32
19600703,46,22,-5
19600704,13,28,-12
19600710,201,61,27
19600711,41,100,20
19600714,36,78,34
19600724,99,89,60
19600727,89,28,-20
19600809,25,72,24
19600810,239,50,30
19600813,13,100,50
19600821,20,28,2
19600907,109,61,-17
19600910,51,22,-34
19600923,13,-22,-65
19600930,61,22,65
19601013,15,0,-27
19601017,56,22,-32
19601019,30,-22,-98
19601108,140,0,-44
19601115,89,11,-13
19601116,201,-22,-65
19601120,371,-39,-106
19601125,30,-22,-64
19601211,211,-11,-35
19601212,56,-28,-55
19601214,191,-28,-60
19601219,36,-11,-24
19601225,109,-61,-101
19601226,25,-50,-91
19601228,20,-39,-71
19610101,1,-72,-110
19610102,6,-28,-110
19610103,16,-22,-52
19610104,0,-22,-66
19610105,10,-39,-70
19610106,13,-72,-100
19610108,0,-61,-114
19610109,0,-61,-115
19610110,50,-50,-96
19610111,30,-89,-114
19610112,0,-61,-95
19610114,6,-78,-183
19610115,0,-22,-96
19610116,0,-50,-98
19610118,36,-239,-300
19610119,0,-239,-254
19610121,9,-222,-260
19610122,0,-150,-250
19610124,0,-78,-125
19610125,43,-61,-90
19610127,0,-111,-178
19610128,0,-72,-164
19610129,0,-11,-118
19610130,0,-39,-113
19610131,0,-22,-106
19610203,86,-78,-130
19610204,60,-122,-145
19610205,73,-78,-150
19610206,12,-128,-176
19610207,2,-111,-183
19610208,8,-100,-155
19610209,41,-111,-154
19610210,0,-100,-167
19610211,20,-78,-130
19610212,0,-78,-134
19610214,69,-122,-150
19610216,0,-22,-125
19610218,46,-50,-108
19610219,0,-28,-80
19610220,0,-11,-78
19610221,0,0,-84
19610222,0,-39,-82
19610223,0,-50,-105
19610224,0,-72,-98
19610225,0,-50,-100
19610226,0,-78,-128
19610227,0,-61,-121
19610228,0,-28,-98
19610301,10,11,-88
19610302,58,-28,-120
19610303,0,-61,-142
19610304,19,-50,-150
19610305,19,-72,-139
19610306,82,-50,-120
19610307,0,-50,-122
19610308,0,-50,-86
19610309,0,-61,-96
19610310,30,-22,-58
19610311,0,22,-34
19610312,0,-11,-58
19610314,24,-111,-156
19610315,14,-39,-134
19610318,0,-11,-92
19610319,0,0,-38
19610320,38,-39,-110
19610321,0,-78,-154
19610322,16,-28,-120
19610324,11,-78,-138
19610326,76,0,-86
19610327,16,-28,-90
19610328,78,-72,-138
19610329,149,-111,-162
19610401,0,0,-54
19610402,0,39,-64
19610403,0,22,-38
19610404,6,50,-42
19610405,0,61,-64
19610406,0,61,-24
19610407,0,78,-16
19610408,0,50,-2
19610409,6,28,-10
19610410,0,11,-43
19610411,0,50,-44
19610413,60,0,-37
19610414,0,72,-46
19610415,0,78,-4
19610416,0,78,-4
19610417,4,50,-4
19610418,0,72,2
19610419,2,61,17
19610420,42,28,-23
19610421,61,0,-38
19610422,2,0,-68
19610423,0,39,-74
19610424,4,28,-40
19610425,210,-22,-42
19610426,36,0,-36
19610430,82,-22,-42
19610502,6,22,-20
19610503,0,22,-30
19610504,14,22,-20
19610505,72,28,-28
19610506,0,72,-28
19610507,0,78,-6
19610508,6,50,-22
19610509,0,-22,-64
19610510,8,11,-50
19610511,47,-22,-62
19610512,170,-22,-50
19610513,34,-11,-60
19610514,0,61,-76
19610515,26,50,-46
19610516,2,11,-38
19610517,76,11,-22
19610518,109,11,-50
19610519,3,39,-64
19610520,114,-11,-40
19610521,46,28,-35
19610522,79,50,-20
19610524,18,61,-24
19610525,33,50,-22
19610526,100,100,-22
19610527,0,89,-20
19610528,184,100,-2
19610530,155,50,4
19610531,0,28,-22
19610601,0,89,-20
19610602,904,111,3
19610603,135,89,12
19610604,133,39,4
19610605,0,72,6
19610606,46,111,16
19610607,0,61,14
19610608,0,89,18
19610609,3,72,2
19610611,46,72,14
19610612,64,72,14
19610613,6,100,22
19610614,122,89,20
19610616,12,61,14
19610617,9,61,20
19610618,9,89,14
19610619,0,78,30
19610620,0,100,30
19610622,0,111,30
19610623,189,89,50
19610624,80,61,36
19610625,0,100,30
19610626,0,128,68
19610630,0,11,-14
19610702,16,89,14
19610704,0,122,52
19610705,232,122,54
19610706,50,72,18
19610707,0,50,-10
19610708,47,50,16
19610709,122,50,-3
19610710,246,11,-7
19610711,0,39,-2
19610713,0,111,46
19610714,184,89,14
19610715,0,111,-16
19610716,0,128,57
19610717,52,100,45
19610718,211,72,14
19610719,30,39,4
19610720,0,100,4
19610721,47,61,2
19610722,26,72,12
19610723,6,72,29
19610724,191,72,26
19610725,0,50,21
19610729,0,139,70
19610730,0,122,65
19610731,125,78,32
19610801,0,78,-6
19610802,0,100,24
19610803,0,111,36
19610804,20,128,60
19610805,3,100,46
19610806,0,122,44
19610807,0,150,70
19610808,0,128,74
19610809,0,139,76
19610810,4,150,82
19610811,0,161,90
19610812,0,161,93
19610813,0,161,74
19610814,158,89,66
19610815,246,111,45
19610816,0,89,35
19610820,0,72,12
19610821,0,72,-6
19610822,0,100,15
19610823,376,89,-8
19610824,0,22,-16
19610825,0,22,-34
19610826,0,61,0
19610827,0,61,12
19610828,0,78,25
19610829,0,89,36
19610830,0,39,14
19610901,3,22,-22
19610902,0,61,-18
19610903,0,78,10
