Date,Precipitation,TMax,TMin
19500101,0,322,140
19500102,0,326,170
19500103,0,294,184
19500104,0,306,190
19500105,0,322,190
19500106,90,324,210
19500107,0,254,180
19500108,0,316,174
19500109,0,316,180
19500110,0,322,204
19500111,0,314,200
19500112,0,304,200
19500113,2,314,190
19500114,38,290,196
19500115,0,254,210
19500116,0,270,170
19500117,0,258,136
19500118,0,300,132
19500119,0,307,150
19500120,0,320,153
19500121,0,328,166
19500122,0,300,180
19500123,0,315,172
19500124,0,320,200
19500125,0,326,190
19500126,0,305,210
19500127,0,300,194
19500128,120,316,178
19500129,27,280,184
19500130,0,312,186
19500131,180,316,190
19500201,0,280,190
19500202,0,328,184
19500203,375,302,198
19500204,0,254,170
19500205,0,316,180
19500206,0,270,208
19500207,0,317,178
19500208,0,310,174
19500209,0,308,174
19500210,0,312,158
19500211,0,318,152
19500212,0,316,170
19500213,0,300,145
19500214,0,346,140
19500215,0,328,142
19500216,0,332,132
19500217,0,346,158
19500218,0,340,190
19500219,0,330,200
19500220,0,322,206
19500221,0,334,180
19500222,0,330,150
19500223,0,336,154
19500224,0,332,164
19500225,0,346,208
19500226,0,350,210
19500227,0,360,215
19500228,0,350,214
19500301,110,338,224
19500302,18,270,190
19500303,0,310,180
19500304,0,332,204
19500305,0,272,200
19500306,0,300,182
19500307,0,312,204
19500308,0,330,184
19500309,0,342,206
19500310,0,342,216
19500311,0,324,220
19500312,0,324,204
19500313,0,316,196
19500314,0,328,210
19500315,0,340,214
19500316,0,324,216
19500317,0,320,196
19500318,86,244,204
19500319,0,280,190
19500320,0,328,192
19500321,0,300,208
19500322,0,334,202
19500323,11,308,200
19500324,0,318,178
19500325,0,340,190
19500326,40,350,210
19500327,0,312,210
19500328,0,350,210
19500329,95,334,208
19500330,0,340,190
19500331,0,330,195
19500401,150,340,196
19500402,0,309,190
19500403,305,322,204
19500404,185,288,190
19500405,327,286,184
19500406,0,310,190
19500407,0,318,204
19500408,0,300,206
19500409,0,334,190
19500410,50,330,210
19500411,0,280,210
19500412,0,332,206
19500413,0,334,200
19500414,0,330,178
19500415,0,320,210
19500416,161,330,202
19500417,0,278,194
19500418,0,310,200
19500419,0,330,208
19500420,0,324,218
19500421,222,330,208
19500422,14,304,188
19500423,0,274,186
19500424,0,312,206
19500425,0,332,214
19500426,52,270,208
19500427,36,274,196
19500428,37,300,200
19500429,0,300,202
19500430,47,302,206
19500501,168,280,208
19500502,0,300,198
19500503,8,307,196
19500504,0,308,212
19500505,318,320,194
19500506,108,222,186
19500507,0,309,194
19500508,64,300,194
19500509,0,304,186
19500510,0,324,194
19500511,269,332,212
19500512,287,320,192
19500513,30,274,188
19500514,0,306,204
19500515,200,276,198
19500516,0,300,182
19500517,0,317,180
19500518,0,324,210
19500519,359,292,210
19500520,0,292,194
19500521,68,308,194
19500522,175,234,196
19500523,0,287,186
19500524,37,278,206
19500525,0,292,198
19500526,2,264,192
19500527,0,296,178
19500528,0,304,190
19500529,15,322,203
19500530,0,320,188
19500531,37,318,198
19500601,0,320,198
19500602,0,298,206
19500603,77,268,194
19500604,0,276,194
19500605,0,306,202
19500606,0,310,186
19500607,62,308,198
19500608,0,296,192
19500609,0,318,184
19500610,7,300,200
19500611,20,278,192
19500612,285,304,206
19500613,0,290,190
19500614,0,295,200
19500615,0,296,198
19500616,0,308,206
19500617,87,318,198
19500618,0,312,198
19500619,0,312,198
19500620,0,318,198
19500621,149,310,208
19500622,113,228,184
19500623,0,283,196
19500624,209,288,208
19500625,0,288,188
19500626,0,300,202
19500627,0,316,204
19500628,6,278,212
19500629,0,273,200
19500630,0,268,204
19500701,6,284,210
19500702,41,244,202
19500703,0,287,202
19500704,18,288,210
19500705,5,297,198
19500706,6,300,204
19500707,0,292,202
19500708,456,292,190
19500709,0,274,188
19500710,0,286,196
19500711,54,280,204
19500712,12,244,196
19500713,0,252,190
19500714,0,278,188
19500715,8,276,200
19500716,0,248,204
19500717,0,282,194
19500718,0,282,184
19500719,0,270,198
19500720,7,278,204
19500721,0,290,186
19500722,0,288,182
19500723,0,265,186
