Date,Precipitation,TMax,TMin
19791217,0,306,211
19820104,0,324,216
19820105,0,320,216
19820107,0,310,230
19820115,0,322,224
19820121,0,308,230
19820122,0,310,236
19820123,4,312,238
19820124,10,302,230
19820127,0,310,228
19820130,0,310,220
19820204,0,326,234
19820208,3,310,236
19820209,6,304,228
19820210,0,314,240
19820215,0,306,240
19820219,0,312,234
19820220,0,324,234
19820222,0,320,230
19820224,0,290,234
19820228,0,320,234
19820301,0,322,240
19820309,8,330,228
19820316,0,326,226
19820322,0,344,216
19820324,0,332,206
19820325,0,344,206
19820329,0,334,220
19820404,0,332,228
19820405,0,336,230
19820406,0,346,230
19820408,0,342,230
19820409,0,346,230
19820411,0,352,234
19820412,0,352,240
19820427,0,346,230
19820501,0,340,234
19820502,2,340,234
19820503,0,336,240
19820505,0,356,236
19820509,0,356,242
19820510,0,340,250
19820511,0,352,250
19820513,0,356,250
19820515,0,356,240
19820516,7,354,250
19820517,0,354,250
19820518,117,350,256
19820519,148,342,250
19820522,93,300,236
19820523,1547,302,236
19820524,633,245,222
19820526,412,260,226
19820531,1,310,242
19820603,230,330,246
19820605,2,338,244
19820608,0,306,246
19820609,0,306,238
19820610,0,316,230
19820611,395,320,230
19820612,62,320,238
19820615,89,322,232
19820616,53,310,228
19820617,352,310,228
19820618,244,320,236
19820620,0,336,240
19820623,43,294,240
19820624,68,314,230
19820625,0,300,230
19820705,6,314,244
19820706,0,310,236
19820707,320,314,236
19820708,47,266,216
19820713,12,296,228
19820714,6,310,240
19820715,43,312,240
19820716,21,312,228
19820717,12,300,240
19820718,21,302,230
19820719,36,312,230
19820720,180,306,230
19820724,32,312,250
19820725,0,306,240
19820726,0,310,240
19820727,0,316,246
19820729,230,306,234
19820731,0,312,224
19820801,0,310,250
19820802,17,316,240
19820804,1,320,234
19820811,0,302,240
19820814,0,320,240
19820815,15,320,240
19820817,0,326,246
19820820,13,320,250
19820822,0,314,240
19820824,25,320,236
19820826,34,330,242
19820828,2,326,250
19820901,113,316,240
19820902,42,316,232
19820907,0,320,230
19820910,36,322,236
19820911,276,322,228
19820912,37,320,230
19820914,238,312,238
19820915,3,312,230
19820916,108,310,230
19820917,14,306,236
19820918,0,306,236
19820919,0,300,225
19821001,29,286,224
19821005,72,302,226
19821006,0,302,228
19821007,0,300,228
19821010,0,314,222
19821011,110,316,236
19821012,126,310,230
19821014,0,310,226
19821015,0,310,226
19821016,0,312,238
19821017,0,314,240
19821019,0,313,230
19821021,0,320,240
19821022,0,316,220
19821024,0,322,230
19821025,0,316,236
19821106,5,310,222
19821107,0,310,222
19821108,0,302,230
19821109,0,304,230
19821110,3,304,238
19821117,0,300,240
19821118,0,314,240
19821120,0,320,240
19821121,0,318,234
19821122,0,310,220
19821123,0,310,238
19821125,0,314,230
19821126,27,298,236
19821127,45,294,230
