Date,Precipitation,TMax,TMin
19730103,3,20,-40
19730105,8,20,-10
19730107,20,30,0
19730111,0,50,30
19730112,0,30,20
19730114,0,20,-40
19730116,0,50,10
19730117,0,10,-10
19730120,0,-20,-30
19730122,30,40,10
19730125,0,30,-30
19730126,3,30,-20
19730129,23,80,0
19730130,10,70,50
19730201,0,60,20
19730203,0,30,10
19730204,0,10,0
19730205,0,10,-30
19730207,56,80,60
19730208,25,70,60
19730210,30,40,10
19730214,3,50,-10
19730216,0,10,-30
19730217,0,10,-10
19730219,5,40,0
19730223,20,30,0
19730225,0,20,-20
19730226,0,30,-20
19730227,0,20,-40
19730228,0,40,-20
19730301,0,60,10
19730304,41,80,50
19730307,30,70,0
19730308,20,80,0
19730310,0,70,-40
19730311,0,70,10
19730312,3,60,0
19730313,0,40,-10
19730314,0,90,-40
19730315,0,90,-10
19730316,0,100,-50
19730317,8,90,10
19730319,0,90,20
19730320,0,80,40
19730322,0,130,0
19730323,0,160,-10
19730324,0,190,-10
19730325,0,190,30
19730327,0,120,10
19730329,0,90,0
19730330,0,130,-20
19730331,0,120,30
19730401,10,80,10
19730402,163,60,30
19730403,119,80,10
19730404,0,80,-10
19730405,23,90,40
19730406,30,90,30
19730407,51,60,20
19730409,0,90,-30
19730410,0,80,0
19730411,51,70,0
19730412,89,70,-10
19730413,0,70,-30
19730414,0,100,-30
19730415,41,100,40
19730416,0,110,10
19730418,51,80,20
19730419,51,70,20
19730420,41,90,0
19730421,0,100,-20
19730422,10,70,20
19730423,0,140,40
19730425,0,120,-10
19730426,3,110,50
19730427,0,170,10
19730428,0,140,0
19730430,0,160,30
19730502,79,90,50
19730503,0,120,60
19730505,10,250,110
19730506,0,170,90
19730507,0,160,90
19730508,41,140,50
19730509,30,140,60
19730512,3,130,0
19730513,0,160,70
19730514,13,130,70
19730515,10,120,10
19730516,0,150,20
19730517,0,170,0
19730518,0,190,30
19730519,0,210,70
19730520,3,210,100
19730521,99,240,80
19730522,0,210,130
19730523,10,190,100
19730524,10,160,100
19730525,15,130,90
19730526,0,160,50
19730527,0,210,60
19730528,0,220,70
19730529,0,250,110
19730530,10,220,130
19730531,30,210,130
19730603,0,200,60
19730604,3,200,110
19730605,0,170,80
19730606,0,190,50
19730607,0,210,70
19730608,0,210,70
19730827,0,270,110
19730828,0,280,80
19730829,0,250,110
19730831,13,190,120
19730901,20,200,120
19730903,30,180,140
19730904,20,260,160
19730906,0,280,130
19730907,0,250,160
19730908,0,250,140
19730909,0,230,100
19730910,0,190,100
19730911,5,160,80
19730912,3,160,80
19730913,0,190,50
