Date,Precipitation,TMax,TMin
19730618,0,360,240
19730805,259,290,120
19730809,0,290,230
19730810,0,260,220
19730819,0,330,230
19730822,99,310,230
19730910,0,280,220
19730912,0,310,230
19730918,249,310,200
19730920,0,320,240
19740725,79,280,220
19741028,0,340,220
19760929,0,330,230
19760930,0,330,240
19761011,30,290,220
19761015,0,320,230
19761110,0,340,230
19761117,0,340,220
19761203,0,340,140
19770427,0,380,280
19770516,0,370,270
19770521,0,340,250
19770705,531,290,230
19770727,3,310,230
19770728,0,320,240
19770730,0,310,230
19770806,0,320,220
19770812,119,240,220
19770822,170,290,210
19770902,0,320,240
19780709,279,260,200
19780718,51,260,210
19780721,0,330,230
19780816,0,320,230
19780820,79,300,210
19780907,30,310,230
19781216,0,360,190
19900521,259,321,225
19900531,0,352,250
19900629,0,321,232
19900707,0,348,250
19900715,0,291,239
19900716,170,300,202
19900717,0,307,225
19900719,0,287,239
19900730,3,306,230
19900814,30,295,208
19910210,0,388,270
19910429,61,329,233
19920106,0,305,175
19920113,0,311,209
19920114,0,335,173
19920116,0,360,168
19920221,0,395,211
19920224,0,395,245
19920404,3,385,236
19920405,0,380,260
19920423,61,356,257
19920522,20,363,245
19920523,0,360,258
19920524,41,355,246
19920619,0,336,229
19920625,0,327,240
19920723,10,279,220
19930120,0,348,223
19930319,119,318,210
19930606,0,347,245
19930621,300,310,205
19930626,109,323,222
19930704,5,266,215
19930707,140,295,224
19930708,0,313,230
19930723,0,315,211
19930731,310,298,204
19930815,0,316,227
19930823,381,302,215
19930826,579,297,216
19930828,0,287,230
19930829,0,310,231
19930830,0,299,234
19930916,0,293,249
19931003,10,344,226
19931014,41,333,225
19931018,0,335,240
19931101,0,380,234
19931108,0,371,223
19931118,0,366,233
19931203,0,358,240
19940122,0,371,232
19940205,0,365,216
19940211,0,382,260
19940304,0,370,266
19940305,0,365,265
19940308,0,407,251
19940317,0,385,248
19940318,0,393,265
19940411,0,395,266
19940424,0,374,252
19940501,0,374,238
19940504,30,334,232
19940511,259,320,212
19940512,10,335,232
19940513,0,328,232
19940516,0,360,267
19940705,231,293,203
19940719,320,308,225
19940720,0,320,229
19940721,0,314,234
19940728,0,314,224
19940801,0,316,235
19940821,259,313,220
19940822,0,311,200
19940831,71,315,229
19940903,0,317,228
19940915,239,300,232
19940919,259,315,226
19940926,0,338,240
19941023,0,355,239
19941029,20,326,225
19941101,231,344,220
19950323,30,332,217
19950326,0,383,260
19950401,0,368,254
19950402,0,415,274
19950406,41,387,242
19950601,0,341,247
19950609,0,316,222
19950618,191,314,235
19950809,5,294,220
19960817,109,294,214
19960822,5,300,213
19960823,109,310,222
19960919,130,295,212
19960928,290,333,193
19961105,0,345,195
19961114,0,373,191
19961119,0,355,203
19961214,0,357,198
19961217,0,368,203
19961230,0,367,184
