Date,Precipitation,TMax,TMin
19730607,0,280,240
19730609,0,300,250
19730611,0,300,250
19730613,0,300,240
19730614,0,290,240
19730618,0,310,250
19730619,0,290,250
19730620,0,290,250
19730621,0,300,250
19730622,0,300,250
19730628,0,300,250
19730630,0,290,250
19730701,0,300,250
19730703,99,290,230
19730706,0,300,260
19730710,211,280,250
19730712,0,290,250
19730713,0,290,250
19730717,0,290,250
19730722,0,300,260
19730724,0,290,250
19730806,89,280,210
19730809,71,280,250
19730811,0,300,260
19730814,0,300,250
19730815,0,300,260
19730816,10,300,260
19730817,0,310,250
19730819,480,290,240
19730820,0,290,250
19730821,10,300,260
19730824,51,290,230
19730826,0,300,240
19730828,0,300,250
19730829,0,290,250
19730830,0,310,240
19730901,61,300,240
19730902,0,300,260
19730903,0,300,250
19730904,71,290,210
19730906,140,300,220
19730907,0,310,260
19730908,0,300,260
19730909,0,310,250
19730910,0,300,250
19730911,0,310,230
19730912,0,310,260
19730914,10,290,230
19730915,30,300,230
19730916,0,300,260
19730917,0,300,250
19730919,150,300,240
19730920,0,300,250
19730921,0,310,250
19730925,0,300,250
19730926,0,300,250
19730927,0,310,230
19730929,0,310,220
19730930,0,300,220
19731001,0,300,220
19731002,0,300,220
19731003,0,310,240
19731004,0,300,240
19731005,0,330,260
19731006,0,350,250
19731007,0,320,250
19731008,0,310,230
19731009,0,310,240
19731010,0,300,240
19731011,0,290,240
19731012,0,310,240
19731013,0,300,230
19731015,0,310,240
19731016,0,300,240
19731019,0,310,240
19731020,0,300,220
19731021,0,300,240
19731023,0,290,230
19731025,0,300,240
19731026,0,300,250
19731027,0,300,240
19731028,0,310,250
19731029,0,310,230
19731031,0,330,240
19731101,0,310,220
19731102,0,300,230
19731103,0,300,240
19731104,0,290,240
19731105,0,290,240
19731106,0,280,240
19731108,0,300,240
19731109,0,270,240
19731111,0,280,220
19731112,0,270,230
19731113,10,270,230
19731114,0,290,240
19731115,0,300,250
19731116,0,300,250
19731117,0,300,190
19731118,0,300,210
19731120,0,300,230
19731121,0,300,240
19731122,0,300,230
19731124,0,340,220
19731125,0,320,230
19731126,0,310,210
19731127,0,340,210
19731128,0,340,220
19731129,0,300,230
19731130,0,350,220
19731201,0,340,220
19731204,0,280,220
19731207,0,290,210
19731210,0,260,210
19731211,0,270,210
19731212,0,290,200
19731213,0,260,200
19731214,0,250,190
19731215,0,240,170
19731216,0,240,180
19731217,0,250,190
19731218,0,250,200
19731222,0,250,180
19731223,0,240,190
19731225,0,220,180
19731226,0,220,170
19731227,0,220,160
19731228,0,220,160
19740101,0,250,160
19740102,0,250,170
19740104,0,250,160
19740105,0,240,160
19740106,0,270,190
19740108,0,290,190
19740111,0,310,170
19740112,0,270,170
19740114,0,260,190
19740116,0,240,180
19740117,0,240,160
19740118,0,260,160
19740119,0,260,140
19740120,0,250,160
19740121,0,240,150
19740122,0,220,150
19740125,0,290,160
19740126,0,250,160
19740128,0,230,160
19740130,0,230,160
19740131,0,230,150
19740201,0,240,150
19740202,0,240,160
19740203,0,280,160
19740204,0,250,160
19740206,0,250,170
19740207,0,260,170
19740208,0,260,170
19740209,0,230,160
19740212,0,230,160
19740213,0,260,170
19740215,0,250,160
19740217,0,220,180
19740218,0,220,150
19740219,0,310,160
19740220,0,230,160
19740222,0,230,150
19740223,0,220,150
19740224,0,220,150
19740228,0,220,150
19740304,0,240,170
19740305,0,230,170
19740307,0,210,170
19740308,0,230,170
19740309,0,210,160
19740310,0,230,160
19740311,0,230,160
19740314,0,220,160
19740317,0,270,170
19740318,0,270,180
19740320,0,250,170
19740321,0,230,170
19740322,0,220,170
19740323,0,220,160
19740324,0,240,150
