Date,Precipitation,TMax,TMin
19730602,0,330,240
19730607,0,320,230
19730701,0,320,250
19730702,0,300,250
19730703,20,330,240
19730716,0,320,250
19730721,0,310,240
19730722,0,320,260
19730723,0,330,260
19730808,119,280,220
19730809,170,300,220
19730813,0,300,240
19730820,10,300,230
19730821,0,320,240
19730824,180,300,240
19730826,71,290,240
19730901,221,320,220
19730902,0,330,250
19730903,79,300,250
19730904,221,280,230
19730905,140,320,240
19730907,300,310,220
19730909,10,290,240
19730914,41,260,220
19730915,41,320,230
19730917,249,310,220
19730919,0,320,230
19730925,160,340,220
19730926,0,330,250
19730927,79,330,220
19730929,0,330,250
19730930,0,340,250
19731004,61,310,230
19731005,0,350,240
19731008,0,330,240
19731015,0,320,250
19731016,0,340,240
19731020,0,340,230
19731022,0,340,240
19731024,170,330,210
19731026,0,340,240
19731031,0,330,240
19731101,0,320,250
19731104,0,340,220
19731105,0,340,230
19731106,0,330,230
19731107,0,330,220
19731108,0,330,230
19731109,0,330,240
19731110,0,330,230
19731111,0,330,230
19731112,0,340,240
19731113,0,330,240
19731119,0,340,230
19731120,0,340,230
19731125,0,340,180
19731126,0,340,190
19731130,0,340,200
19731201,0,310,220
19731202,0,330,200
19731203,0,340,190
19731210,0,380,180
19731215,0,320,160
19731223,0,340,170
19731228,0,340,180
19740104,0,350,160
19740107,0,350,180
19740108,0,350,170
19740112,0,340,170
19740126,0,350,190
19740127,0,360,180
19740128,0,350,180
19740130,0,330,170
19740206,0,350,200
19740208,0,380,190
19740209,0,340,170
19740211,0,350,180
19740218,0,330,200
19740219,0,340,180
19740220,0,360,200
19740223,0,370,190
19740309,0,380,200
19740312,0,340,200
19740314,0,360,190
19740317,0,370,200
19740321,0,370,200
19740322,0,360,210
19740323,0,360,200
19740330,0,380,200
19740407,0,320,190
19740416,0,390,200
19740417,0,380,200
19740421,0,340,200
19740423,0,380,220
19740501,0,360,220
19740504,0,360,220
19740505,0,350,200
19740506,0,300,190
19740507,0,320,190
19740508,0,390,200
19740510,0,340,220
19740516,0,330,210
19740517,0,320,220
19740523,0,350,220
19740524,0,340,220
19740525,0,360,230
19740529,0,320,210
19740605,0,340,220
19740607,0,320,230
19740612,20,320,210
19740614,0,300,240
19740615,5,340,240
19740616,0,350,240
19740617,0,340,230
19740618,0,330,240
19740619,0,320,230
19740622,0,340,240
19740625,0,330,250
19740626,0,320,250
19740628,180,320,220
19740704,511,320,220
19740714,0,290,230
19740716,290,300,220
19740720,5,280,230
19740724,71,300,230
19740725,20,310,240
19740728,300,260,220
19740730,0,300,240
19740806,1400,290,230
19740810,0,310,240
19740811,0,310,250
